"Date","TFI.Open","TFI.High","TFI.Low","TFI.Close","TFI.Volume","TFI.Adjusted"
2013-05-02,26.928,26.973,26.928,24.290001,171200,43.748241
2013-05-03,26.939,26.939,26.873,24.24,67900,43.658192
2013-05-06,26.895,26.95,26.839,24.18,160000,43.550121
2013-05-07,26.828,26.906,26.806,24.200001,133800,43.586132
2013-05-08,26.873,26.906,26.828,24.219999,99700,43.622181
2013-05-09,26.873,26.917,26.828,24.200001,177700,43.586132
2013-05-10,26.884,26.917,26.784,24.129999,69100,43.46006
2013-05-13,26.784,26.817,26.762,24.15,105800,43.496094
2013-05-14,26.784,26.851,26.74,24.09,141100,43.388027
2013-05-15,26.784,26.795,26.74,24.129999,97200,43.46006
2013-05-16,26.784,26.839,26.762,24.15,78900,43.496094
2013-05-17,26.828,26.851,26.728,24.07,72200,43.352009
2013-05-20,26.784,26.817,26.673,24.040001,832000,43.297966
2013-05-21,26.728,26.74,26.662,24.030001,191200,43.279957
2013-05-22,26.717,26.717,26.651,24.040001,127400,43.297966
2013-05-23,26.673,26.695,26.584,23.940001,144100,43.117859
2013-05-24,26.595,26.662,26.584,24,144000,43.225914
2013-05-28,26.662,26.662,26.506,23.92,115200,43.081829
2013-05-29,26.506,26.529,26.384,23.799999,318700,42.865707
2013-05-30,26.373,26.451,26.362,23.780001,112300,42.829697
2013-05-31,26.373,26.429,26.295,23.700001,145500,42.685604
2013-06-03,26.194,26.261,26.161,23.68,266800,42.741554
2013-06-04,26.239,26.239,26.183,23.65,205400,42.687405
2013-06-05,26.194,26.228,26.161,23.639999,142600,42.669361
2013-06-06,26.194,26.217,26.128,23.639999,128100,42.669361
2013-06-07,26.161,26.194,26.117,23.58,166700,42.561058
2013-06-10,26.15,26.15,26.05,23.51,162400,42.434696
2013-06-11,25.995,26.006,25.94,23.450001,339500,42.326416
2013-06-12,25.973,25.973,25.862,23.389999,270500,42.218109
2013-06-13,25.829,25.906,25.784,23.370001,177600,42.182022
2013-06-14,25.862,26.017,25.84,23.469999,176900,42.362499
2013-06-17,25.917,25.962,25.884,23.42,189700,42.272263
2013-06-18,25.873,25.895,25.862,23.360001,137700,42.163956
2013-06-19,25.906,25.917,25.773,23.27,153300,42.001518
2013-06-20,25.574,25.585,25.33,22.950001,775600,41.423916
2013-06-21,25.308,25.408,24.832,22.559999,462700,40.719994
2013-06-24,24.721,24.876,24.333,22.299999,491400,40.250702
2013-06-25,24.61,24.987,24.521,22.450001,379000,40.521458
2013-06-26,25.131,25.397,25.064,22.91,383400,41.351742
2013-06-27,25.64,25.651,25.43,23.040001,295400,41.586395
2013-06-28,25.519,25.519,25.164,22.860001,332700,41.26149
2013-07-01,25.217,25.372,25.206,22.82,202500,41.283199
2013-07-02,25.25,25.35,25.162,22.76,290800,41.174644
2013-07-03,24.985,25.339,24.985,22.76,115500,41.174644
2013-07-05,25.184,25.184,24.664,22.42,301100,40.559559
2013-07-08,24.797,24.996,24.797,22.6,199400,40.885197
2013-07-09,24.908,25.007,24.908,22.6,140000,40.885197
2013-07-10,24.996,25.074,24.664,22.51,242300,40.72237
2013-07-11,25.007,25.096,25.007,22.68,124200,41.029926
2013-07-12,25.074,25.151,25.04,22.690001,148000,41.048012
2013-07-15,25.107,25.118,24.985,22.610001,392900,40.903275
2013-07-16,25.029,25.162,24.974,22.76,207300,41.174644
2013-07-17,25.151,25.228,25.151,22.780001,75700,41.210823
2013-07-18,25.228,25.261,25.074,22.719999,138600,41.102291
2013-07-19,25.096,25.151,24.897,22.540001,172700,40.776665
2013-07-22,24.709,24.908,24.664,22.379999,164400,40.48719
2013-07-23,24.797,24.852,24.709,22.41,170100,40.54147
2013-07-24,24.698,24.775,24.653,22.32,150700,40.378658
2013-07-25,24.709,24.808,24.653,22.440001,135900,40.595734
2013-07-26,24.886,25.04,24.841,22.639999,154600,40.957554
2013-07-29,25.062,25.062,24.919,22.559999,102100,40.812836
2013-07-30,24.963,25.007,24.863,22.49,97200,40.686195
2013-07-31,24.852,24.875,24.72,22.49,496100,40.686195
2013-08-01,24.742,24.742,24.621,22.370001,148300,40.559292
2013-08-02,24.742,24.863,24.72,22.540001,216000,40.867508
2013-08-05,24.786,24.874,24.731,22.42,169800,40.649937
2013-08-06,24.775,24.786,24.665,22.43,319600,40.668068
2013-08-07,24.687,24.83,24.665,22.51,252000,40.813122
2013-08-08,24.797,24.841,24.753,22.450001,179400,40.704327
2013-08-09,24.797,24.841,24.764,22.459999,189400,40.722454
2013-08-12,24.808,24.852,24.786,22.5,177900,40.794979
2013-08-13,24.797,24.819,24.61,22.34,176100,40.504902
2013-08-14,24.665,24.72,24.588,22.370001,107200,40.559292
2013-08-15,24.577,24.665,24.543,22.309999,300600,40.450478
2013-08-16,24.621,24.654,24.51,22.299999,256500,40.432358
2013-08-19,24.521,24.621,24.356,22.219999,159000,40.287308
2013-08-20,24.499,24.554,24.466,22.26,160500,40.359837
2013-08-21,24.477,24.554,24.477,22.200001,208100,40.251057
2013-08-22,24.488,24.532,24.466,22.219999,164300,40.287308
2013-08-23,24.499,24.588,24.499,22.209999,264600,40.269176
2013-08-26,24.543,24.543,24.334,22.120001,134200,40.105991
2013-08-27,24.4,24.488,24.367,22.09,174900,40.051609
2013-08-28,24.411,24.444,24.312,22.040001,143800,39.960941
2013-08-29,24.279,24.444,24.279,22.16,149100,40.17852
2013-08-30,24.378,24.488,24.378,22.200001,136000,40.251057
2013-09-03,24.366,24.366,24.234,22.07,161300,40.107479
2013-09-04,24.256,24.344,24.245,22.08,92700,40.12566
2013-09-05,24.3,24.344,24.168,21.98,148600,39.943924
2013-09-06,24.278,24.3,24.212,22,182600,39.98027
2013-09-09,24.289,24.311,24.19,22.01,148300,39.998451
2013-09-10,24.234,24.278,24.212,22.049999,127600,40.071121
2013-09-11,24.278,24.399,24.234,22.17,281200,40.289211
2013-09-12,24.355,24.487,24.3,22.129999,158000,40.216522
2013-09-13,24.399,24.531,24.399,22.280001,217000,40.489109
2013-09-16,24.564,24.74,24.564,22.42,256500,40.74353
2013-09-17,24.784,24.806,24.718,22.540001,88300,40.961613
2013-09-18,24.74,25.026,24.641,22.73,200800,41.306885
2013-09-19,24.938,24.982,24.861,22.68,241700,41.21603
2013-09-20,24.993,25.048,24.96,22.73,117700,41.306885
2013-09-23,25.048,25.092,25.026,22.790001,132300,41.415924
2013-09-24,25.037,25.092,25.004,22.77,132900,41.379578
2013-09-25,25.092,25.147,25.048,22.82,114700,41.470455
2013-09-26,25.092,25.136,25.048,22.77,130400,41.379578
2013-09-27,25.114,25.114,25.07,22.82,93100,41.470455
2013-09-30,25.103,25.147,25.037,22.84,160300,41.50679
2013-10-01,24.981,25.069,24.938,22.82,95400,41.563259
2013-10-02,25.047,25.091,24.981,22.82,95100,41.563259
2013-10-03,25.036,25.08,24.992,22.809999,115600,41.54504
2013-10-04,25.047,25.047,24.927,22.719999,207100,41.38113
2013-10-07,24.992,24.992,24.905,22.700001,195500,41.3447
2013-10-08,24.959,24.97,24.894,22.67,189800,41.290066
2013-10-09,24.916,24.97,24.883,22.66,310200,41.271824
2013-10-10,24.905,24.927,24.85,22.68,123500,41.308258
2013-10-11,24.894,24.981,24.894,22.690001,225500,41.326469
2013-10-14,24.927,24.948,24.817,22.65,136500,41.253628
2013-10-15,24.861,24.905,24.817,22.6,310100,41.162556
2013-10-16,24.872,24.894,24.817,22.620001,126800,41.198994
2013-10-17,24.916,24.992,24.839,22.74,148300,41.417549
2013-10-18,24.938,25.025,24.927,22.77,78900,41.472191
2013-10-21,24.992,25.025,24.949,22.73,145000,41.399326
2013-10-22,25.025,25.091,25.003,22.809999,142300,41.54504
2013-10-23,25.124,25.179,25.08,22.9,84500,41.708961
2013-10-24,25.19,25.234,25.168,22.959999,94000,41.818245
2013-10-25,25.234,25.278,25.179,22.940001,130500,41.781807
2013-10-28,25.201,25.256,25.19,22.969999,118100,41.836468
2013-10-29,25.234,25.256,25.223,22.99,116200,41.872864
2013-10-30,25.311,25.333,25.212,22.959999,117300,41.818245
2013-10-31,25.234,25.3,25.212,23.01,129700,41.909313
2013-11-01,25.191,25.235,25.115,22.940001,57000,41.870972
2013-11-04,25.169,25.169,25.125,22.950001,107700,41.889236
2013-11-05,25.136,25.158,25.038,22.879999,148900,41.761467
2013-11-06,25.115,25.115,25.038,22.879999,221800,41.761467
2013-11-07,25.06,25.147,25.06,22.92,158900,41.834488
2013-11-08,25.049,25.147,24.939,22.85,446100,41.706715
2013-11-11,25.005,25.06,24.972,22.790001,180300,41.597187
2013-11-12,24.983,25.027,24.939,22.780001,166500,41.578949
2013-11-13,24.983,25.016,24.961,22.809999,128700,41.633713
2013-11-14,24.994,25.06,24.983,22.85,145400,41.706715
2013-11-15,25.027,25.06,25.027,22.870001,114800,41.743221
2013-11-18,25.071,25.125,25.06,22.93,295400,41.852722
2013-11-19,25.093,25.136,25.071,22.93,163900,41.852722
2013-11-20,25.115,25.147,25.038,22.870001,160600,41.743221
2013-11-21,25.038,25.071,25.016,22.84,157300,41.688461
2013-11-22,25.016,25.06,25.005,22.860001,161200,41.724968
2013-11-25,25.016,25.082,24.983,22.889999,100700,41.779709
2013-11-26,25.049,25.115,25.049,22.879999,90900,41.761467
2013-11-27,25.06,25.104,25.027,22.889999,121500,41.779709
2013-11-29,25.104,25.115,25.071,22.91,42500,41.816227
2013-12-02,25.005,25.005,24.896,22.790001,100500,41.688168
2013-12-03,24.896,24.95,24.896,22.780001,119600,41.669891
2013-12-04,24.896,24.896,24.83,22.73,140200,41.578415
2013-12-05,24.83,24.863,24.797,22.690001,258300,41.505249
2013-12-06,24.819,24.852,24.721,22.73,130300,41.578415
2013-12-09,24.808,24.874,24.764,22.74,167200,41.596722
2013-12-10,24.863,24.929,24.863,22.77,158100,41.651585
2013-12-11,24.929,24.939,24.885,22.780001,187600,41.669891
2013-12-12,24.929,24.929,24.885,22.790001,146300,41.688168
2013-12-13,24.896,24.95,24.896,22.780001,174200,41.669891
2013-12-16,24.918,24.95,24.885,22.82,164300,41.743061
2013-12-17,24.918,24.983,24.918,22.83,170700,41.761349
2013-12-18,24.939,24.994,24.918,22.82,175400,41.743061
2013-12-19,24.961,24.961,24.885,22.799999,203000,41.706459
2013-12-20,24.918,24.95,24.874,22.77,275300,41.651585
2013-12-23,24.918,24.918,24.819,22.73,279700,41.578415
2013-12-24,24.83,24.918,24.83,22.75,132600,41.615009
2013-12-26,24.863,24.907,24.863,22.75,155200,41.615009
2013-12-27,24.449,24.536,24.438,22.559999,184900,41.615005
2013-12-30,24.46,24.536,24.449,22.620001,216300,41.725674
2013-12-31,24.471,24.525,24.428,22.549999,245700,41.596561
2014-01-02,24.46,24.503,24.46,22.59,167100,41.670349
2014-01-03,24.503,24.536,24.482,22.610001,106200,41.707245
2014-01-06,24.536,24.547,24.493,22.6,249200,41.688789
2014-01-07,24.558,24.612,24.547,22.67,162100,41.817917
2014-01-08,24.612,24.634,24.536,22.709999,174700,41.891697
2014-01-09,24.655,24.709,24.634,22.790001,153900,42.039276
2014-01-10,24.764,24.829,24.742,22.889999,207400,42.223743
2014-01-13,24.818,24.861,24.807,22.92,250700,42.279072
2014-01-14,24.861,24.883,24.84,22.940001,75400,42.315968
2014-01-15,24.861,24.883,24.84,22.93,152400,42.297523
2014-01-16,24.861,24.905,24.85,22.940001,176500,42.315968
2014-01-17,24.915,24.959,24.872,23.02,101200,42.463539
2014-01-21,24.937,24.991,24.905,23,119800,42.426662
2014-01-22,24.937,24.948,24.883,22.98,350900,42.389759
2014-01-23,24.959,25.024,24.959,23.049999,269100,42.518879
2014-01-24,24.991,25.1,24.991,23.139999,150400,42.684891
2014-01-27,25.132,25.143,25.035,23.110001,158400,42.629559
2014-01-28,25.056,25.1,25.035,23.110001,100200,42.629559
2014-01-29,25.1,25.1,24.991,23.1,93000,42.611095
2014-01-30,25.013,25.067,24.981,23.120001,117000,42.648003
2014-01-31,25.067,25.111,24.937,23.129999,204000,42.666451
2014-02-03,25.014,25.036,24.906,23.110001,160400,42.720043
2014-02-04,25.003,25.003,24.852,23.02,201900,42.553696
2014-02-05,24.917,24.96,24.906,23.049999,78900,42.609123
2014-02-06,24.938,24.96,24.928,23.040001,85600,42.590652
2014-02-07,24.949,24.993,24.938,23.09,103300,42.68309
2014-02-10,24.993,25.014,24.906,23.08,97800,42.6646
2014-02-11,24.971,25.003,24.938,23.08,229800,42.6646
2014-02-12,24.982,25.003,24.949,23.07,153800,42.646118
2014-02-13,24.982,25.025,24.971,23.110001,149000,42.720043
2014-02-14,25.025,25.025,24.971,23.08,157600,42.6646
2014-02-18,24.993,25.014,24.982,23.110001,166000,42.720043
2014-02-19,25.014,25.025,24.971,23.110001,281400,42.720043
2014-02-20,25.003,25.057,24.993,23.15,88400,42.794003
2014-02-21,25.036,25.068,25.025,23.15,51400,42.794003
2014-02-24,25.057,25.068,25.036,23.17,187600,42.830959
2014-02-25,25.079,25.112,25.057,23.209999,115600,42.904915
2014-02-26,25.112,25.144,25.079,23.23,135700,42.941879
2014-02-27,25.155,25.209,25.155,23.290001,103900,43.052807
2014-02-28,25.231,25.274,25.187,23.290001,306500,43.052807
2014-03-03,25.113,25.199,25.113,23.33,130500,43.217667
2014-03-04,25.188,25.199,25.134,23.290001,60500,43.143585
2014-03-05,25.156,25.21,25.102,23.26,143700,43.087994
2014-03-06,25.091,25.102,24.983,23.209999,118300,42.995373
2014-03-07,25.048,25.048,24.972,23.15,144700,42.884224
2014-03-10,24.994,24.994,24.962,23.129999,93100,42.847176
2014-03-11,24.962,25.016,24.962,23.17,97200,42.921276
2014-03-12,25.016,25.069,25.016,23.190001,152700,42.958324
2014-03-13,25.048,25.123,25.037,23.24,340100,43.050953
2014-03-14,25.102,25.167,25.091,23.299999,130900,43.162102
2014-03-17,25.167,25.177,25.145,23.32,123200,43.199135
2014-03-18,25.188,25.188,25.102,23.26,95400,43.087994
2014-03-19,25.102,25.145,25.005,23.190001,115900,42.958324
2014-03-20,25.069,25.069,25.005,23.17,112300,42.921276
2014-03-21,25.037,25.037,24.983,23.18,246000,42.939789
2014-03-24,25.026,25.08,24.972,23.139999,183200,42.865696
2014-03-25,24.951,25.005,24.951,23.139999,146600,42.865696
2014-03-26,24.972,25.059,24.972,23.209999,137200,42.995373
2014-03-27,25.059,25.113,25.037,23.25,95300,43.069477
2014-03-28,25.113,25.123,25.069,23.24,112100,43.050953
2014-03-31,25.102,25.156,25.08,23.25,235700,43.069477
2014-04-01,25.007,25.039,24.975,23.18,193600,43.028633
2014-04-02,24.985,24.985,24.942,23.17,86000,43.010059
2014-04-03,24.964,24.975,24.942,23.17,72900,43.010059
2014-04-04,24.985,25.061,24.975,23.26,79500,43.177132
2014-04-07,25.072,25.093,25.039,23.290001,135000,43.232822
2014-04-08,25.082,25.104,25.072,23.280001,91000,43.21426
2014-04-09,25.093,25.115,25.072,23.309999,197600,43.269955
2014-04-10,25.147,25.212,25.136,23.4,183300,43.437012
2014-04-11,25.266,25.287,25.233,23.459999,211700,43.548393
2014-04-14,25.287,25.287,25.244,23.43,100600,43.492691
2014-04-15,25.319,25.319,25.244,23.49,77000,43.604069
2014-04-16,25.309,25.309,25.266,23.469999,202500,43.56694
2014-04-17,25.298,25.319,25.244,23.440001,186200,43.511257
2014-04-21,25.276,25.33,25.276,23.51,125100,43.641205
2014-04-22,25.309,25.427,25.287,23.5,95200,43.622635
2014-04-23,25.33,25.352,25.309,23.51,126800,43.641205
2014-04-24,25.33,25.352,25.319,23.52,104800,43.659775
2014-04-25,25.341,25.373,25.341,23.540001,38500,43.696892
2014-04-28,25.373,25.384,25.33,23.540001,72400,43.696892
2014-04-29,25.33,25.395,25.319,23.5,54800,43.622635
2014-04-30,25.341,25.384,25.319,23.559999,153100,43.734024
2014-05-01,25.267,25.267,25.224,23.49,92700,43.694946
2014-05-02,25.245,25.288,25.202,23.49,96100,43.694946
2014-05-05,25.256,25.299,25.245,23.49,109800,43.694946
2014-05-06,25.267,25.299,25.267,23.52,92100,43.750755
2014-05-07,25.288,25.31,25.278,23.540001,68400,43.78796
2014-05-08,25.353,25.353,25.288,23.549999,66800,43.806564
2014-05-09,25.331,25.428,25.31,23.559999,79600,43.825169
2014-05-12,25.342,25.353,25.31,23.559999,84700,43.825169
2014-05-13,25.342,25.396,25.342,23.59,84200,43.880974
2014-05-14,25.396,25.471,25.396,23.67,82700,44.029781
2014-05-15,25.482,25.546,25.471,23.74,97500,44.159996
2014-05-16,25.546,25.546,25.514,23.73,59000,44.141399
2014-05-19,25.546,25.665,25.525,23.75,99500,44.178589
2014-05-20,25.546,25.546,25.514,23.75,49600,44.178589
2014-05-21,25.503,25.514,25.46,23.690001,81500,44.066998
2014-05-22,25.482,25.493,25.45,23.709999,96200,44.104191
2014-05-23,25.493,25.503,25.482,23.719999,33000,44.122795
2014-05-27,25.514,25.514,25.471,23.709999,102500,44.104191
2014-05-28,25.514,25.568,25.503,23.780001,72900,44.234402
2014-05-29,25.568,25.611,25.546,23.790001,119800,44.252995
2014-05-30,25.568,25.6,25.546,23.77,98300,44.215801
2014-06-02,25.442,25.474,25.388,23.690001,160000,44.154293
2014-06-03,25.41,25.549,25.335,23.639999,110600,44.061104
2014-06-04,25.335,25.367,25.292,23.610001,83300,44.005177
2014-06-05,25.303,25.335,25.292,23.610001,67100,44.005177
2014-06-06,25.356,25.378,25.313,23.6,123200,43.986546
2014-06-09,25.324,25.378,25.292,23.59,96700,43.967915
2014-06-10,25.313,25.378,25.249,23.530001,106300,43.856083
2014-06-11,25.26,25.292,25.228,23.51,125600,43.818798
2014-06-12,25.228,25.27,25.228,23.530001,163300,43.856083
2014-06-13,25.228,25.238,25.195,23.51,49600,43.818798
2014-06-16,25.27,25.27,25.238,23.52,70800,43.83744
2014-06-17,25.26,25.27,25.228,23.530001,94900,43.856083
2014-06-18,25.249,25.292,25.238,23.540001,96000,43.874714
2014-06-19,25.27,25.313,25.249,23.549999,65500,43.893337
2014-06-20,25.281,25.292,25.26,23.57,54600,43.93063
2014-06-23,25.292,25.324,25.281,23.58,80700,43.949272
2014-06-24,25.335,25.356,25.313,23.620001,59500,44.023819
2014-06-25,25.356,25.399,25.356,23.65,83800,44.079739
2014-06-26,25.41,25.464,25.367,23.709999,111800,44.191563
2014-06-27,25.421,25.442,25.41,23.709999,42700,44.191563
2014-06-30,25.453,25.464,25.41,23.68,94300,44.135647
2014-07-01,25.337,25.348,25.251,23.59,186500,44.05722
2014-07-02,25.251,25.262,25.166,23.5,141100,43.889126
2014-07-03,25.187,25.198,25.144,23.51,66700,43.907799
2014-07-07,25.219,25.219,25.176,23.530001,70500,43.945152
2014-07-08,25.23,25.262,25.219,23.549999,94200,43.982494
2014-07-09,25.23,25.23,25.155,23.51,116600,43.907799
2014-07-10,25.198,25.23,25.176,23.540001,67600,43.963833
2014-07-11,25.209,25.251,25.176,23.549999,49400,43.982494
2014-07-14,25.219,25.262,25.198,23.59,170500,44.05722
2014-07-15,25.273,25.294,25.241,23.610001,89300,44.094555
2014-07-16,25.305,25.337,25.273,23.639999,79400,44.150589
2014-07-17,25.316,25.391,25.316,23.690001,171900,44.243969
2014-07-18,25.38,25.401,25.358,23.709999,74800,44.281319
2014-07-21,25.433,25.433,25.38,23.719999,142700,44.300011
2014-07-22,25.412,25.433,25.391,23.719999,52700,44.300011
2014-07-23,25.423,25.455,25.412,23.75,215900,44.356033
2014-07-24,25.423,25.444,25.38,23.709999,100500,44.281319
2014-07-25,25.423,25.466,25.423,23.76,87400,44.37471
2014-07-28,25.476,25.476,25.423,23.76,40300,44.37471
2014-07-29,25.466,25.551,25.466,23.799999,56100,44.449413
2014-07-30,25.433,25.455,25.38,23.700001,77400,44.262657
2014-07-31,25.401,25.444,25.348,23.76,218600,44.37471
2014-08-01,25.372,25.394,25.33,23.76,70000,44.462673
2014-08-04,25.372,25.372,25.319,23.709999,80700,44.369087
2014-08-05,25.319,25.372,25.319,23.73,91600,44.406521
2014-08-06,25.362,25.426,25.351,23.76,66900,44.462673
2014-08-07,25.404,25.458,25.394,23.82,197400,44.574932
2014-08-08,25.447,25.501,25.447,23.83,67600,44.593643
2014-08-11,25.511,25.543,25.437,23.82,80200,44.574932
2014-08-12,25.522,25.522,25.437,23.83,80800,44.593643
2014-08-13,25.458,25.511,25.458,23.83,206700,44.593643
2014-08-14,25.543,25.543,25.479,23.860001,116000,44.649788
2014-08-15,25.49,25.586,25.447,23.91,96300,44.743351
2014-08-18,25.629,25.629,25.533,23.92,37500,44.762077
2014-08-19,25.586,25.586,25.554,23.92,60100,44.762077
2014-08-20,25.565,25.64,25.501,23.870001,115700,44.66851
2014-08-21,25.522,25.554,25.511,23.870001,114500,44.66851
2014-08-22,25.533,25.586,25.511,23.870001,162800,44.66851
2014-08-25,25.533,25.575,25.533,23.92,115200,44.762077
2014-08-26,25.586,25.597,25.554,23.92,151400,44.762077
2014-08-27,25.597,25.629,25.586,23.959999,117200,44.836929
2014-08-28,25.64,25.65,25.608,23.959999,72600,44.836929
2014-08-29,25.65,25.746,25.629,24,84600,44.911777
2014-09-02,25.547,25.547,25.504,23.91,141800,44.831165
2014-09-03,25.536,25.536,25.472,23.9,81400,44.812405
2014-09-04,25.493,25.493,25.429,23.860001,80300,44.737404
2014-09-05,25.504,25.525,25.451,23.879999,69500,44.774899
2014-09-08,25.472,25.536,25.451,23.879999,102200,44.774899
2014-09-09,25.472,25.472,25.429,23.860001,168300,44.737404
2014-09-10,25.451,25.483,25.408,23.82,196100,44.662399
2014-09-11,25.451,25.461,25.429,23.85,107500,44.718647
2014-09-12,25.419,25.419,25.365,23.809999,79800,44.64365
2014-09-15,25.397,25.451,25.365,23.790001,83500,44.606155
2014-09-16,25.397,25.429,25.376,23.799999,97500,44.624897
2014-09-17,25.429,25.451,25.376,23.790001,81300,44.606155
2014-09-18,25.429,25.429,25.376,23.799999,53900,44.624897
2014-09-19,25.408,25.451,25.397,23.84,96100,44.699905
2014-09-22,25.451,25.472,25.429,23.870001,180700,44.756153
2014-09-23,25.483,25.515,25.44,23.9,155200,44.812405
2014-09-24,25.504,25.515,25.451,23.860001,151300,44.737404
2014-09-25,25.493,25.568,25.472,23.940001,168400,44.887405
2014-09-26,25.536,25.557,25.515,23.93,219900,44.868652
2014-09-29,25.568,25.589,25.568,23.99,66500,44.981148
2014-09-30,25.589,25.6,25.536,24,132500,44.999901
2014-10-01,25.528,25.602,25.496,24.040001,187800,45.165234
2014-10-02,25.549,25.591,25.538,24.02,108100,45.127651
2014-10-03,25.581,25.602,25.538,24.02,95600,45.127651
2014-10-06,25.56,25.613,25.56,24.040001,91700,45.165234
2014-10-07,25.56,25.634,25.56,24.07,144000,45.221584
2014-10-08,25.581,25.655,25.581,24.08,70600,45.240376
2014-10-09,25.645,25.709,25.645,24.120001,178000,45.31554
2014-10-10,25.709,25.762,25.698,24.200001,51200,45.465832
2014-10-13,25.772,25.847,25.762,24.26,115400,45.578556
2014-10-14,25.826,25.921,25.826,24.290001,128700,45.634918
2014-10-15,25.975,26.177,25.943,24.4,279300,45.841576
2014-10-16,26.039,26.039,25.89,24.33,243400,45.71006
2014-10-17,25.911,25.932,25.847,24.299999,372100,45.653702
2014-10-20,25.858,25.932,25.815,24.280001,197000,45.616127
2014-10-21,25.783,25.804,25.751,24.190001,184800,45.447037
2014-10-22,25.719,25.74,25.655,24.18,178000,45.428257
2014-10-23,25.666,25.74,25.645,24.1,188600,45.27795
2014-10-24,25.687,25.73,25.677,24.16,60300,45.390682
2014-10-27,25.73,25.794,25.698,24.209999,200200,45.484612
2014-10-28,25.73,25.762,25.666,24.139999,218000,45.353104
2014-10-29,25.719,25.751,25.677,24.129999,128300,45.33432
2014-10-30,25.687,25.719,25.677,24.120001,55700,45.31554
2014-10-31,25.645,25.687,25.613,24.059999,140800,45.202808
2014-11-03,25.521,25.574,25.521,24.040001,150800,45.251747
2014-11-04,25.521,25.543,25.479,24.030001,150500,45.232929
2014-11-05,25.5,25.574,25.447,23.969999,110800,45.119976
2014-11-06,25.468,25.468,25.394,23.940001,114600,45.063511
2014-11-07,25.404,25.489,25.394,23.969999,83200,45.119976
2014-11-10,25.447,25.468,25.404,23.93,123700,45.044682
2014-11-11,25.415,25.489,25.415,23.98,95100,45.138805
2014-11-12,25.489,25.511,25.458,23.969999,200400,45.119976
2014-11-13,25.468,25.468,25.415,23.93,147500,45.044682
2014-11-14,25.447,25.489,25.426,23.98,173600,45.138805
2014-11-17,25.458,25.458,25.404,23.91,79200,45.007027
2014-11-18,25.447,25.447,25.394,23.9,163600,44.988213
2014-11-19,25.415,25.415,25.373,23.91,126200,45.007027
2014-11-20,25.468,25.479,25.436,23.969999,56500,45.119976
2014-11-21,25.447,25.479,25.426,23.98,134400,45.138805
2014-11-24,25.447,25.489,25.447,23.99,117500,45.157619
2014-11-25,25.479,25.532,25.436,24.02,96600,45.214108
2014-11-26,25.511,25.553,25.5,24.02,120400,45.214108
2014-11-28,25.532,25.574,25.521,24.049999,33900,45.270569
2014-12-01,25.482,25.524,25.44,24.01,312300,45.283772
2014-12-02,25.461,25.461,25.408,23.98,218100,45.227184
2014-12-03,25.461,25.482,25.44,24,174400,45.264908
2014-12-04,25.482,25.524,25.461,24.040001,97400,45.340355
2014-12-05,25.514,25.514,25.429,23.99,118800,45.246037
2014-12-08,25.471,25.535,25.45,24.08,71600,45.415802
2014-12-09,25.567,25.599,25.471,24.120001,132600,45.491238
2014-12-10,25.546,25.63,25.546,24.17,83800,45.585533
2014-12-11,25.609,25.609,25.556,24.120001,101200,45.491238
2014-12-12,25.641,25.662,25.588,24.18,208400,45.604401
2014-12-15,25.599,25.62,25.567,24.139999,135200,45.528954
2014-12-16,25.641,25.694,25.63,24.200001,121300,45.642113
2014-12-17,25.641,25.662,25.556,24.110001,127700,45.472374
2014-12-18,25.577,25.588,25.503,24.07,199400,45.396946
2014-12-19,25.567,25.599,25.493,24.110001,245300,45.472374
2014-12-22,25.567,25.588,25.514,24.07,175400,45.396946
2014-12-23,25.546,25.556,25.503,24.049999,91300,45.359222
2014-12-24,25.493,25.546,25.493,24.059999,86300,45.378078
2014-12-26,25.503,25.556,25.471,24.09,109100,45.434654
2014-12-29,25.475,25.506,25.411,24.08,116100,45.504574
2014-12-30,25.485,25.517,25.485,24.1,103000,45.54237
2014-12-31,25.506,25.58,25.506,24.16,137900,45.655754
2015-01-02,25.57,25.633,25.549,24.18,290900,45.69355
2015-01-05,25.655,25.655,25.602,24.219999,207900,45.769146
2015-01-06,25.697,25.782,25.697,24.280001,354500,45.882526
2015-01-07,25.718,25.75,25.686,24.309999,170500,45.939209
2015-01-08,25.739,25.771,25.718,24.309999,93800,45.939209
2015-01-09,25.718,25.771,25.707,24.34,143200,45.995903
2015-01-12,25.813,25.834,25.76,24.4,247100,46.109276
2015-01-13,25.834,25.866,25.792,24.43,331100,46.165977
2015-01-14,25.94,25.94,25.887,24.49,1935300,46.279358
2015-01-15,25.877,26.025,25.877,24.559999,237100,46.411652
2015-01-16,26.014,26.014,25.898,24.48,147100,46.260471
2015-01-20,25.972,26.025,25.972,24.549999,401300,46.392754
2015-01-21,25.993,26.046,25.898,24.49,137700,46.279358
2015-01-22,25.898,25.919,25.845,24.440001,109100,46.184875
2015-01-23,25.887,25.909,25.856,24.459999,595900,46.222668
2015-01-26,25.919,25.94,25.856,24.43,243600,46.165977
2015-01-27,25.951,25.993,25.898,24.51,158400,46.317162
2015-01-28,25.972,26.057,25.94,24.6,301000,46.487236
2015-01-29,26.004,26.046,25.983,24.59,136200,46.468338
2015-01-30,26.046,26.12,26.025,24.67,289900,46.619511
2015-02-02,26.039,26.039,25.933,24.59,242400,46.557034
2015-02-03,25.944,25.944,25.849,24.469999,167800,46.32983
