"Date","VMBS.Open","VMBS.High","VMBS.Low","VMBS.Close","VMBS.Volume","VMBS.Adjusted"
2015-09-10,55.395,55.405,55.311,53.099998,219900,50.938637
2015-09-11,55.311,55.426,55.311,53.130001,164300,50.96743
2015-09-14,55.363,55.447,55.363,53.169998,80000,51.005798
2015-09-15,55.384,55.395,55.249,53.009998,156700,50.852295
2015-09-16,55.249,55.301,55.197,53.029999,65000,50.871483
2015-09-17,55.27,55.52,55.228,53.259998,112400,51.092129
2015-09-18,55.541,55.645,55.489,53.380001,154800,51.207249
2015-09-21,55.509,55.541,55.436,53.209999,134800,51.044155
2015-09-22,55.489,55.582,55.457,53.279999,155100,51.111313
2015-09-23,55.416,55.541,55.416,53.25,78000,51.082535
2015-09-24,55.468,55.603,55.416,53.259998,77900,51.092129
2015-09-25,55.436,55.489,55.343,53.189999,84600,51.024982
2015-09-28,55.457,55.572,55.447,53.299999,608400,51.130516
2015-09-29,55.541,55.645,55.468,53.27,126900,51.101719
2015-09-30,55.551,55.655,55.541,53.360001,223700,51.188053
2015-10-01,55.516,55.599,55.453,53.360001,493700,51.259148
2015-10-02,55.63,55.745,55.568,53.450001,96000,51.345615
2015-10-05,55.609,55.609,55.484,53.369999,670100,51.268749
2015-10-06,55.578,55.63,55.505,53.400002,543600,51.297573
2015-10-07,55.578,55.609,55.505,53.41,257500,51.307175
2015-10-08,55.641,55.641,55.495,53.330002,170100,51.230328
2015-10-09,55.474,55.526,55.412,53.27,102800,51.172688
2015-10-12,55.432,55.557,55.391,53.369999,289800,51.268749
2015-10-13,55.495,55.609,55.443,53.369999,462000,51.268749
2015-10-14,55.557,55.682,55.516,53.450001,157700,51.345615
2015-10-15,55.641,55.682,55.568,53.41,145700,51.307175
2015-10-16,55.609,55.672,55.557,53.400002,161300,51.297573
2015-10-19,55.609,55.682,55.578,53.470001,490500,51.364822
2015-10-20,55.547,55.609,55.537,53.389999,163300,51.287964
2015-10-21,55.609,55.651,55.547,53.419998,138800,51.31678
2015-10-22,55.589,55.672,55.589,53.459999,118600,51.355206
2015-10-23,55.62,55.63,55.568,53.389999,722500,51.287964
2015-10-26,55.557,55.641,55.557,53.43,207900,51.326393
2015-10-27,55.62,55.693,55.62,53.470001,128600,51.364822
2015-10-28,55.661,55.693,55.495,53.310001,99000,51.211121
2015-10-29,55.484,55.505,55.37,53.189999,811200,51.09584
2015-10-30,55.391,55.526,55.391,53.279999,1117500,51.182289
2015-11-02,55.16,55.316,55.16,53.18,1561300,51.155357
2015-11-03,55.306,55.378,55.254,53.169998,231500,51.145748
2015-11-04,55.316,55.347,55.202,53.189999,214900,51.164982
2015-11-05,55.233,55.243,55.15,53.09,476100,51.068794
2015-11-06,55.098,55.108,55.025,52.950001,175700,50.934128
2015-11-09,55.035,55.087,54.983,52.93,631200,50.914883
2015-11-10,55.014,55.056,54.921,52.91,299400,50.895645
2015-11-11,55.004,55.066,54.942,52.919998,133800,50.905258
2015-11-12,54.973,55.077,54.973,52.91,104600,50.895645
2015-11-13,55.014,55.129,55.014,52.98,218400,50.962971
2015-11-16,55.118,55.202,55.066,53.049999,431400,51.030312
2015-11-17,55.014,55.17,55.014,53.02,169000,51.001457
2015-11-18,55.046,55.181,55.046,53.060001,232500,51.039928
2015-11-19,55.118,55.222,55.118,53.099998,226300,51.078407
2015-11-20,55.16,55.222,55.108,53.049999,125800,51.030312
2015-11-23,55.066,55.17,55.046,53.049999,171600,51.030312
2015-11-24,55.098,55.181,55.066,53.040001,145900,51.020699
2015-11-25,55.16,55.181,55.108,53.009998,176600,50.991829
2015-11-27,55.108,55.191,55.108,53.02,119800,51.001457
2015-11-30,55.108,55.212,55.108,53.080002,532400,51.059166
2015-12-01,55.023,55.179,55.002,53.09,179900,51.138153
2015-12-02,55.116,55.168,55.075,53.099998,373600,51.147789
2015-12-03,55.002,55.054,54.846,52.919998,165800,50.974403
2015-12-04,54.992,55.075,54.95,53,294500,51.051468
2015-12-07,55.013,55.189,55.013,53.150002,213200,51.195957
2015-12-08,55.158,55.21,55.096,53.18,320300,51.224838
2015-12-09,55.054,55.189,55.054,53.139999,551700,51.186317
2015-12-10,55.075,55.168,55.002,53.060001,330900,51.109257
2015-12-11,55.137,55.21,55.075,53.049999,354200,51.099625
2015-12-14,55.002,55.127,54.981,53.02,760700,51.070728
2015-12-15,54.867,54.992,54.857,52.950001,240000,51.003304
2015-12-16,54.94,55.033,54.878,52.919998,141900,50.974403
2015-12-17,54.992,55.137,54.898,53.07,501600,51.118885
2015-12-18,55.023,55.147,54.992,53.110001,351400,51.157413
2015-12-21,55.085,55.168,55.044,53.130001,100400,51.176682
2015-12-22,55.106,55.147,55.033,53.040001,169800,51.089996
2015-12-23,54.274,54.367,54.202,52.610001,1103200,51.006615
2015-12-24,54.181,54.315,54.181,52.639999,101100,51.035698
2015-12-28,54.233,54.367,54.233,52.689999,174200,51.084175
2015-12-29,54.357,54.367,54.233,52.610001,281200,51.006615
2015-12-30,54.243,54.315,54.181,52.599998,206300,50.996929
2015-12-31,54.388,54.439,54.315,52.720001,215100,51.113266
2016-01-04,54.47,54.532,54.367,52.709999,161000,51.103561
2016-01-05,54.429,54.522,54.388,52.810001,306700,51.200527
2016-01-06,54.47,54.604,54.47,52.93,409700,51.316856
2016-01-07,54.584,54.687,54.532,53,324000,51.384735
2016-01-08,54.594,54.718,54.594,53.040001,179500,51.423504
2016-01-11,54.604,54.697,54.594,52.959999,167800,51.345947
2016-01-12,54.614,54.738,54.573,52.970001,321600,51.35564
2016-01-13,54.553,54.759,54.553,53.029999,184300,51.413811
2016-01-14,54.697,54.78,54.676,53.09,851600,51.471985
2016-01-15,54.614,54.852,54.614,53.130001,137200,51.510765
2016-01-19,54.769,54.81,54.676,53.07,1298600,51.452599
2016-01-20,54.831,54.883,54.728,53.139999,313700,51.52047
2016-01-21,54.8,54.883,54.759,53.110001,178000,51.491379
2016-01-22,54.718,54.821,54.718,53.150002,261800,51.530159
2016-01-25,54.821,54.872,54.79,53.200001,353600,51.578632
2016-01-26,54.831,54.914,54.821,53.189999,266600,51.568939
2016-01-27,54.81,54.893,54.78,53.119999,211500,51.501068
2016-01-28,54.78,54.924,54.78,53.209999,196500,51.588329
2016-01-29,54.996,55.068,54.903,53.369999,1051400,51.743454
2016-02-01,54.89,54.9,54.735,53.18,152000,51.629864
2016-02-02,54.88,55.014,54.88,53.400002,235000,51.843452
2016-02-03,54.952,55.065,54.849,53.310001,187000,51.756073
2016-02-04,54.993,55.024,54.921,53.41,342300,51.853153
2016-02-05,54.952,55.003,54.869,53.369999,222900,51.814327
2016-02-08,55.034,55.075,54.993,53.400002,202300,51.843452
2016-02-09,54.983,55.075,54.962,53.360001,173600,51.804611
2016-02-10,54.972,55.065,54.931,53.439999,123500,51.882278
2016-02-11,55.055,55.178,55.003,53.509998,204600,51.950241
2016-02-12,55.075,55.106,54.952,53.41,164100,51.853153
2016-02-16,55.024,55.044,54.972,53.389999,194200,51.83374
2016-02-17,54.952,55.034,54.931,53.41,190500,51.853153
2016-02-18,55.034,55.117,54.962,53.490002,212900,51.930836
2016-02-19,55.034,55.106,54.962,53.43,266300,51.872581
2016-02-22,54.983,55.065,54.972,53.41,265000,51.853153
2016-02-23,54.972,55.086,54.941,53.400002,168900,51.843452
2016-02-24,55.044,55.137,54.972,53.439999,190700,51.882278
2016-02-25,55.075,55.106,55.014,53.450001,197500,51.891998
2016-02-26,54.952,55.044,54.941,53.400002,158900,51.843452
2016-02-29,55.003,55.106,54.972,53.450001,164500,51.891998
2016-03-01,54.93,54.94,54.766,53.27,169000,51.805443
2016-03-02,54.797,54.889,54.786,53.369999,249800,51.902695
2016-03-03,54.899,54.93,54.817,53.389999,168300,51.922146
2016-03-04,54.93,54.93,54.807,53.369999,279600,51.902695
2016-03-07,54.838,54.889,54.776,53.279999,273900,51.815166
2016-03-08,54.858,54.93,54.848,53.34,179200,51.873516
2016-03-09,54.797,54.838,54.755,53.27,171800,51.805443
2016-03-10,54.725,54.776,54.704,53.220001,135700,51.756817
2016-03-11,54.714,54.797,54.653,53.200001,142200,51.737366
2016-03-14,54.735,54.807,54.714,53.209999,267000,51.747089
2016-03-15,54.776,54.786,54.714,53.23,148800,51.766537
2016-03-16,54.673,54.848,54.632,53.330002,188800,51.863792
2016-03-17,54.848,54.92,54.848,53.349998,220200,51.883236
2016-03-18,54.879,54.951,54.848,53.34,233400,51.873516
2016-03-21,54.899,54.899,54.745,53.279999,137800,51.815166
2016-03-22,54.848,54.848,54.776,53.279999,172500,51.815166
2016-03-23,54.776,54.858,54.735,53.330002,211600,51.863792
2016-03-24,54.94,54.94,54.673,53.220001,258300,51.756817
2016-03-28,54.735,54.827,54.735,53.240002,208500,51.776264
2016-03-29,54.776,54.961,54.776,53.450001,3e+05,51.980495
2016-03-30,54.91,54.961,54.869,53.400002,249300,51.931866
2016-03-31,54.899,55.023,54.889,53.470001,393900,51.99995
2016-04-01,54.837,54.898,54.765,53.369999,318400,51.99118
2016-04-04,54.888,54.909,54.826,53.419998,165400,52.039883
2016-04-05,54.909,54.919,54.857,53.470001,115000,52.088593
2016-04-06,54.888,54.888,54.775,53.439999,115800,52.059353
2016-04-07,54.898,54.97,54.868,53.459999,451100,52.07885
2016-04-08,54.857,54.919,54.857,53.459999,844700,52.07885
2016-04-11,54.888,54.95,54.816,53.459999,148500,52.07885
2016-04-12,54.939,54.939,54.826,53.470001,259800,52.088593
2016-04-13,54.888,54.929,54.826,53.490002,269600,52.10807
2016-04-14,54.857,54.868,54.796,53.439999,209800,52.059353
2016-04-15,54.878,54.909,54.847,53.470001,162100,52.088593
2016-04-18,54.919,54.919,54.847,53.490002,197800,52.10807
2016-04-19,54.878,54.929,54.857,53.48,207100,52.098331
2016-04-20,54.919,54.919,54.796,53.439999,196100,52.059353
2016-04-21,54.796,54.847,54.775,53.41,185000,52.030144
2016-04-22,54.796,54.857,54.765,53.439999,142000,52.059353
2016-04-25,54.775,54.816,54.765,53.360001,216100,51.98143
2016-04-26,54.806,54.806,54.744,53.34,142100,51.961945
2016-04-27,54.796,54.837,54.724,53.380001,218400,52.000912
2016-04-28,54.826,54.888,54.785,53.439999,981300,52.059353
2016-04-29,54.868,54.929,54.847,53.509998,179300,52.127552
2016-05-02,54.747,54.747,54.665,53.330002,298700,52.028053
2016-05-03,54.859,54.87,54.818,53.529999,193100,52.22316
2016-05-04,54.859,54.89,54.818,53.549999,151300,52.242676
2016-05-05,54.829,54.931,54.808,53.59,328300,52.281708
2016-05-06,54.88,54.972,54.849,53.630001,176300,52.320732
2016-05-09,54.911,54.952,54.89,53.599998,185300,52.291454
2016-05-10,54.88,54.89,54.87,53.549999,182900,52.242676
2016-05-11,54.911,54.982,54.88,53.639999,592900,52.330482
2016-05-12,54.9,54.941,54.87,53.599998,144500,52.291454
2016-05-13,54.9,54.921,54.859,53.529999,292800,52.22316
2016-05-16,54.87,54.89,54.849,53.549999,127600,52.242676
2016-05-17,54.9,54.911,54.829,53.5,118700,52.193893
2016-05-18,54.839,54.839,54.665,53.450001,272200,52.145115
2016-05-19,54.788,54.808,54.695,53.450001,148900,52.145115
2016-05-20,54.747,54.798,54.695,53.450001,132100,52.145115
2016-05-23,54.798,54.818,54.736,53.439999,175200,52.135361
2016-05-24,54.788,54.798,54.736,53.400002,250800,52.096344
2016-05-25,54.808,54.808,54.747,53.459999,161100,52.154877
2016-05-26,54.808,54.829,54.757,53.43,480500,52.125614
2016-05-27,54.849,54.9,54.736,53.560001,765400,52.252426
2016-05-31,54.767,54.818,54.685,53.450001,141900,52.145115
2016-06-01,54.674,54.735,54.633,53.389999,1233700,52.165642
2016-06-02,54.664,54.786,54.664,53.419998,182600,52.194954
2016-06-03,54.848,54.919,54.807,53.66,303100,52.429447
2016-06-06,54.858,54.879,54.807,53.619999,491100,52.390358
2016-06-07,54.899,54.919,54.848,53.599998,378800,52.370823
2016-06-08,54.919,54.93,54.797,53.669998,651000,52.43922
2016-06-09,54.899,54.899,54.766,53.540001,428500,52.312202
2016-06-10,54.899,54.909,54.817,53.630001,581100,52.400135
2016-06-13,54.96,54.96,54.868,53.610001,257900,52.380592
2016-06-14,54.94,54.94,54.858,53.68,229900,52.44899
2016-06-15,54.93,54.991,54.878,53.669998,320800,52.43922
2016-06-16,54.981,55.012,54.919,53.75,195600,52.51738
2016-06-17,55.001,55.001,54.889,53.630001,432600,52.400135
2016-06-20,54.909,54.909,54.858,53.599998,162300,52.370823
2016-06-21,54.909,54.93,54.827,53.630001,205100,52.400135
2016-06-22,54.899,54.93,54.827,53.669998,292400,52.43922
2016-06-23,54.878,54.878,54.827,53.57,147200,52.341511
2016-06-24,55.093,55.134,54.95,53.77,205300,52.53693
2016-06-27,55.114,55.134,54.991,53.84,379000,52.60532
2016-06-28,55.134,55.134,55.022,53.869999,151800,52.634632
2016-06-29,55.052,55.114,55.032,53.77,169900,52.53693
2016-06-30,55.104,55.124,55.052,53.849998,615400,52.615086
2016-07-01,55.022,55.042,54.93,53.75,202200,52.59552
2016-07-05,55.144,55.175,55.083,53.990002,445900,52.830372
2016-07-06,55.063,55.134,55.022,53.860001,345900,52.703156
2016-07-07,54.95,55.093,54.95,53.849998,176800,52.693367
2016-07-08,54.991,55.104,54.991,53.869999,196100,52.71294
2016-07-11,55.093,55.093,55.012,53.849998,159000,52.693367
2016-07-12,55.022,55.022,54.889,53.73,219400,52.575947
2016-07-13,54.96,55.032,54.96,53.810001,521000,52.654232
2016-07-14,54.981,55.042,54.889,53.860001,428900,52.703156
2016-07-15,54.95,54.971,54.899,53.740002,165800,52.585732
2016-07-18,54.96,54.96,54.869,53.689999,363700,52.536808
2016-07-19,54.889,54.981,54.889,53.779999,249200,52.624874
2016-07-20,54.971,55.012,54.889,53.830002,334100,52.673801
2016-07-21,54.94,54.981,54.889,53.790001,255400,52.634659
2016-07-22,54.971,54.971,54.899,53.740002,387000,52.585732
2016-07-25,54.96,54.96,54.889,53.73,236800,52.575947
2016-07-26,54.95,54.96,54.879,53.709999,192100,52.556377
2016-07-27,54.94,54.95,54.889,53.77,325800,52.615086
2016-07-28,54.981,54.981,54.94,53.799999,145200,52.644436
2016-07-29,55.063,55.083,55.012,53.889999,164000,52.73251
2016-08-01,54.925,54.935,54.843,53.779999,204300,52.698212
2016-08-02,54.833,54.904,54.823,53.799999,495500,52.717815
2016-08-03,54.894,54.915,54.833,53.740002,298200,52.659019
2016-08-04,54.884,54.945,54.884,53.779999,561600,52.698212
2016-08-05,54.945,54.955,54.833,53.740002,265700,52.659019
2016-08-08,54.843,54.935,54.843,53.790001,254700,52.708012
2016-08-09,54.864,54.915,54.833,53.790001,203500,52.708012
2016-08-10,54.884,54.986,54.884,53.860001,187700,52.776611
2016-08-11,54.996,55.006,54.843,53.790001,293400,52.708012
2016-08-12,54.996,54.996,54.894,53.849998,211000,52.766796
2016-08-15,54.986,54.986,54.853,53.779999,164700,52.698212
2016-08-16,54.874,54.915,54.833,53.75,611000,52.668823
2016-08-17,54.894,54.955,54.853,53.779999,253300,52.698212
2016-08-18,54.966,54.976,54.874,53.84,214400,52.757011
2016-08-19,54.874,54.966,54.864,53.810001,162800,52.727612
2016-08-22,54.864,54.955,54.864,53.779999,165400,52.698212
2016-08-23,54.884,54.935,54.884,53.810001,174000,52.727612
2016-08-24,54.935,54.955,54.884,53.84,271200,52.757011
2016-08-25,54.904,54.955,54.904,53.84,175100,52.757011
2016-08-26,54.945,54.966,54.853,53.790001,227100,52.708012
2016-08-29,54.925,54.955,54.874,53.799999,161100,52.717815
2016-08-30,54.884,54.955,54.884,53.830002,133300,52.747211
2016-08-31,54.894,55.017,54.894,53.849998,165600,52.766796
2016-09-01,54.783,54.814,54.742,53.75,282700,52.746197
2016-09-02,54.814,54.834,54.742,53.77,152800,52.765831
2016-09-06,54.834,54.936,54.824,53.889999,521100,52.883583
2016-09-07,54.946,54.967,54.885,53.880001,136300,52.873768
2016-09-08,54.905,54.956,54.875,53.849998,315300,52.84433
2016-09-09,54.875,54.916,54.803,53.82,271500,52.814892
2016-09-12,54.793,54.844,54.773,53.779999,823100,52.775635
2016-09-13,54.824,54.875,54.732,53.799999,206400,52.795265
2016-09-14,54.854,54.865,54.814,53.830002,291700,52.824711
2016-09-15,54.844,54.885,54.803,53.82,208900,52.814892
2016-09-16,54.875,54.875,54.793,53.830002,187400,52.824711
2016-09-19,54.865,54.865,54.783,53.759998,202400,52.756008
2016-09-20,54.854,54.865,54.803,53.799999,195100,52.795265
2016-09-21,54.834,54.905,54.793,53.82,225300,52.814892
2016-09-22,54.895,54.956,54.854,53.900002,257600,52.893398
2016-09-23,54.926,54.956,54.885,53.900002,199100,52.893398
2016-09-26,54.967,54.997,54.936,53.93,157000,52.92284
2016-09-27,54.997,55.017,54.967,53.970001,250100,52.96209
2016-09-28,55.017,55.038,54.956,53.959999,347000,52.952271
2016-09-29,54.956,55.017,54.956,53.939999,312600,52.93264
2016-09-30,54.987,54.997,54.926,53.959999,178100,52.952271
2016-10-03,54.765,54.826,54.765,53.849998,459000,52.911011
2016-10-04,54.857,54.877,54.765,53.84,221300,52.901184
2016-10-05,54.816,54.826,54.745,53.799999,271100,52.861881
2016-10-06,54.795,54.836,54.714,53.830002,265600,52.891365
2016-10-07,54.765,54.826,54.714,53.810001,274600,52.871708
2016-10-10,54.755,54.755,54.622,53.799999,409500,52.861881
2016-10-11,54.714,54.775,54.622,53.740002,201600,52.802925
2016-10-12,54.663,54.704,54.653,53.73,308800,52.793106
2016-10-13,54.734,54.745,54.684,53.73,307300,52.793106
2016-10-14,54.704,54.765,54.673,53.740002,205500,52.802925
2016-10-17,54.734,54.745,54.663,53.759998,238500,52.822575
2016-10-18,54.684,54.785,54.673,53.790001,282600,52.852058
2016-10-19,54.704,54.785,54.704,53.82,226300,52.881535
2016-10-20,54.785,54.806,54.734,53.799999,185000,52.861881
2016-10-21,54.755,54.826,54.755,53.810001,340600,52.871708
2016-10-24,54.785,54.806,54.745,53.82,219600,52.881535
2016-10-25,54.775,54.806,54.694,53.779999,150900,52.842232
2016-10-26,54.673,54.734,54.673,53.77,203200,52.832409
2016-10-27,54.673,54.704,54.633,53.709999,199400,52.773449
2016-10-28,54.643,54.724,54.643,53.720001,169900,52.783279
2016-10-31,54.714,54.724,54.643,53.700001,306200,52.763634
2016-11-01,54.515,54.565,54.494,53.639999,352200,52.769527
2016-11-02,54.606,54.687,54.504,53.720001,291000,52.848232
2016-11-03,54.586,54.626,54.525,53.68,587900,52.80888
2016-11-04,54.606,54.667,54.565,53.75,242900,52.877747
2016-11-07,54.616,54.637,54.545,53.700001,580500,52.828556
2016-11-08,54.555,54.616,54.515,53.68,259400,52.80888
2016-11-09,54.474,54.494,54.22,53.389999,575100,52.523586
2016-11-10,54.24,54.24,54.057,53.23,428200,52.366177
2016-11-11,54.118,54.2,54.027,53.189999,167900,52.326832
2016-11-14,53.966,53.966,53.752,52.970001,275700,52.110405
2016-11-15,53.722,53.976,53.722,53.049999,277100,52.189106
2016-11-16,53.854,53.976,53.844,53.080002,245200,52.218616
2016-11-17,53.905,53.966,53.813,52.959999,580800,52.100559
2016-11-18,53.773,53.874,53.61,52.82,317400,51.962833
2016-11-21,53.671,53.691,53.559,52.73,305400,51.87429
2016-11-22,53.62,53.681,53.569,52.740002,332100,51.88414
2016-11-23,53.397,53.518,53.366,52.599998,219100,51.74641
2016-11-25,53.498,53.508,53.386,52.59,109400,51.736565
2016-11-28,53.488,53.651,53.458,52.73,220100,51.87429
2016-11-29,53.59,53.701,53.549,52.73,196200,51.87429
2016-11-30,53.559,53.62,53.488,52.66,232500,51.805435
2016-12-01,53.285,53.295,53.133,52.43,268600,51.647823
2016-12-02,53.315,53.468,53.305,52.610001,300600,51.825138
2016-12-05,53.366,53.458,53.285,52.549999,1273600,51.766026
2016-12-06,53.386,53.468,53.336,52.599998,318400,51.815281
2016-12-07,53.407,53.589,53.407,52.66,251300,51.874386
2016-12-08,53.498,53.539,53.397,52.700001,872300,51.913792
2016-12-09,53.376,53.468,53.285,52.490002,290800,51.706924
2016-12-12,53.234,53.386,53.214,52.52,206200,51.736473
2016-12-13,53.366,53.447,53.275,52.5,647400,51.716782
2016-12-14,53.326,53.397,53.133,52.34,218100,51.559162
2016-12-15,52.919,52.991,52.788,52.009998,583200,51.234081
2016-12-16,52.788,52.97,52.727,52.029999,352500,51.253788
2016-12-19,52.909,53.011,52.859,52.18,288100,51.401554
2016-12-20,52.869,52.991,52.828,52.169998,261000,51.391697
2016-12-21,52.93,53.072,52.889,52.200001,357000,51.421253
2016-12-22,52.476,52.567,52.415,51.959999,375900,51.429169
2016-12-23,52.567,52.577,52.466,51.950001,335800,51.41927
2016-12-27,52.446,52.517,52.415,51.91,403800,51.379684
2016-12-28,52.486,52.668,52.446,52.099998,297800,51.567738
2016-12-29,52.668,52.82,52.638,52.23,426900,51.696411
2016-12-30,52.749,52.89,52.749,52.290001,357800,51.755795
2017-01-03,52.739,52.931,52.698,52.349998,321900,51.815182
2017-01-04,52.87,52.951,52.81,52.330002,337700,51.795395
2017-01-05,52.961,53.143,52.86,52.580002,646300,52.042839
2017-01-06,53.032,53.052,52.931,52.470001,475400,51.933964
2017-01-09,53.092,53.092,52.971,52.52,414300,51.983448
2017-01-10,53.022,53.092,52.991,52.509998,246700,51.973549
2017-01-11,52.991,53.173,52.971,52.490002,354100,51.953758
2017-01-12,53.113,53.183,53.062,52.560001,283900,52.023041
2017-01-13,52.951,53.032,52.911,52.400002,191000,51.864677
2017-01-17,53.022,53.113,53.001,52.540001,324100,52.003242
2017-01-18,52.981,53.072,52.799,52.330002,608600,51.795395
2017-01-19,52.729,52.81,52.719,52.23,305900,51.696411
2017-01-20,52.698,52.87,52.668,52.25,330200,51.716206
2017-01-23,52.9,53.022,52.87,52.450001,258000,51.914165
2017-01-24,52.941,52.991,52.799,52.330002,258700,51.795395
2017-01-25,52.81,52.83,52.698,52.209999,885000,51.676617
2017-01-26,52.749,52.82,52.638,52.27,585900,51.736008
2017-01-27,52.81,52.87,52.719,52.259998,361700,51.726101
2017-01-30,52.81,52.9,52.799,52.27,366300,51.736008
2017-01-31,52.83,52.951,52.83,52.380001,245800,51.844883
2017-02-01,52.606,52.767,52.606,52.220001,504600,51.757652
2017-02-02,52.777,52.838,52.707,52.259998,482900,51.797306
2017-02-03,52.848,52.919,52.707,52.34,718200,51.876595
2017-02-06,52.898,52.979,52.848,52.470001,221300,52.005444
2017-02-07,52.908,53.019,52.888,52.509998,418600,52.04509
2017-02-08,53.04,53.13,53.009,52.59,2937700,52.124382
2017-02-09,52.969,53.05,52.939,52.48,429100,52.015354
2017-02-10,52.868,52.959,52.868,52.490002,312100,52.025269
2017-02-13,52.898,52.929,52.868,52.43,218100,51.965801
2017-02-14,52.858,52.929,52.727,52.34,960100,51.876595
2017-02-15,52.737,52.808,52.717,52.290001,264600,51.827042
2017-02-16,52.777,52.878,52.757,52.389999,344900,51.926151
2017-02-17,52.939,52.969,52.878,52.419998,220700,51.955887
2017-02-21,52.808,52.898,52.797,52.369999,535600,51.906326
2017-02-22,52.898,52.939,52.848,52.43,3846400,51.965801
2017-02-23,52.979,53.019,52.888,52.549999,377100,52.084736
2017-02-24,53.08,53.171,53.03,52.689999,279900,52.223492
2017-02-27,53.06,53.171,53.019,52.560001,476600,52.094646
2017-02-28,53.06,53.1,53.03,52.560001,750400,52.094646
2017-03-01,52.625,52.706,52.615,52.27,687900,51.897064
2017-03-02,52.595,52.646,52.525,52.200001,345500,51.827564
2017-03-03,52.595,52.625,52.515,52.169998,1164100,51.797771
2017-03-06,52.585,52.615,52.545,52.189999,259300,51.817635
2017-03-07,52.595,52.615,52.515,52.200001,490100,51.827564
2017-03-08,52.384,52.484,52.384,52.07,517900,51.69849
2017-03-09,52.374,52.434,52.283,51.93,403600,51.559494
2017-03-10,52.333,52.384,52.283,51.970001,604800,51.599209
2017-03-13,52.263,52.313,52.192,51.84,365300,51.470135
2017-03-14,52.223,52.283,52.213,51.880001,380400,51.509853
2017-03-15,52.313,52.555,52.273,52.130001,253000,51.758064
2017-03-16,52.505,52.575,52.484,52.110001,281700,51.738213
2017-03-17,52.545,52.605,52.515,52.209999,257300,51.837498
2017-03-20,52.525,52.636,52.525,52.259998,170800,51.887135
2017-03-21,52.575,52.777,52.575,52.349998,661900,51.976494
2017-03-22,52.777,52.877,52.756,52.459999,208700,52.085709
2017-03-23,52.797,52.847,52.706,52.389999,443800,52.016209
2017-03-24,52.756,52.827,52.656,52.369999,267100,51.996353
2017-03-27,52.867,52.907,52.787,52.450001,430600,52.075783
2017-03-28,52.877,52.887,52.716,52.34,463500,51.966564
2017-03-29,52.756,52.857,52.746,52.48,208900,52.105568
2017-03-30,52.787,52.847,52.736,52.41,241100,52.036068
2017-03-31,52.777,52.897,52.736,52.52,327300,52.145283
2017-04-03,52.664,52.805,52.664,52.490002,1044200,52.206951
2017-04-04,52.795,52.875,52.775,52.5,218800,52.216892
2017-04-05,52.765,52.895,52.734,52.59,931100,52.306408
2017-04-06,52.865,52.895,52.785,52.580002,646200,52.296467
2017-04-07,52.925,52.986,52.724,52.490002,523700,52.206951
2017-04-10,52.785,52.845,52.744,52.52,339300,52.236786
2017-04-11,52.845,52.956,52.825,52.619999,335700,52.336246
2017-04-12,52.956,53.026,52.885,52.740002,402300,52.455605
2017-04-13,53.036,53.096,52.966,52.779999,334200,52.495384
2017-04-17,53.076,53.106,53.026,52.75,345400,52.465546
2017-04-18,53.106,53.217,53.066,52.93,1041400,52.644573
2017-04-19,53.126,53.126,53.056,52.830002,794400,52.545113
2017-04-20,53.036,53.086,52.966,52.75,271400,52.465546
2017-04-21,53.066,53.086,53.006,52.740002,386400,52.455605
2017-04-24,52.946,52.996,52.905,52.700001,278900,52.415817
2017-04-25,52.905,52.925,52.805,52.549999,222100,52.266624
2017-04-26,52.855,52.915,52.795,52.630001,757200,52.346195
2017-04-27,52.875,52.976,52.865,52.650002,327900,52.366085
2017-04-28,52.915,53.016,52.885,52.720001,264400,52.435707
2017-05-01,52.75,52.8,52.69,52.549999,512500,52.360977
2017-05-02,52.77,52.86,52.75,52.66,363300,52.470585
2017-05-03,52.8,52.89,52.73,52.540001,1355800,52.351013
2017-05-04,52.679,52.74,52.639,52.549999,302400,52.360977
2017-05-05,52.75,52.77,52.7,52.560001,204700,52.370945
2017-05-08,52.76,52.77,52.72,52.57,280700,52.380905
2017-05-09,52.7,52.74,52.649,52.490002,1143100,52.301197
2017-05-10,52.73,52.73,52.619,52.459999,252500,52.271301
2017-05-11,52.609,52.659,52.579,52.459999,180700,52.271301
2017-05-12,52.78,52.86,52.74,52.66,261800,52.470585
2017-05-15,52.84,52.85,52.79,52.630001,623800,52.440693
2017-05-16,52.85,52.92,52.83,52.700001,369000,52.510441
2017-05-17,53.031,53.131,52.991,52.939999,309400,52.749573
2017-05-18,53.071,53.141,53.031,52.869999,249500,52.679829
2017-05-19,53.031,53.081,52.981,52.84,287400,52.649937
2017-05-22,53.031,53.061,52.991,52.869999,294000,52.679829
2017-05-23,53.041,53.091,52.92,52.73,626900,52.540333
2017-05-24,52.91,53.071,52.91,52.869999,284500,52.679829
2017-05-25,53.051,53.111,52.991,52.860001,251600,52.669861
2017-05-26,53.091,53.101,53.041,52.900002,229400,52.709721
2017-05-30,53.071,53.171,53.051,52.98,448100,52.789433
2017-05-31,53.121,53.171,53.081,52.889999,569400,52.699753
2017-06-01,52.825,52.925,52.805,52.790001,493200,52.694763
2017-06-02,53.096,53.116,52.976,52.959999,401500,52.864456
2017-06-05,52.936,53.026,52.936,52.860001,379300,52.764637
2017-06-06,53.116,53.116,53.036,52.990002,486200,52.894405
2017-06-07,53.026,53.086,53.006,52.950001,267600,52.854477
