"Date","PSK.Open","PSK.High","PSK.Low","PSK.Close","PSK.Volume","PSK.Adjusted"
2013-05-30,60.026,60.183,59.947,45.98,52900,35.136505
2013-05-31,60.183,60.196,59.489,45.48,98300,34.754425
2013-06-03,59.424,59.476,58.613,44.950001,201200,34.349411
2013-06-04,58.639,59.005,58.626,44.93,1004200,34.334129
2013-06-05,58.639,58.783,58.364,44.630001,72800,34.104874
2013-06-06,58.272,58.665,58.259,44.799999,77600,34.234783
2013-06-07,58.626,58.927,58.626,44.880001,29500,34.295921
2013-06-10,58.835,58.835,58.443,44.759998,103300,34.20422
2013-06-11,58.325,58.325,57.553,44.029999,177700,33.646366
2013-06-12,57.383,58.966,56.467,43.34,548900,33.119095
2013-06-13,56.506,57.605,55.629,44,285400,33.623451
2013-06-14,57.697,58.325,57.644,44.560001,57500,34.051388
2013-06-17,58.508,58.822,58.272,44.700001,89300,34.15836
2013-06-18,58.403,58.56,58.246,44.709999,50100,34.166012
2013-06-19,58.547,58.626,58.063,44.389999,45300,33.921474
2013-06-20,57.566,57.566,56.951,43.639999,113600,33.348354
2013-06-21,55.431,55.624,55.019,42.959999,117500,33.364651
2013-06-24,55.044,55.302,53.834,42.310001,170300,32.85984
2013-06-25,54.864,54.916,54.208,42.490002,81300,32.999634
2013-06-26,54.645,55.714,54.645,43.02,105500,33.411259
2013-06-27,55.753,56.075,55.521,43.389999,64600,33.698612
2013-06-28,55.766,56.062,55.624,43.470001,137800,33.76075
2013-07-01,56.538,56.654,55.959,43.57,123200,33.838406
2013-07-02,56.59,56.59,55.766,43.509998,33400,33.791813
2013-07-03,55.907,55.997,55.753,43.330002,7200,33.65202
2013-07-05,55.637,55.637,55.135,42.860001,25700,33.286987
2013-07-08,55.186,55.263,54.723,42.669998,115300,33.139427
2013-07-09,54.877,55.495,54.877,42.84,25400,33.271458
2013-07-10,54.929,55.405,54.929,42.919998,262700,33.333595
2013-07-11,55.366,55.663,55.366,43.169998,40100,33.527748
2013-07-12,55.431,55.817,55.431,43.119999,35900,33.48893
2013-07-15,55.714,55.727,55.482,43.23,28200,33.574348
2013-07-16,55.688,55.714,55.534,43.150002,45900,33.512218
2013-07-17,55.663,55.856,54.916,43.220001,33300,33.566589
2013-07-18,55.572,55.778,55.572,43.209999,41200,33.558815
2013-07-19,55.624,55.907,55.572,43.360001,27200,33.67532
2013-07-22,55.766,55.83,55.688,43.290001,31600,33.620949
2013-07-23,55.624,55.907,55.508,43.360001,105400,33.67532
2013-07-24,55.997,55.997,55.431,43.080002,35600,33.457863
2013-07-25,55.431,55.431,55.122,42.939999,21600,33.349121
2013-07-26,55.057,55.456,55.057,43,19800,33.395725
2013-07-29,55.25,55.547,55.044,42.759998,29400,33.209328
2013-07-30,54.98,55.122,54.967,42.689999,18100,33.154964
2013-07-31,54.877,55.147,54.723,42.799999,57400,33.240402
2013-08-01,55.135,55.225,54.723,42.5,39100,33.007404
2013-08-02,54.723,54.993,54.723,42.650002,46500,33.123898
2013-08-05,54.735,55.173,54.62,42.470001,27700,32.984108
2013-08-06,54.594,54.62,54.401,42.290001,28600,32.844311
2013-08-07,54.439,54.542,54.323,42.27,29400,32.828777
2013-08-08,54.478,54.478,54.272,42.16,41900,32.74334
2013-08-09,54.529,54.529,54.259,42.169998,427100,32.751099
2013-08-12,54.375,54.529,54.375,42.25,23200,32.813244
2013-08-13,53.873,54.452,53.448,41.98,113400,32.603546
2013-08-14,53.899,54.079,53.486,41.540001,907500,32.261822
2013-08-15,53.113,53.126,52.534,41.049999,931700,31.881268
2013-08-16,52.753,53.087,52.521,40.810001,67200,31.694868
2013-08-19,52.405,52.572,51.903,40.310001,71400,31.306549
2013-08-20,52.07,52.534,51.504,40.639999,258200,31.562841
2013-08-21,52.341,52.753,52.238,40.689999,90500,31.601673
2013-08-22,52.418,52.997,52.353,41.09,37900,31.912334
2013-08-23,52.959,53.602,52.959,41.580002,44600,32.292892
2013-08-26,53.705,53.886,53.409,41.48,30000,32.215225
2013-08-27,52.521,53.512,52.521,41.509998,88800,32.238525
2013-08-28,53.28,53.615,53.229,41.610001,44700,32.316185
2013-08-29,53.564,53.757,53.538,41.669998,33000,32.362782
2013-08-30,53.551,53.873,53.551,41.84,15500,32.494816
2013-09-03,53.834,53.937,53.461,41.580002,33000,32.292892
2013-09-04,53.435,53.744,53.435,41.580002,28000,32.292892
2013-09-05,53.512,53.641,53.177,41.299999,38700,32.075428
2013-09-06,53.152,53.396,53.152,41.330002,43500,32.098724
2013-09-09,53.216,53.873,53.177,41.34,102900,32.106491
2013-09-10,53.126,53.474,53.126,41.439999,80900,32.184158
2013-09-11,53.126,53.499,53.126,41.540001,267600,32.261822
2013-09-12,53.306,53.435,53.113,41.25,15600,32.036598
2013-09-13,53.126,53.242,53.023,41.279999,50000,32.059898
2013-09-16,53.177,53.486,53.087,41.23,27400,32.021061
2013-09-17,53.023,53.306,53.023,41.25,25900,32.036598
2013-09-18,53.087,53.86,53.074,41.759998,49500,32.432682
2013-09-19,53.886,53.886,53.486,41.540001,48200,32.261822
2013-09-20,51.816,52.386,51.626,40.779999,106400,32.189209
2013-09-23,51.638,51.752,51.562,40.700001,53000,32.12606
2013-09-24,50.359,51.803,50.359,40.740002,39900,32.157635
2013-09-25,51.524,51.803,51.524,40.82,32200,32.220779
2013-09-26,51.702,51.93,51.575,40.950001,69800,32.323391
2013-09-27,51.917,52.018,51.6,40.799999,29300,32.204994
2013-09-30,51.613,51.854,51.512,40.860001,54700,32.252354
2013-10-01,51.816,51.879,51.689,40.799999,27400,32.204994
2013-10-02,51.638,51.816,51.638,40.82,46400,32.220779
2013-10-03,51.6,51.765,51.562,40.740002,43900,32.157635
2013-10-04,51.613,51.765,51.613,40.82,14500,32.220779
2013-10-07,51.651,51.714,51.55,40.700001,39800,32.12606
2013-10-08,51.448,51.638,51.309,40.59,18000,32.03923
2013-10-09,51.372,51.575,51.334,40.610001,68800,32.055019
2013-10-10,51.423,51.613,51.41,40.639999,36400,32.078701
2013-10-11,51.397,51.676,51.309,40.68,37900,32.110275
2013-10-14,51.499,51.626,51.435,40.720001,13800,32.14185
2013-10-15,51.36,51.575,51.283,40.48,31800,31.952396
2013-10-16,51.283,51.499,51.245,40.540001,127900,31.999767
2013-10-17,51.106,51.79,51.093,40.869999,69900,32.260239
2013-10-18,51.816,52.183,51.714,41.130001,45200,32.465477
2013-10-21,52.12,52.259,52.12,41.23,29500,32.544407
2013-10-22,52.107,52.601,52.107,41.470001,27600,32.733856
2013-10-23,52.702,52.816,52.55,41.68,20100,32.899609
2013-10-24,52.804,52.981,52.36,41.330002,51000,32.623344
2013-10-25,52.411,52.614,52.348,41.360001,91400,32.647022
2013-10-28,52.398,52.639,52.348,41.330002,16700,32.623344
2013-10-29,52.348,52.487,52.348,41.43,21200,32.702278
2013-10-30,52.398,52.576,52.348,41.330002,27100,32.623344
2013-10-31,52.246,52.538,52.246,41.470001,41500,32.733856
2013-11-01,52.259,52.512,52.208,41.299999,15800,32.599659
2013-11-04,52.196,52.436,52.196,41.240002,31300,32.552303
2013-11-05,52.284,52.335,51.993,41.099998,11800,32.441788
2013-11-06,52.069,52.284,52.069,41.139999,13200,32.473366
2013-11-07,52.132,52.31,52.12,41.200001,22000,32.520725
2013-11-08,52.196,52.196,51.942,41,39100,32.362858
2013-11-11,51.892,52.12,51.676,40.970001,44800,32.339176
2013-11-12,51.879,52.006,51.702,40.880001,24700,32.268139
2013-11-13,51.765,51.968,51.765,40.91,31700,32.291824
2013-11-14,51.778,51.93,51.778,40.970001,41400,32.339176
2013-11-15,51.968,52.044,51.828,41.009998,50900,32.370754
2013-11-18,51.942,52.107,51.942,41.029999,15500,32.386536
2013-11-19,52.018,52.069,51.714,40.98,25000,32.347065
2013-11-20,51.904,52.12,51.816,40.900002,31400,32.28392
2013-11-21,51.752,52.094,51.752,41.029999,111200,32.386536
2013-11-22,51.917,52.538,51.803,41.41,108900,32.686489
2013-11-25,52.576,52.576,52.234,41.240002,38200,32.552303
2013-11-26,52.196,52.563,52.196,41.32,47500,32.615448
2013-11-27,52.373,52.525,52.322,41.349998,33200,32.639126
2013-11-29,52.284,52.563,52.284,41.34,30900,32.631233
2013-12-02,52.398,52.525,52.246,41.279999,37300,32.583874
2013-12-03,52.373,52.411,52.031,41.189999,63400,32.512829
2013-12-04,52.107,52.145,51.93,40.990002,30200,32.354969
2013-12-05,51.879,51.93,51.55,40.759998,104700,32.173416
2013-12-06,51.689,51.841,50.865,40.849998,54400,32.244469
2013-12-09,51.651,51.879,51.448,40.880001,20400,32.268139
2013-12-10,51.689,51.79,51.588,40.720001,60000,32.14185
2013-12-11,51.575,51.765,51.41,40.580002,66900,32.031338
2013-12-12,51.372,51.41,51.068,40.439999,102100,31.920832
2013-12-13,51.207,51.55,51.207,40.650002,71600,32.086594
2013-12-16,51.436,51.714,51.347,40.700001,74900,32.12606
2013-12-17,51.664,51.676,51.309,40.73,34000,32.149734
2013-12-18,51.79,51.816,51.436,40.669998,71800,32.102375
2013-12-19,51.524,51.651,51.397,40.610001,33900,32.055019
2013-12-20,48.822,48.895,48.576,39.5,95400,32.103779
2013-12-23,48.625,48.822,48.465,39.389999,66200,32.014378
2013-12-24,48.403,48.625,48.305,39.349998,36700,31.981861
2013-12-26,48.354,48.465,48.293,39.25,28100,31.900597
2013-12-27,48.256,48.354,48.256,39.27,37600,31.916843
2013-12-30,48.206,48.416,48.133,39.32,60600,31.957485
2013-12-31,48.6,48.6,48.293,39.419998,52800,32.038754
2014-01-02,48.539,48.994,48.539,39.759998,73100,32.31509
2014-01-03,49.117,49.289,49.068,40.009998,37500,32.518288
2014-01-06,49.265,49.671,49.215,40.330002,45800,32.778366
2014-01-07,49.831,49.904,49.584,40.349998,14200,32.794621
2014-01-08,49.867,49.867,49.535,40.290001,30100,32.745861
2014-01-09,49.634,49.831,49.56,40.470001,43300,32.892155
2014-01-10,50.31,50.31,49.831,40.689999,51600,33.070957
2014-01-13,48.502,50.298,48.502,40.779999,58900,33.144104
2014-01-14,50.261,50.274,50.064,40.740002,21600,33.111591
2014-01-15,50.138,50.237,50.114,40.73,25700,33.103462
2014-01-16,50.089,50.36,50.089,40.860001,131900,33.209122
2014-01-17,50.237,50.544,50.175,40.970001,52000,33.298527
2014-01-21,50.372,50.397,50.261,40.860001,40900,33.209122
2014-01-22,50.372,50.606,50.347,41.130001,54300,33.428574
2014-01-23,50.544,50.63,50.384,41,13700,33.322914
2014-01-24,50.384,50.397,50.15,40.830002,21000,33.184746
2014-01-27,50.224,50.446,50.15,40.860001,18800,33.209122
2014-01-28,50.126,50.409,50.126,40.93,147100,33.266018
2014-01-29,50.433,50.446,50.237,40.91,26100,33.24976
2014-01-30,50.507,50.544,50.31,40.970001,19400,33.298527
2014-01-31,50.458,50.52,50.335,40.91,44100,33.24976
2014-02-03,50.446,50.544,50.212,40.919998,21900,33.257896
2014-02-04,51.061,51.061,50.274,40.950001,29100,33.282272
2014-02-05,50.323,50.446,50.323,40.950001,38900,33.282272
2014-02-06,50.47,50.532,50.372,40.939999,18500,33.274147
2014-02-07,50.409,50.569,50.409,41.09,20000,33.396053
2014-02-10,50.409,50.667,50.409,41.09,17700,33.396053
2014-02-11,50.532,50.84,50.532,41.32,56100,33.582985
2014-02-12,50.975,50.987,50.79,41.360001,20000,33.615498
2014-02-13,50.926,51.036,50.753,41.439999,29900,33.680519
2014-02-14,51.061,51.196,50.913,41.59,15800,33.802437
2014-02-18,53.3,53.3,51.184,41.700001,19000,33.891838
2014-02-19,51.319,51.529,51.258,41.709999,18800,33.899963
2014-02-20,51.492,51.516,51.307,41.77,25300,33.94873
2014-02-21,51.578,51.578,51.393,41.810001,16900,33.981243
2014-02-24,51.479,51.565,51.393,41.790001,20200,33.964993
2014-02-25,51.418,51.492,51.282,41.75,97500,33.932472
2014-02-26,51.479,51.602,51.43,41.91,12500,34.062508
2014-02-27,51.701,51.701,51.59,41.990002,25300,34.127541
2014-02-28,51.492,51.75,51.492,42.02,26100,34.151909
2014-03-03,51.787,51.787,51.553,42.060001,40600,34.184433
2014-03-04,52.07,52.07,51.676,42.060001,21700,34.184433
2014-03-05,51.676,51.775,51.602,42.07,135100,34.192551
2014-03-06,51.971,51.971,51.762,42.110001,50300,34.225075
2014-03-07,51.91,51.91,51.713,42.16,25800,34.265705
2014-03-10,51.922,51.922,51.688,42.09,15000,34.208813
2014-03-11,51.885,51.885,51.688,42.099998,30100,34.216946
2014-03-12,51.836,51.971,51.75,42.209999,36400,34.306339
2014-03-13,52.033,52.07,51.984,42.290001,35200,34.371372
2014-03-14,52.033,52.193,51.947,42.41,21700,34.468906
2014-03-17,52.168,52.353,52.168,42.509998,42200,34.550171
2014-03-18,52.414,52.488,52.291,42.650002,69700,34.66396
2014-03-19,52.55,52.562,52.304,42.599998,115600,34.623314
2014-03-20,52.513,52.673,52.328,42.639999,94200,34.65583
2014-03-21,51.339,51.473,51.144,42.150002,68400,34.671455
2014-03-24,51.266,51.363,51.132,42.18,77500,34.696133
2014-03-25,52.263,52.263,51.254,42.220001,31400,34.729038
2014-03-26,51.424,51.46,51.351,42.25,34700,34.753716
2014-03-27,51.497,51.546,51.375,42.259998,28600,34.76194
2014-03-28,51.412,51.533,51.388,42.32,15500,34.811298
2014-03-31,51.533,51.643,51.46,42.419998,23500,34.893551
2014-04-01,51.594,51.764,51.521,42.57,26900,35.016933
2014-04-02,51.825,51.825,51.667,42.5,170200,34.959358
2014-04-03,51.619,51.74,51.57,42.419998,19100,34.893551
2014-04-04,51.57,51.716,51.57,42.5,12600,34.959358
2014-04-07,51.667,51.679,51.533,42.490002,13300,34.95113
2014-04-08,51.777,51.801,51.558,42.490002,20500,34.95113
2014-04-09,51.643,51.716,51.606,42.459999,37700,34.92646
2014-04-10,51.606,51.789,51.606,42.509998,19500,34.967579
2014-04-11,51.813,51.813,51.655,42.59,16400,35.03339
2014-04-14,51.849,51.849,51.764,42.630001,16300,35.066292
2014-04-15,51.849,51.947,51.789,42.73,12900,35.148556
2014-04-16,51.995,52.008,51.813,42.619999,476000,35.058067
2014-04-17,51.777,51.971,51.777,42.639999,17600,35.074516
2014-04-21,51.862,51.91,51.728,42.580002,25000,35.025166
2014-04-22,51.716,51.898,51.704,42.669998,12600,35.099194
2014-04-23,51.935,52.093,51.91,42.779999,22000,35.189678
2014-04-24,51.91,51.971,51.85,42.740002,16900,35.156769
2014-04-25,51.947,52.117,51.935,42.869999,24200,35.263706
2014-04-28,52.178,52.287,52.129,42.990002,51200,35.362415
2014-04-29,52.287,52.482,52.287,43.169998,33200,35.510483
2014-04-30,52.336,52.567,52.178,43.240002,20200,35.568058
2014-05-01,52.64,52.7,52.53,43.349998,22800,35.658535
2014-05-02,52.7,52.7,52.567,43.310001,12300,35.625641
2014-05-05,52.542,52.749,52.494,43.34,41300,35.650326
2014-05-06,52.737,52.737,52.64,43.330002,19600,35.642101
2014-05-07,52.749,52.786,52.652,43.400002,25400,35.699677
2014-05-08,52.64,52.798,52.64,43.400002,40200,35.699677
2014-05-09,52.822,52.822,52.676,43.389999,27600,35.691441
2014-05-12,52.749,52.834,52.676,43.34,31100,35.650326
2014-05-13,52.676,52.822,52.652,43.43,14300,35.724354
2014-05-14,52.859,52.859,52.725,43.470001,27200,35.757256
2014-05-15,52.859,52.883,52.786,43.490002,27700,35.773708
2014-05-16,52.859,52.931,52.773,43.529999,26900,35.806602
2014-05-19,52.931,53.004,52.883,43.599998,16300,35.864189
2014-05-20,53.029,53.029,52.944,43.619999,20000,35.880642
2014-05-21,53.09,53.09,52.944,43.630001,21100,35.888863
2014-05-22,52.968,53.187,52.919,43.560001,25300,35.831284
2014-05-23,52.895,52.895,52.737,43.5,25300,35.781937
2014-05-27,52.883,52.968,52.798,43.57,15000,35.839516
2014-05-28,53.017,53.077,52.944,43.639999,15100,35.897091
2014-05-29,53.175,53.26,53.053,43.810001,25500,36.036926
2014-05-30,53.126,53.32,53.102,43.860001,31000,36.078056
2014-06-02,53.345,53.418,53.26,43.84,23000,36.061607
2014-06-03,53.369,53.369,52.956,43.59,66400,35.855968
2014-06-04,53.126,53.126,52.214,43.34,69300,35.650326
2014-06-05,52.567,52.822,52.457,43.450001,26900,35.74081
2014-06-06,52.944,52.944,52.81,43.529999,31400,35.806602
2014-06-09,52.859,52.956,52.664,43.560001,27000,35.831284
2014-06-10,52.871,52.992,52.688,43.389999,23900,35.691441
2014-06-11,52.615,52.749,52.615,43.360001,44000,35.666767
2014-06-12,52.591,53.065,52.591,43.529999,11100,35.806602
2014-06-13,52.895,52.944,52.822,43.52,25300,35.798382
2014-06-16,52.871,52.992,52.871,43.57,43900,35.839516
2014-06-17,53.308,53.308,52.883,43.689999,36800,35.938217
2014-06-18,53.199,53.26,53.09,43.810001,20200,36.036926
2014-06-19,53.187,53.333,53.15,43.84,30300,36.061607
2014-06-20,52.03,52.162,51.934,43.330002,25900,36.043304
2014-06-23,52.15,52.174,52.006,43.34,24400,36.051628
2014-06-24,52.078,52.234,52.054,43.41,30000,36.109852
2014-06-25,52.234,52.294,52.162,43.470001,16000,36.159763
2014-06-26,52.174,52.39,52.174,43.57,35400,36.242947
2014-06-27,52.342,52.45,52.27,43.619999,16000,36.284538
2014-06-30,52.462,52.607,52.39,43.650002,15300,36.309494
2014-07-01,52.535,52.895,52.414,43.720001,95800,36.367722
2014-07-02,52.607,52.607,52.438,43.630001,18800,36.292854
2014-07-03,52.45,52.45,52.186,43.509998,24000,36.193031
2014-07-07,52.306,52.39,52.198,43.52,37900,36.201355
2014-07-08,52.282,52.402,52.27,43.529999,14200,36.209667
2014-07-09,52.402,52.499,52.354,43.599998,22200,36.267895
2014-07-10,52.402,52.475,52.294,43.560001,31200,36.234627
2014-07-11,52.523,52.847,52.282,43.849998,23400,36.475861
2014-07-14,52.763,52.871,52.523,43.790001,17200,36.425949
2014-07-15,52.751,52.811,52.619,43.77,7200,36.409317
2014-07-16,52.667,52.691,52.414,43.82,91300,36.450905
2014-07-17,52.559,52.691,52.33,43.529999,26600,36.209667
2014-07-18,52.402,52.835,52.294,43.669998,20400,36.32613
2014-07-21,52.426,52.619,52.414,43.75,34200,36.392673
2014-07-22,52.499,52.583,52.438,43.68,25300,36.33445
2014-07-23,52.619,52.643,52.535,43.779999,8300,36.417633
2014-07-24,52.547,52.667,52.523,43.709999,11300,36.359398
2014-07-25,52.679,52.727,52.583,43.830002,15100,36.459225
2014-07-28,52.655,52.739,52.619,43.860001,14900,36.484173
2014-07-29,52.763,52.775,52.571,43.84,30900,36.467537
2014-07-30,52.691,52.739,52.547,43.77,42300,36.409317
2014-07-31,52.511,52.511,52.138,43.369999,28700,36.076576
2014-08-01,52.138,52.234,51.813,43.23,55000,35.960121
2014-08-04,52.054,52.09,51.837,43.130001,33600,35.876945
2014-08-05,51.837,51.897,51.621,43.07,71800,35.827023
2014-08-06,51.813,51.97,51.813,43.209999,15700,35.943485
2014-08-07,52.018,52.294,52.018,43.470001,14300,36.159763
2014-08-08,52.342,52.354,52.222,43.48,57100,36.168079
2014-08-11,52.438,52.45,52.258,43.5,25300,36.184708
2014-08-12,52.366,52.462,52.318,43.630001,10900,36.292854
2014-08-13,52.487,52.595,52.475,43.73,66100,36.376034
2014-08-14,52.643,52.835,52.643,43.939999,22400,36.55072
2014-08-15,52.859,52.883,52.619,43.990002,29000,36.592316
2014-08-18,52.871,52.979,52.859,44.009998,10600,36.608952
2014-08-19,53.015,53.015,52.859,44.009998,15700,36.608952
2014-08-20,52.763,52.967,52.715,44.009998,11900,36.608952
2014-08-21,52.979,53.003,52.871,44.029999,13200,36.625591
2014-08-22,52.979,52.979,52.895,44.049999,11900,36.64222
2014-08-25,53.003,53.052,52.943,44.119999,11900,36.700455
2014-08-26,53.076,53.112,53.003,44.150002,16800,36.725407
2014-08-27,53.136,53.208,53.076,44.23,24000,36.791958
2014-08-28,53.088,53.268,53.088,44.259998,20200,36.816902
2014-08-29,53.256,53.316,53.136,44.349998,25700,36.891773
2014-09-02,53.352,53.352,52.895,44.130001,22200,36.708775
2014-09-03,53.027,53.148,52.895,44.080002,19100,36.667183
2014-09-04,52.943,52.979,52.535,43.700001,20100,36.351086
2014-09-05,52.511,52.703,52.45,43.73,9300,36.376034
2014-09-08,52.655,52.727,52.438,43.630001,14300,36.292854
2014-09-09,52.547,52.583,52.378,43.57,52100,36.242947
2014-09-10,52.378,52.499,52.354,43.669998,14100,36.32613
2014-09-11,52.402,52.583,52.39,43.619999,13400,36.284538
2014-09-12,52.462,52.487,52.138,43.470001,29700,36.159763
2014-09-15,52.354,52.39,52.294,43.560001,18500,36.234627
2014-09-16,52.306,52.499,52.294,43.599998,59800,36.267895
2014-09-17,52.487,52.631,52.354,43.720001,29000,36.367722
2014-09-18,52.438,52.703,52.438,43.790001,17600,36.425949
2014-09-19,51.831,51.831,51.402,43.34,7700,36.432671
2014-09-22,52.164,52.164,51.367,43.18,23800,36.298176
2014-09-23,51.486,51.533,51.319,43.18,47800,36.298176
2014-09-24,51.355,51.533,51.319,43.150002,29200,36.272957
2014-09-25,51.39,51.438,51.236,43.240002,18500,36.34861
2014-09-26,51.545,51.545,51.307,43.299999,9000,36.399048
2014-09-29,51.426,51.64,51.426,43.400002,55300,36.483109
2014-09-30,51.688,51.783,51.39,43.509998,39300,36.575573
2014-10-01,51.759,51.854,51.569,43.369999,35600,36.45789
2014-10-02,51.593,51.866,51.545,43.450001,25000,36.525139
2014-10-03,51.771,51.771,51.604,43.400002,16900,36.483109
2014-10-06,51.712,51.807,51.652,43.5,11900,36.567177
2014-10-07,51.557,51.795,51.557,43.419998,19400,36.49992
2014-10-08,51.628,51.866,51.438,43.599998,16900,36.651234
2014-10-09,51.795,52.021,51.747,43.59,20800,36.64283
2014-10-10,51.747,51.795,51.628,43.509998,25500,36.575573
2014-10-13,51.723,51.842,51.688,43.490002,17100,36.558773
2014-10-14,51.735,51.973,51.628,43.560001,42000,36.617611
2014-10-15,51.759,51.926,51.604,43.57,26700,36.626022
2014-10-16,51.652,52.033,51.652,43.73,22600,36.760513
2014-10-17,52.199,52.199,51.997,43.75,17100,36.777325
2014-10-20,51.938,52.164,51.938,43.77,12900,36.794147
2014-10-21,52.259,52.259,52.068,43.889999,17400,36.895016
2014-10-22,52.247,52.854,52.14,43.900002,15700,36.903431
2014-10-23,52.259,52.639,52.164,43.860001,48200,36.869801
2014-10-24,52.271,52.342,52.128,43.93,26900,36.928638
2014-10-27,52.259,52.39,52.175,43.970001,35400,36.962273
2014-10-28,52.378,52.449,52.318,44.02,15500,37.004299
2014-10-29,52.366,52.425,52.306,44.049999,40500,37.029518
2014-10-30,52.437,52.52,52.283,44.049999,24300,37.029518
2014-10-31,52.402,52.735,52.39,44.18,32700,37.138798
2014-11-03,52.616,52.639,52.342,44.150002,28600,37.113583
2014-11-04,52.342,52.699,52.045,44.259998,149700,37.206047
2014-11-05,52.746,52.937,52.449,44.09,58600,37.063137
2014-11-06,52.366,52.639,52.366,44.200001,23100,37.155613
2014-11-07,52.639,52.77,52.58,44.279999,32400,37.222858
2014-11-10,52.782,52.782,52.675,44.290001,32500,37.231266
2014-11-11,52.699,52.842,52.699,44.419998,10800,37.340549
2014-11-12,52.806,52.854,52.723,44.400002,15900,37.323738
2014-11-13,52.854,52.901,52.758,44.450001,15200,37.365768
2014-11-14,52.937,53.02,52.818,44.48,23200,37.390984
2014-11-17,53.044,53.103,52.937,44.529999,50900,37.433014
2014-11-18,53.032,53.127,52.949,44.509998,17500,37.41621
2014-11-19,52.973,53.008,52.913,44.490002,25800,37.399391
2014-11-20,52.925,53.08,52.925,44.540001,16500,37.441425
2014-11-21,53.139,53.246,52.973,44.57,30800,37.46664
2014-11-24,53.091,53.222,52.949,44.549999,30500,37.449829
2014-11-25,53.044,53.234,52.996,44.639999,13200,37.52549
2014-11-26,53.103,53.294,53.103,44.799999,19400,37.659985
2014-11-28,53.294,53.353,53.294,44.799999,12400,37.659985
2014-12-01,53.401,53.484,53.091,44.639999,31400,37.52549
2014-12-02,53.103,53.472,53.032,44.59,27800,37.483459
2014-12-03,53.139,53.187,52.83,44.419998,41400,37.340549
2014-12-04,52.889,53.02,52.52,44.169998,34600,37.13039
2014-12-05,52.437,52.699,52.354,44.110001,34900,37.079956
2014-12-08,52.58,52.735,52.532,44.310001,71100,37.248085
2014-12-09,52.556,52.77,52.52,44.299999,25700,37.239674
2014-12-10,52.592,52.628,52.52,44.220001,16400,37.172428
2014-12-11,52.604,52.746,52.509,44.25,12700,37.197636
2014-12-12,52.639,52.746,52.544,44.18,13800,37.138798
2014-12-15,52.723,52.723,52.354,44.009998,26400,36.995895
2014-12-16,52.271,52.425,51.807,43.860001,24100,36.869801
2014-12-17,52.318,52.628,52.211,44.09,19500,37.063137
2014-12-18,52.628,52.687,52.211,44.16,26200,37.121979
2014-12-19,50.192,50.447,50.192,43.349998,91800,37.302696
2014-12-22,50.54,50.54,50.32,43.450001,18000,37.388741
2014-12-23,50.552,50.552,50.389,43.389999,17100,37.337105
2014-12-24,50.564,50.633,50.273,43.27,32300,37.233849
2014-12-26,50.354,50.529,50.273,43.27,30300,37.233849
2014-12-29,50.238,50.715,50.238,43.639999,30900,37.552235
2014-12-30,50.761,50.994,50.552,43.720001,46000,37.621075
2014-12-31,50.889,50.924,50.703,43.779999,23900,37.672703
2015-01-02,50.645,51.063,50.645,43.939999,24300,37.810387
2015-01-05,51.063,51.11,50.819,43.900002,46400,37.775963
2015-01-06,51.121,51.121,50.97,43.950001,42100,37.818985
2015-01-07,51.028,51.214,50.982,44,23800,37.862011
2015-01-08,51.191,51.238,51.133,44.080002,15700,37.930859
2015-01-09,51.296,51.296,51.04,44.029999,17600,37.887833
2015-01-12,51.273,51.296,51.063,44.139999,45200,37.982479
2015-01-13,51.249,51.331,51.133,44.119999,13800,37.965275
2015-01-14,51.365,51.365,51.145,44.139999,47800,37.982479
2015-01-15,51.354,51.354,51.052,44.09,75100,37.939461
2015-01-16,51.156,51.354,51.075,44.189999,11600,38.025513
2015-01-20,51.342,51.505,51.18,44.32,243900,38.137379
2015-01-21,51.342,51.47,51.296,44.209999,23700,38.042721
2015-01-22,51.307,51.598,51.261,44.400002,28800,38.206219
2015-01-23,51.528,51.679,51.447,44.380001,25500,38.189007
2015-01-26,51.54,51.772,51.54,44.540001,20200,38.326691
2015-01-27,51.61,51.923,51.61,44.630001,25100,38.404129
2015-01-28,51.935,51.981,51.784,44.73,31100,38.490173
2015-01-29,51.958,52.005,51.947,44.740002,23900,38.498791
2015-01-30,52.005,52.086,51.784,44.82,48100,38.567619
2015-02-02,52.086,52.109,51.842,44.740002,40900,38.498791
2015-02-03,51.819,52.063,51.819,44.720001,45200,38.481583
2015-02-04,51.935,52.005,51.865,44.73,18600,38.490173
2015-02-05,52.063,52.063,51.819,44.709999,32700,38.472973
2015-02-06,51.83,52.121,51.702,44.540001,34700,38.326691
2015-02-09,51.761,51.854,51.714,44.619999,20800,38.395523
2015-02-10,51.83,51.842,51.702,44.549999,16900,38.335293
2015-02-11,51.784,51.935,51.726,44.650002,18100,38.421333
2015-02-12,51.97,52.039,51.9,44.77,20100,38.524605
2015-02-13,51.923,52.086,51.912,44.77,19700,38.524605
2015-02-17,52.086,52.295,51.83,44.669998,45300,38.438553
2015-02-18,51.993,51.993,51.435,44.43,62300,38.232037
2015-02-19,51.493,51.702,51.482,44.419998,47500,38.223423
2015-02-20,51.563,52.202,51.54,44.529999,37200,38.318081
2015-02-23,51.668,51.97,51.598,44.619999,25800,38.395523
2015-02-24,51.947,52.086,51.935,44.810001,50100,38.559029
2015-02-25,52.132,52.202,52.063,44.880001,35400,38.619259
2015-02-26,52.016,52.214,52.016,44.810001,46600,38.559029
