"Date","SCHA.Open","SCHA.High","SCHA.Low","SCHA.Close","SCHA.Volume","SCHA.Adjusted"
2014-11-07,56.261,56.355,55.959,54.150002,301100,52.031551
2014-11-10,56.448,56.604,56.271,54.34,174700,52.214119
2014-11-11,56.563,56.604,56.407,54.369999,128500,52.242939
2014-11-12,56.313,56.844,56.313,54.57,109700,52.43512
2014-11-13,56.833,56.938,56.271,54.200001,166800,52.079594
2014-11-14,56.448,56.542,56.23,54.200001,100800,52.079594
2014-11-17,56.407,56.48,56.011,53.860001,254500,51.752899
2014-11-18,56.24,56.615,56.24,54.169998,142600,52.05077
2014-11-19,56.313,56.313,55.616,53.740002,171400,51.637585
2014-11-20,55.689,56.448,55.689,54.23,141000,52.108429
2014-11-21,57.25,57.271,56.428,54.360001,257500,52.233341
2014-11-24,56.729,57.156,56.709,54.91,182700,52.761818
2014-11-25,57.312,57.468,56.969,54.959999,175500,52.80986
2014-11-26,57.219,57.302,57.073,55.02,102200,52.867508
2014-11-28,57.364,57.364,56.521,54.369999,102800,52.242939
2014-12-01,56.459,56.459,55.709,53.57,211700,51.474239
2014-12-02,55.814,56.386,55.814,54,148100,51.887413
2014-12-03,56.292,56.854,56.199,54.470001,642500,52.339035
2014-12-04,56.688,56.698,56.271,54.279999,106800,52.156464
2014-12-05,56.698,56.896,56.625,54.560001,172800,52.42551
2014-12-08,56.636,57.083,56.022,54,214800,51.887413
2014-12-09,55.605,56.833,55.47,54.610001,218800,52.47356
2014-12-10,56.709,56.781,55.605,53.48,241700,51.387764
2014-12-11,55.845,56.511,55.772,53.68,153400,51.579941
2014-12-12,55.293,55.699,55.158,53,285700,50.926537
2014-12-15,55.46,55.564,54.461,52.52,286900,50.465321
2014-12-16,54.481,55.366,54.325,52.349998,272300,50.301964
2014-12-17,54.606,56.032,54.554,53.82,276000,51.714458
2014-12-18,56.813,56.917,56.407,54.689999,349200,52.550419
2014-12-19,56.896,57.343,56.771,54.970001,290100,52.819473
2014-12-22,56.884,57.07,56.708,55.029999,134600,53.062458
2014-12-23,57.351,57.402,57.081,55.16,338200,53.187805
2014-12-24,57.351,57.454,57.153,55.310001,81300,53.332451
2014-12-26,57.496,57.765,57.496,55.619999,176200,53.631371
2014-12-29,57.786,58.035,57.765,55.830002,202100,53.833858
2014-12-30,57.838,57.952,57.589,55.529999,299400,53.544586
2014-12-31,57.776,57.973,57.164,55.119999,216100,53.149246
2015-01-02,57.475,57.599,56.5,54.970001,779400,53.004608
2015-01-05,56.656,56.676,55.899,54.110001,644900,52.175354
2015-01-06,56.262,56.262,54.862,53.310001,549300,51.403961
2015-01-07,55.65,55.919,55.422,53.919998,276500,51.992153
2015-01-08,56.386,56.853,56.168,54.82,476900,52.859974
2015-01-09,56.853,56.853,56.22,54.369999,278800,52.42606
2015-01-12,56.386,56.407,55.681,54.099998,259200,52.165714
2015-01-13,56.521,57.05,55.484,54.07,243000,52.136784
2015-01-14,55.515,55.961,55.256,53.889999,208800,51.963219
2015-01-15,56.106,56.116,54.934,53.009998,361200,51.114681
2015-01-16,54.81,55.878,54.779,53.84,256400,51.915009
2015-01-20,55.971,56.002,55.162,53.619999,231400,51.702873
2015-01-21,55.453,55.95,55.297,53.650002,152300,51.7318
2015-01-22,56.002,56.697,55.349,54.669998,255600,52.715332
2015-01-23,56.728,56.915,56.479,54.610001,191100,52.657486
2015-01-26,56.552,57.133,56.251,55.09,221900,53.120312
2015-01-27,56.635,57.174,56.469,54.889999,243600,52.927471
2015-01-28,57.247,57.247,55.919,54.049999,322800,52.117496
2015-01-29,56.116,56.614,55.702,54.59,232000,52.638191
2015-01-30,56.21,56.428,55.629,53.689999,281900,51.770367
2015-02-02,55.878,56.189,55.048,54.18,513300,52.242851
2015-02-03,56.428,57.216,56.428,55.139999,360300,53.16853
2015-02-04,56.998,57.309,56.853,54.939999,177400,52.975674
2015-02-05,57.257,57.796,57.122,55.639999,178700,53.650654
2015-02-06,57.703,58.004,57.413,55.5,311700,53.515663
2015-02-09,57.506,57.745,57.164,55.189999,569000,53.216743
2015-02-10,57.579,57.672,56.946,55.540001,186100,53.55423
2015-02-11,57.516,57.703,57.268,55.509998,126300,53.525303
2015-02-12,58.004,58.274,57.807,56.18,171400,54.171345
2015-02-13,58.325,58.647,58.211,56.509998,195200,54.489544
2015-02-17,58.771,58.802,58.45,56.59,274000,54.566681
2015-02-18,58.647,58.865,58.491,56.75,129200,54.720963
2015-02-19,58.834,59.02,58.626,56.810001,114500,54.778816
2015-02-20,58.834,59.176,58.439,57.049999,139900,55.010239
2015-02-23,59.051,59.165,58.73,57.049999,181600,55.010239
2015-02-24,59.165,59.362,59.01,57.099998,160100,55.058456
2015-02-25,59.207,59.445,59.124,57.200001,167000,55.154877
2015-02-26,59.331,59.445,59.103,57.27,147600,55.222374
2015-02-27,59.342,59.404,59.103,57,128900,54.962025
2015-03-02,59.155,59.58,59.114,57.400002,504400,55.347729
2015-03-03,59.435,59.435,59.01,57.099998,245100,55.058456
2015-03-04,58.989,59.093,58.668,56.889999,264500,54.855957
2015-03-05,59.165,59.217,58.844,57.009998,171600,54.971672
2015-03-06,58.802,59.062,58.253,56.290001,250100,54.277409
2015-03-09,58.543,58.678,58.367,56.5,162100,54.4799
2015-03-10,58.139,58.139,57.776,55.860001,321500,53.862785
2015-03-11,58.014,58.284,57.755,56.189999,138100,54.180988
2015-03-12,58.626,59.155,58.605,57.009998,239300,54.971672
2015-03-13,59.145,59.145,58.305,56.759998,247400,54.730606
2015-03-16,59.165,59.321,58.979,57.150002,259900,55.106663
2015-03-17,59.124,59.477,59.093,57.27,144200,55.222374
2015-03-18,59.362,60.151,59.134,57.790001,250300,55.723782
2015-03-19,59.829,60.016,59.757,57.830002,220000,55.762348
2015-03-20,60.285,60.534,60.202,58.290001,327200,56.205906
2015-03-23,60.107,60.22,60.034,58.080002,222100,56.17979
2015-03-24,60.086,60.138,59.858,57.950001,273200,56.054043
2015-03-25,60.024,60.024,58.68,56.790001,329700,54.931995
2015-03-26,58.556,58.804,58.225,56.689999,255200,54.835262
2015-03-27,58.649,59,58.411,57.060001,177700,55.193165
2015-03-30,59.186,59.848,59.186,57.810001,489000,55.918621
2015-03-31,59.497,59.724,59.393,57.580002,208600,55.696156
2015-04-01,59.548,59.703,58.928,57.529999,508000,55.647781
2015-04-02,59.559,59.889,59.476,57.709999,235800,55.821896
2015-04-06,59.372,60.055,59.341,57.990002,285500,56.092735
2015-04-07,59.931,60.117,59.621,57.669998,224700,55.783195
2015-04-08,59.662,60.065,59.631,58.009998,190300,56.112076
2015-04-09,59.972,60.107,59.362,57.889999,347700,55.99601
2015-04-10,59.982,60.138,59.941,58.099998,151800,56.199127
2015-04-13,60.127,60.355,60.013,58.07,262800,56.17012
2015-04-14,60.127,60.179,59.652,58.080002,232900,56.17979
2015-04-15,60.303,60.665,60.169,58.5,254500,56.586044
2015-04-16,60.406,60.53,60.251,58.400002,631400,56.489323
2015-04-17,60.065,60.065,59.29,57.580002,296500,55.696156
2015-04-20,59.889,60.138,59.755,58.060001,324900,56.160442
2015-04-21,60.189,60.282,59.993,58.060001,241100,56.160442
2015-04-22,60.075,60.231,59.693,58.23,206900,56.324883
2015-04-23,60.148,60.623,60.065,58.48,302400,56.566708
2015-04-24,60.582,60.582,60.241,58.369999,252200,56.460304
2015-04-27,60.51,60.716,59.6,57.779999,627400,55.889603
2015-04-28,59.786,60.024,59.207,58.009998,573400,56.112076
2015-04-29,59.724,59.838,59.362,57.560001,217800,55.676796
2015-04-30,59.176,59.3,58.246,56.52,512200,54.67083
2015-05-01,58.628,58.928,58.483,56.950001,361100,55.086758
2015-05-04,58.98,59.414,58.825,57.150002,324200,55.280216
2015-05-05,59.062,59.135,58.153,56.400002,325000,54.554756
2015-05-06,58.504,58.607,58.018,56.48,225900,54.632137
2015-05-07,58.37,58.835,58.163,56.709999,409400,54.854618
2015-05-08,59.145,59.393,59.083,57.220001,205900,55.347923
2015-05-11,59.155,59.538,59.062,57.25,151500,55.376942
2015-05-12,59.031,59.238,58.432,57.16,184700,55.28989
2015-05-13,59.238,59.373,58.949,57.209999,172100,55.338249
2015-05-14,59.383,59.734,59.228,57.75,179300,55.860584
2015-05-15,59.662,59.734,59.414,57.779999,169000,55.889603
2015-05-18,59.652,60.334,59.517,58.290001,256600,56.382919
2015-05-19,60.241,60.282,60.024,58.209999,191400,56.305534
2015-05-20,60.272,60.437,59.982,58.279999,316400,56.373245
2015-05-21,60.22,60.406,60.055,58.25,171100,56.344227
2015-05-22,60.179,60.313,59.91,58.139999,270800,56.237823
2015-05-26,59.879,59.889,59.269,57.540001,264900,55.657455
2015-05-27,59.631,60.158,59.341,58.150002,175800,56.247494
2015-05-28,60.013,60.076,59.734,58.099998,179100,56.199127
2015-05-29,59.972,60.065,59.466,57.759998,313600,55.870258
2015-06-01,60.024,60.096,59.352,57.919998,337800,56.025017
2015-06-02,59.59,60.272,59.538,58.009998,186800,56.112076
2015-06-03,60.107,60.541,59.92,58.450001,192100,56.537685
2015-06-04,60.169,60.334,59.724,57.900002,186700,56.005676
2015-06-05,59.745,60.272,59.362,58.259998,493800,56.353889
2015-06-08,60.179,60.241,59.776,57.93,241100,56.034698
2015-06-09,59.869,59.92,59.341,57.77,195200,55.879929
2015-06-10,60.013,60.582,59.993,58.459999,286100,56.547356
2015-06-11,60.551,60.685,60.448,58.630001,397700,56.711796
2015-06-12,60.468,60.53,60.22,58.43,158700,56.518333
2015-06-15,60.065,60.241,59.517,58.209999,347200,56.305534
2015-06-16,60.127,60.654,60.086,58.57,215000,56.653759
2015-06-17,60.737,60.82,60.344,58.549999,143700,56.634411
2015-06-18,60.82,61.326,60.737,59.16,216100,57.224453
2015-06-19,61.192,61.285,61.058,59.169998,207000,57.234127
2015-06-22,61.121,61.235,61.018,59.32,199100,57.542599
2015-06-23,61.194,61.276,61.029,59.43,366300,57.649303
2015-06-24,61.204,61.245,60.647,58.889999,227100,57.125481
2015-06-25,60.977,60.977,60.348,58.759998,285200,56.999374
2015-06-26,60.74,60.74,60.152,58.639999,221200,56.882977
2015-06-29,59.915,60.214,58.946,57.23,793600,55.515224
2015-06-30,59.41,59.513,58.998,57.48,1343500,55.757732
2015-07-01,59.668,59.792,59.183,57.669998,808200,55.942028
2015-07-02,59.523,59.544,58.936,57.349998,441300,55.631626
2015-07-06,58.761,59.369,58.658,57.209999,279100,55.495811
2015-07-07,59.029,59.204,58.07,57.369999,247600,55.651024
2015-07-08,58.719,58.884,57.998,56.5,218300,54.807091
2015-07-09,58.822,59.07,58.379,56.720001,173600,55.020504
2015-07-10,58.998,59.266,58.874,57.450001,543600,55.728622
2015-07-13,59.575,59.853,59.4,58.02,241900,56.281551
2015-07-14,59.761,60.204,59.761,58.299999,229300,56.553158
2015-07-15,60.121,60.173,59.647,57.970001,295000,56.233051
2015-07-16,60.08,60.235,59.977,58.330002,150300,56.582268
2015-07-17,60.132,60.132,59.637,57.990002,228000,56.252449
2015-07-20,59.833,59.833,59.431,57.75,486000,56.019638
2015-07-21,59.544,59.761,59.152,57.48,227800,55.757732
2015-07-22,58.987,59.451,58.987,57.59,191000,55.864437
2015-07-23,59.493,59.596,58.781,57.080002,339900,55.36972
2015-07-24,58.874,58.967,58.049,56.349998,224900,54.661587
2015-07-27,57.843,57.884,57.451,55.810001,338000,54.137768
2015-07-28,57.761,58.152,57.132,56.330002,377900,54.642193
2015-07-29,58.039,58.585,57.864,56.720001,322800,55.020504
2015-07-30,58.338,58.647,58.08,56.860001,250700,55.156307
2015-07-31,58.719,59.163,58.596,57.119999,252500,55.408512
2015-08-03,58.853,58.864,58.214,56.790001,426000,55.088402
2015-08-04,58.616,58.843,58.328,56.720001,229500,55.020504
2015-08-05,58.771,59.245,58.534,56.939999,203200,55.233906
2015-08-06,58.802,58.802,57.585,56.240002,302200,54.554886
2015-08-07,57.771,57.843,57.317,55.939999,311500,54.26387
2015-08-10,57.936,58.441,57.843,56.630001,212300,54.933197
2015-08-11,57.946,58.235,57.647,56.169998,281500,54.48698
2015-08-12,57.544,57.905,56.802,56.060001,238600,54.38028
2015-08-13,57.761,58.018,57.524,55.950001,228800,54.273575
2015-08-14,57.627,58.039,57.472,56.290001,145400,54.603386
2015-08-17,57.884,58.544,57.606,56.779999,212900,55.078701
2015-08-18,58.482,58.503,58.111,56.43,230100,54.739189
2015-08-19,57.874,58.008,57.266,55.860001,333300,54.186268
2015-08-20,57.122,57.132,56.08,54.400002,583200,52.770016
2015-08-21,55.565,55.946,55.08,53.490002,610800,51.887283
2015-08-24,52.101,54.73,49.483,51.419998,1211300,49.879307
2015-08-25,54.823,54.915,52.565,51,623500,49.471886
2015-08-26,53.606,53.988,52.503,52.299999,421300,50.732941
2015-08-27,54.421,55.287,54.111,53.400002,507000,51.799976
2015-08-28,54.998,55.544,54.874,53.790001,392200,52.178299
2015-08-31,55.317,55.575,54.988,53.540001,339300,51.935787
2015-09-01,54.266,54.627,53.503,52.060001,752600,50.500134
2015-09-02,54.328,54.524,53.709,52.889999,323600,51.30526
2015-09-03,54.627,55.163,54.493,52.959999,237000,51.373154
2015-09-04,54.06,54.524,53.864,52.509998,343500,50.936642
2015-09-08,54.926,55.41,54.72,53.68,205300,52.071587
2015-09-09,55.792,55.884,54.73,53.169998,494200,51.576874
2015-09-10,54.678,55.307,54.647,53.310001,168200,51.712677
2015-09-11,54.689,55.194,54.534,53.540001,298000,51.935787
2015-09-14,55.317,55.328,54.874,53.34,185500,51.741783
2015-09-15,55.101,55.678,55.029,53.919998,685200,52.304398
2015-09-16,55.637,56.101,55.555,54.380001,156300,52.750618
2015-09-17,56.08,56.864,55.977,54.459999,335700,52.828217
2015-09-18,55.472,55.874,55.214,53.669998,303400,52.06189
2015-09-21,55.265,55.656,54.783,53.43,357200,52.013218
2015-09-22,54.351,54.474,53.755,52.619999,284600,51.224693
2015-09-23,54.166,54.31,53.714,52.419998,133700,51.029995
2015-09-24,53.499,53.745,53.067,52.259998,166100,50.874241
2015-09-25,54.156,54.156,52.923,51.779999,208800,50.406963
2015-09-28,52.934,53.016,51.485,50.290001,764300,48.956478
2015-09-29,51.67,52.019,51.126,50.029999,423000,48.703377
2015-09-30,51.845,52.204,51.516,50.790001,194400,49.443218
2015-10-01,52.266,52.338,51.424,50.66,1197500,49.316666
2015-10-02,51.444,52.872,51.28,51.470001,519700,50.10519
2015-10-05,53.303,54.218,53.303,52.720001,801600,51.322044
2015-10-06,54.125,54.341,53.642,52.52,551800,51.127338
2015-10-07,54.218,54.783,53.971,53.299999,212600,51.886662
2015-10-08,54.68,55.399,54.598,53.869999,214200,52.441547
2015-10-09,55.45,55.594,55.235,53.959999,143700,52.52916
2015-10-12,55.481,55.481,55.122,53.810001,203500,52.383141
2015-10-13,55.019,55.584,54.598,53.150002,213000,51.74065
2015-10-14,54.68,54.906,54.115,52.77,185500,51.370712
2015-10-15,54.279,55.173,53.971,53.68,198900,52.256588
2015-10-16,55.245,55.255,54.731,53.669998,246100,52.246845
2015-10-19,54.855,55.368,54.752,53.669998,407900,52.246845
2015-10-20,55.122,55.45,54.947,53.66,185600,52.23711
2015-10-21,55.307,55.307,54.32,52.889999,134100,51.487534
2015-10-22,54.629,55.039,54.361,53.32,193600,51.906128
2015-10-23,55.214,55.307,54.772,53.799999,186800,52.373405
2015-10-26,55.204,55.265,54.834,53.529999,169300,52.110565
2015-10-27,54.721,54.793,54.043,52.900002,197400,51.497272
2015-10-28,54.485,55.687,54.382,54.209999,237600,52.77253
2015-10-29,55.543,55.728,55.101,53.790001,705600,52.363667
2015-10-30,55.152,55.42,54.998,53.639999,555100,52.217648
2015-11-02,55.06,56.272,55.06,54.700001,375600,53.249542
2015-11-03,56.118,56.693,56.026,54.939999,233300,53.483177
2015-11-04,56.56,56.673,56.077,54.779999,214000,53.327415
2015-11-05,56.293,56.457,55.841,54.889999,222000,53.434502
2015-11-06,56.282,56.673,55.851,55.16,532800,53.697346
2015-11-09,56.57,56.601,55.717,54.529999,313600,53.084038
2015-11-10,55.759,56.149,55.646,54.639999,237600,53.191128
2015-11-11,56.211,56.231,55.687,54.209999,198500,52.77253
2015-11-12,55.317,55.327,54.526,53.119999,818200,51.711433
2015-11-13,54.361,54.7,53.971,52.689999,228900,51.292835
2015-11-16,54.064,54.69,53.899,53.209999,352000,51.799053
2015-11-17,54.772,55.132,54.403,53.07,448500,51.662762
2015-11-18,54.67,55.42,54.516,53.919998,262900,52.490219
2015-11-19,55.307,55.43,55.06,53.720001,283400,52.295532
2015-11-20,55.471,55.676,55.368,53.970001,260200,52.538898
2015-11-23,55.44,55.913,55.43,54.200001,206500,52.762798
2015-11-24,55.368,56.19,55.358,54.599998,316700,53.152191
2015-11-25,56.159,56.508,56.036,54.939999,322000,53.483177
2015-11-27,56.467,56.673,56.334,55.099998,227600,53.638927
2015-11-30,56.745,56.858,56.344,54.860001,271000,53.4053
2015-12-01,56.601,56.745,56.324,55.220001,169100,53.755753
2015-12-02,56.663,56.775,56.067,54.630001,240000,53.181396
2015-12-03,56.293,56.437,54.998,53.740002,250700,52.314995
2015-12-04,55.214,55.779,55.142,54.259998,210300,52.821201
2015-12-07,55.604,55.646,54.69,53.43,522100,52.013218
2015-12-08,54.372,54.813,54.166,53.150002,543200,51.74065
2015-12-09,54.433,54.988,53.807,52.610001,267200,51.214958
2015-12-10,53.971,54.495,53.868,52.759998,181000,51.360977
2015-12-11,53.642,53.786,52.964,51.709999,269400,50.338825
2015-12-14,53.057,53.314,52.369,51.299999,414900,49.939693
2015-12-15,52.975,53.529,52.975,52.009998,293500,50.630871
2015-12-16,53.745,54.279,53.488,52.720001,282100,51.322044
2015-12-17,54.341,54.372,53.488,52.130001,267700,50.747688
2015-12-18,53.365,53.386,52.78,51.380001,365700,50.01757
2015-12-21,52.563,52.767,52.266,51.48,467700,50.341248
2015-12-22,52.818,53.248,52.501,51.970001,278500,50.820419
2015-12-23,53.463,53.943,53.381,52.709999,235900,51.544044
2015-12-24,53.933,54.25,53.81,52.82,190700,51.651611
2015-12-28,53.728,53.831,53.258,52.529999,250300,51.368027
2015-12-29,53.994,54.291,53.8,53.029999,357900,51.856964
2015-12-30,54.189,54.311,53.759,52.57,315200,51.407139
2015-12-31,53.524,53.79,53.238,52.09,344000,50.937759
2016-01-04,52.327,52.399,51.734,51.09,781800,49.959881
2016-01-05,52.348,52.43,52.01,51.110001,512800,49.979435
2016-01-06,51.601,51.908,51.192,50.360001,325500,49.246025
2016-01-07,50.62,50.988,50.057,48.98,697800,47.896553
2016-01-08,50.221,50.487,49.249,48.25,464700,47.182701
2016-01-11,49.526,49.679,48.615,48.029999,638500,46.967571
2016-01-12,49.485,49.802,48.462,48.150002,347300,47.084915
2016-01-13,49.321,49.556,47.429,46.68,436200,45.64743
2016-01-14,47.94,48.707,47.184,47.240002,634900,46.195045
2016-01-15,47.112,47.583,46.447,46.459999,567100,45.432297
2016-01-19,47.971,48.002,46.468,45.900002,1784000,44.884686
2016-01-20,46.263,47.419,45.087,45.900002,1358000,44.884686
2016-01-21,47.041,47.746,46.642,45.869999,312600,44.855347
2016-01-22,47.695,48.176,47.521,47,252000,45.96035
2016-01-25,47.808,47.92,46.918,45.959999,244700,44.943352
2016-01-26,47.225,48.114,47.081,47,351900,45.96035
2016-01-27,47.859,48.339,47.204,46.400002,305400,45.373623
2016-01-28,47.91,48.063,47.266,46.389999,227000,45.363846
2016-01-29,47.613,49.004,47.613,47.919998,276200,46.860001
2016-02-01,48.656,49.106,48.278,47.77,260500,46.713318
2016-02-02,48.319,48.349,47.552,46.700001,870600,45.666992
2016-02-03,48.135,48.135,46.836,46.900002,351100,45.86256
2016-02-04,47.828,48.748,47.828,47.220001,286400,46.175491
2016-02-05,48.043,48.104,47.041,46.060001,317100,45.041145
2016-02-08,46.58,47,45.476,45.119999,426800,44.121941
2016-02-09,45.507,46.355,45.445,44.759998,215200,43.769897
2016-02-10,46.069,46.724,45.783,44.810001,227900,43.818794
2016-02-11,45.149,45.527,44.781,44.240002,444500,43.261402
2016-02-12,45.701,46.202,45.507,45.110001,351400,44.112156
2016-02-16,46.631,47.225,46.376,46.139999,378700,45.119373
2016-02-17,47.49,48.268,47.45,46.959999,250100,45.921234
2016-02-18,48.094,48.104,47.654,46.77,231300,45.735435
2016-02-19,47.634,48.022,47.398,46.91,204600,45.872341
2016-02-22,48.462,48.779,48.401,47.540001,261300,46.488407
2016-02-23,48.482,48.636,48.165,47.119999,192100,46.077694
2016-02-24,47.715,48.728,47.45,47.549999,227700,46.498184
2016-02-25,48.748,49.127,48.554,48.02,129300,46.95779
2016-02-26,49.393,49.618,49.28,48.380001,898500,47.30983
2016-02-29,49.444,49.873,49.321,48.23,167400,47.163143
2016-03-01,49.72,50.333,49.464,49.220001,216400,48.131245
2016-03-02,50.292,50.927,50.231,49.799999,236300,48.69841
2016-03-03,50.916,51.52,50.855,50.380001,156400,49.265583
2016-03-04,51.55,52.143,51.397,50.66,351800,49.539394
2016-03-07,51.622,52.409,51.622,51.23,175900,50.096779
2016-03-08,52.103,52.103,51.1,50.02,359300,48.913548
2016-03-09,51.356,51.499,51.07,50.25,164300,49.138462
2016-03-10,51.601,51.714,50.589,50,212600,48.893993
2016-03-11,51.52,52.225,51.448,51.029999,133800,49.901207
2016-03-14,51.99,52.184,51.775,50.860001,139300,49.734966
2016-03-15,51.683,51.683,51.223,50.18,146400,49.070007
2016-03-16,51.121,51.878,51.09,50.630001,164800,49.510056
2016-03-17,51.714,52.716,51.54,51.34,244700,50.20435
2016-03-18,52.655,53.043,52.624,51.77,201500,50.624836
2016-03-21,52.377,52.611,52.173,51.459999,1187600,50.549202
2016-03-22,52.031,52.55,51.939,51.43,532200,50.519733
2016-03-23,52.153,52.173,51.41,50.52,1079400,49.625839
2016-03-24,51.105,51.573,50.891,50.639999,175300,49.743713
2016-03-28,51.715,51.827,51.288,50.709999,206100,49.812473
2016-03-29,51.481,52.835,51.379,51.889999,352800,50.971588
2016-03-30,53.12,53.242,52.774,51.970001,345700,51.050175
2016-03-31,52.896,53.242,52.896,52.040001,173100,51.118935
2016-04-01,52.611,53.242,52.428,52.279999,271200,51.354687
2016-04-04,53.13,53.263,52.713,51.799999,170700,50.883183
2016-04-05,52.357,52.56,52.123,51.209999,221500,50.303627
2016-04-06,52.184,52.774,52.051,51.82,205700,50.902824
2016-04-07,52.408,52.621,51.848,51.169998,153000,50.264336
2016-04-08,52.52,52.754,52.194,51.43,251300,50.519733
2016-04-11,52.621,52.988,52.214,51.310001,150400,50.401859
2016-04-12,52.245,52.866,52.082,51.84,299100,50.922474
2016-04-13,53.1,53.833,53.049,52.860001,271200,51.924423
2016-04-14,53.823,53.914,53.609,52.790001,200400,51.855663
2016-04-15,53.558,53.935,53.558,52.919998,364000,51.983356
2016-04-18,53.609,54.23,53.568,53.25,319800,52.307522
2016-04-19,54.352,54.678,54.148,53.400002,297700,52.454865
2016-04-20,54.352,54.749,54.148,53.5,375800,52.553093
2016-04-21,54.433,54.576,53.975,53.150002,273000,52.20929
2016-04-22,54.108,54.678,54.108,53.650002,267100,52.700443
2016-04-25,54.495,54.525,54.047,53.279999,300600,52.336987
2016-04-26,54.413,54.79,54.24,53.790001,228700,52.837967
2016-04-27,54.81,55.156,54.627,54.110001,238500,53.152302
2016-04-28,54.81,55.115,54.301,53.43,274100,52.484333
2016-04-29,54.22,54.413,53.629,53.040001,201000,52.101242
2016-05-02,54.189,54.444,53.853,53.48,223500,52.533447
2016-05-03,53.985,54.026,53.273,52.66,273200,51.727966
2016-05-04,53.324,53.772,53.049,52.290001,230300,51.364513
2016-05-05,53.476,53.538,52.998,52.150002,199900,51.22699
2016-05-06,52.906,53.344,52.805,52.400002,286600,51.472561
2016-05-09,53.354,53.69,53.171,52.490002,173500,51.56097
2016-05-10,53.588,54.006,53.446,53.02,516200,52.081593
2016-05-11,53.833,53.935,53.385,52.439999,184700,51.511848
2016-05-12,53.609,53.65,52.805,52.209999,531800,51.285927
2016-05-13,53.039,53.314,52.601,51.82,218600,50.902824
2016-05-16,52.866,53.527,52.866,52.400002,145600,51.472561
2016-05-17,53.212,53.548,52.469,51.720001,313700,50.8046
2016-05-18,52.489,53.191,52.377,51.82,162900,50.902824
2016-05-19,52.408,52.713,51.939,51.490002,197400,50.578671
2016-05-20,52.632,53.171,52.57,52.23,225000,51.305569
2016-05-23,53.212,53.365,53.029,52.18,134100,51.256454
2016-05-24,53.385,54.169,53.385,53.099998,222100,52.160175
2016-05-25,54.189,54.525,54.189,53.48,183600,52.533447
2016-05-26,54.566,54.627,54.271,53.439999,133100,52.494156
2016-05-27,54.393,54.851,54.393,53.880001,161900,52.926365
2016-05-31,54.983,55.207,54.82,54.060001,166600,53.103188
2016-06-01,54.841,55.401,54.708,54.360001,314500,53.397873
2016-06-02,55.217,55.736,55.156,54.75,151900,53.780975
2016-06-03,55.686,55.706,55.054,54.470001,191900,53.505928
2016-06-06,55.563,56.154,55.513,55.02,323500,54.046192
2016-06-07,56.083,56.439,55.981,55.259998,253500,54.281937
2016-06-08,56.317,56.663,56.296,55.59,392400,54.606106
2016-06-09,56.327,56.408,56.113,55.27,153600,54.291767
2016-06-10,55.808,55.828,55.278,54.459999,413000,53.496105
2016-06-13,55.217,55.472,54.729,53.82,316400,52.867428
2016-06-14,54.627,54.892,54.24,53.639999,207800,52.690617
2016-06-15,54.749,55.166,54.678,53.759998,257900,52.808491
2016-06-16,54.352,54.637,53.884,53.639999,298000,52.690617
2016-06-17,54.647,54.892,54.383,53.599998,169600,52.651321
2016-06-20,54.947,55.333,54.887,54.07,195900,53.255779
2016-06-21,54.907,54.958,54.501,53.970001,172800,53.157291
2016-06-22,54.856,55.15,54.602,53.790001,184800,52.980003
2016-06-23,55.161,55.638,55.161,54.790001,167600,53.964939
2016-06-24,53.506,54.348,53.353,52.73,458600,51.935959
2016-06-27,52.937,52.937,51.627,51.049999,574700,50.281261
2016-06-28,52.226,52.927,52.226,51.990002,755700,51.207104
2016-06-29,53.414,53.983,53.333,53.099998,352800,52.300388
2016-06-30,54.044,54.876,53.81,54.029999,326900,53.216381
2016-07-01,54.917,55.282,54.836,54.25,398600,53.433075
2016-07-05,54.826,55.008,54.013,53.490002,372000,52.684521
2016-07-06,54.064,54.704,53.973,53.860001,235600,53.048946
2016-07-07,54.795,55.15,54.491,53.98,263300,53.167137
2016-07-08,55.211,55.963,55.201,55.040001,220800,54.211178
2016-07-11,56.156,56.511,56.105,55.529999,313000,54.693794
2016-07-12,56.795,57.303,56.714,56.209999,660600,55.363552
2016-07-13,57.283,57.303,56.694,56.009998,447000,55.166569
2016-07-14,57.293,57.293,56.907,56.049999,304600,55.205967
2016-07-15,57.11,57.12,56.836,56.150002,188800,55.304462
2016-07-18,56.968,57.262,56.856,56.240002,273300,55.393105
2016-07-19,57.008,57.08,56.704,55.990002,171700,55.146873
2016-07-20,56.948,57.333,56.724,56.349998,478800,55.501446
2016-07-21,57.181,57.435,56.816,56.110001,387900,55.265064
2016-07-22,56.948,57.425,56.887,56.509998,200900,55.659039
2016-07-25,57.212,57.354,57.049,56.349998,355400,55.501446
2016-07-26,57.201,57.567,57.13,56.68,223600,55.826485
2016-07-27,57.658,57.79,57.252,56.66,237800,55.806782
2016-07-28,57.496,57.689,57.344,56.700001,211000,55.846176
2016-07-29,57.506,57.963,57.272,56.849998,274400,55.993916
2016-08-01,57.76,57.922,57.404,56.799999,390300,55.944672
2016-08-02,57.638,57.729,56.734,56.040001,450800,55.196121
2016-08-03,56.856,57.344,56.694,56.470001,348900,55.619644
2016-08-04,57.384,57.628,57.262,56.509998,698700,55.659039
2016-08-05,57.689,58.125,57.567,57.189999,356400,56.328796
