"Date","MBG.Open","MBG.High","MBG.Low","MBG.Close","MBG.Volume","MBG.Adjusted"
2015-01-30,29.523,29.609,29.362,27.450001,6000,25.475922
2015-02-02,29.206,29.518,29.206,27.379999,16400,25.480572
2015-02-03,29.496,29.496,29.281,27.33,34600,25.434044
2015-02-04,29.238,29.453,29.238,27.389999,14800,25.489883
2015-02-05,29.443,29.453,29.238,27.41,12600,25.508497
2015-02-06,29.4,29.55,29.292,27.32,106800,25.424734
2015-02-09,29.378,29.4,29.217,27.200001,11100,25.313065
2015-02-10,29.238,29.357,29.217,27.200001,25900,25.313065
2015-02-11,29.271,29.357,29.217,27.299999,27100,25.406124
2015-02-12,29.443,29.453,29.281,27.280001,12500,25.387514
2015-02-13,29.485,29.485,29.292,27.290001,42100,25.39682
2015-02-17,29.346,29.378,29.281,27.27,8600,25.378208
2015-02-18,29.228,29.314,29.12,27.18,10700,25.294449
2015-02-19,29.26,29.443,29.152,27.200001,10800,25.313065
2015-02-20,29.292,29.346,29.228,27.25,8800,25.359592
2015-02-23,29.346,29.357,29.195,27.290001,31000,25.39682
2015-02-24,29.292,29.432,29.292,27.379999,26200,25.480572
2015-02-25,29.421,29.453,29.314,27.299999,21100,25.406124
2015-02-26,29.443,29.443,29.335,27.299999,6600,25.406124
2015-02-27,29.389,29.41,29.335,27.360001,6100,25.461966
2015-03-02,29.162,29.345,29.162,27.25,25100,25.41626
2015-03-03,29.323,29.323,29.162,27.26,11500,25.425589
2015-03-04,29.398,29.398,29.152,27.27,20500,25.434917
2015-03-05,29.248,29.259,29.13,27.280001,24000,25.444239
2015-03-06,29.184,29.184,29.066,27.120001,17700,25.295004
2015-03-09,29.109,29.173,29.098,27.16,15000,25.332317
2015-03-10,29.227,29.334,29.184,27.280001,399100,25.444239
2015-03-11,29.323,29.323,29.173,27.299999,82600,25.462894
2015-03-12,29.409,29.409,29.237,27.360001,26100,25.518852
2015-03-13,29.313,29.313,29.216,27.32,9500,25.48155
2015-03-16,29.345,29.345,29.237,27.32,15400,25.48155
2015-03-17,29.302,29.302,29.216,27.32,4200,25.48155
2015-03-18,29.259,29.42,29.205,27.440001,7400,25.593477
2015-03-19,29.366,29.452,29.237,27.379999,39000,25.53751
2015-03-20,29.28,29.42,29.28,27.42,5500,25.57482
2015-03-23,29.484,29.484,29.366,27.41,5300,25.565493
2015-03-24,29.463,29.463,29.388,27.440001,3600,25.593477
2015-03-25,29.516,29.516,29.334,27.41,12400,25.565493
2015-03-26,29.42,29.463,29.259,27.360001,34400,25.518852
2015-03-27,29.28,29.409,29.28,27.34,5700,25.500202
2015-03-30,29.28,29.43,29.28,27.379999,8600,25.53751
2015-03-31,29.43,29.441,29.366,27.459999,3400,25.612123
2015-04-01,29.347,29.379,29.261,27.440001,16600,25.647644
2015-04-02,29.379,29.39,29.347,27.43,4900,25.638296
2015-04-06,29.454,29.454,29.293,27.41,6600,25.619606
2015-04-07,29.326,29.379,29.315,27.450001,9300,25.65699
2015-04-08,29.336,29.336,29.283,27.370001,5400,25.582218
2015-04-09,29.358,29.358,29.293,27.4,18800,25.610252
2015-04-10,29.315,29.336,29.272,27.379999,4500,25.591558
2015-04-13,29.379,29.379,29.293,27.450001,12600,25.65699
2015-04-14,29.411,29.422,29.336,27.48,8700,25.685032
2015-04-15,29.379,29.411,29.347,27.450001,4800,25.65699
2015-04-16,29.347,29.379,29.293,27.4,97100,25.610252
2015-04-17,29.304,29.411,29.293,27.41,10100,25.619606
2015-04-20,29.379,29.39,29.272,27.450001,112200,25.65699
2015-04-21,29.368,29.368,29.24,27.33,76800,25.544832
2015-04-22,29.24,29.326,29.24,27.389999,7100,25.600912
2015-04-23,29.251,29.368,29.24,27.33,7400,25.544832
2015-04-24,29.368,29.368,29.293,27.379999,9700,25.591558
2015-04-27,29.304,29.358,29.293,27.440001,4800,25.647644
2015-04-28,29.293,29.336,29.283,27.379999,8000,25.591558
2015-04-29,29.197,29.304,29.197,27.309999,11400,25.526133
2015-04-30,29.154,29.336,29.154,27.41,13300,25.619606
2015-05-01,29.063,29.137,29.041,27.290001,3100,25.56901
2015-05-04,29.17,29.17,29.063,27.280001,3500,25.559641
2015-05-05,29.052,29.127,29.031,27.219999,16600,25.503426
2015-05-06,29.063,29.073,28.967,27.23,10900,25.512796
2015-05-07,29.063,29.159,29.009,27.309999,34400,25.587746
2015-05-08,29.202,29.212,29.137,27.299999,4300,25.578381
2015-05-11,29.159,29.159,29.031,27.200001,3500,25.484688
2015-05-12,29.041,29.041,28.881,27.07,385900,25.362885
2015-05-13,28.956,28.988,28.828,27.02,140400,25.316042
2015-05-14,28.924,28.945,28.817,27.02,77300,25.316042
2015-05-15,29.084,29.084,28.913,27.09,73700,25.38162
2015-05-18,29.095,29.095,28.881,27.07,27900,25.362885
2015-05-19,28.945,28.945,28.871,27.049999,4400,25.344145
2015-05-20,28.935,28.977,28.849,27.09,21100,25.38162
2015-05-21,28.903,28.988,28.881,27.08,13300,25.372248
2015-05-22,28.86,28.967,28.86,27.1,6300,25.390993
2015-05-26,28.924,28.977,28.903,27.120001,6500,25.409733
2015-05-27,28.956,28.999,28.892,27.17,13800,25.456572
2015-05-28,28.977,29.031,28.935,27.17,73200,25.456572
2015-05-29,28.977,29.073,28.967,27.219999,10500,25.503426
2015-06-01,28.821,28.874,28.81,27.120001,13000,25.472433
2015-06-02,28.832,28.863,28.757,27.049999,9900,25.406681
2015-06-03,28.853,28.853,28.576,26.9,12000,25.265789
2015-06-04,28.683,28.746,28.672,26.99,15500,25.350321
2015-06-05,28.651,28.651,28.544,26.91,8300,25.275185
2015-06-08,28.672,28.672,28.544,26.82,26800,25.190657
2015-06-09,28.523,28.619,28.523,26.85,14800,25.218832
2015-06-10,28.555,28.576,28.512,26.799999,6200,25.171869
2015-06-11,28.608,28.661,28.533,26.92,18600,25.284576
2015-06-12,28.587,28.714,28.587,26.92,9000,25.284576
2015-06-15,28.661,28.682,28.576,26.91,13600,25.275185
2015-06-16,28.629,28.682,28.629,26.940001,2600,25.303368
2015-06-17,28.629,28.725,28.555,26.98,28800,25.340933
2015-06-18,28.736,28.736,28.661,26.959999,84300,25.322144
2015-06-19,28.778,28.778,28.661,26.99,11900,25.350321
2015-06-22,28.682,28.714,28.629,26.889999,18100,25.256399
2015-06-23,28.523,28.651,28.523,26.860001,14600,25.228226
2015-06-24,28.544,28.661,28.533,26.85,9700,25.218832
2015-06-25,28.576,28.619,28.544,26.809999,69700,25.181261
2015-06-26,28.512,28.576,28.47,26.809999,23900,25.181261
2015-06-29,28.608,28.704,28.576,26.92,18400,25.284576
2015-06-30,28.693,28.714,28.587,26.85,29600,25.218832
2015-07-01,28.514,28.525,28.44,26.82,9000,25.254614
2015-07-02,28.546,28.546,28.514,26.870001,5200,25.301701
2015-07-06,28.536,28.599,28.525,26.860001,4900,25.292286
2015-07-07,28.78,28.78,28.536,26.969999,91100,25.395857
2015-07-08,29.215,29.215,28.652,27.01,57400,25.433527
2015-07-09,28.567,28.62,28.514,26.92,10200,25.348776
2015-07-10,28.514,28.589,28.44,26.860001,54600,25.292286
2015-07-13,28.514,28.514,28.355,26.799999,15300,25.235779
2015-07-14,28.514,28.578,28.408,26.91,11000,25.339363
2015-07-15,28.504,28.504,28.408,26.84,14500,25.273451
2015-07-16,28.546,28.578,28.472,26.91,12200,25.339363
2015-07-17,28.61,28.631,28.482,26.950001,9200,25.377028
2015-07-20,28.631,28.631,28.514,26.92,31700,25.348776
2015-07-21,28.62,28.652,28.546,26.98,17100,25.40527
2015-07-22,28.536,28.705,28.536,27.030001,64700,25.452356
2015-07-23,28.642,28.748,28.642,26.98,10600,25.40527
2015-07-24,28.705,28.727,28.567,27.049999,5700,25.471189
2015-07-27,28.727,28.78,28.663,27.1,11500,25.51827
2015-07-28,28.78,28.78,28.663,27.02,144400,25.442945
2015-07-29,28.61,28.705,28.578,26.99,62600,25.414692
2015-07-30,28.716,28.716,28.663,26.99,27800,25.414692
2015-07-31,28.748,28.78,28.589,27.08,11900,25.499441
2015-08-03,28.622,28.685,28.601,27,5900,25.489054
2015-08-04,28.685,28.685,28.548,27.030001,14000,25.51737
2015-08-05,28.611,28.611,28.452,26.98,31400,25.470175
2015-08-06,28.579,28.632,28.548,27.01,10200,25.498493
2015-08-07,28.622,28.664,28.59,27.059999,19100,25.545692
2015-08-10,28.643,28.643,28.548,26.950001,6900,25.441851
2015-08-11,28.643,28.738,28.558,27.110001,240700,25.592901
2015-08-12,28.696,28.738,28.622,27.110001,57300,25.592901
2015-08-13,28.685,28.717,28.611,27.07,31500,25.555134
2015-08-14,28.611,28.622,28.526,27,11700,25.489054
2015-08-17,28.653,28.675,28.548,27.040001,8600,25.526817
2015-08-18,28.537,28.622,28.484,26.93,28300,25.422974
2015-08-19,29.12,29.12,28.558,27.07,11900,25.555134
2015-08-20,28.738,28.738,28.643,27.110001,21800,25.592901
2015-08-21,28.781,28.781,28.632,27.120001,24600,25.602343
2015-08-24,28.781,28.781,28.664,27.17,10500,25.649538
2015-08-25,28.77,28.77,28.632,27.1,33700,25.583456
2015-08-26,28.77,28.77,28.526,26.959999,18400,25.45129
2015-08-27,28.706,28.706,28.622,27.09,9000,25.574017
2015-08-28,28.749,28.77,28.632,27.129999,9700,25.61178
2015-08-31,28.728,28.738,28.622,27.02,3400,25.507936
2015-09-01,28.544,28.608,28.47,27.030001,9900,25.586504
2015-09-02,28.481,28.576,28.449,27,14600,25.558107
2015-09-03,28.534,28.565,28.449,27.01,25600,25.567575
2015-09-04,28.534,28.576,28.502,27.040001,10400,25.595968
2015-09-08,28.439,28.618,28.439,27.09,44800,25.643301
2015-09-09,28.587,28.587,28.47,26.950001,30700,25.510777
2015-09-10,28.597,28.597,28.449,26.940001,36100,25.50131
2015-09-11,28.565,28.587,28.502,26.99,10600,25.548639
2015-09-14,28.587,28.587,28.523,27.040001,4600,25.595968
2015-09-15,28.555,28.555,28.47,26.99,13200,25.548639
2015-09-16,28.534,28.534,28.439,26.959999,5400,25.520243
2015-09-17,28.386,28.555,28.386,27.030001,4100,25.586504
2015-09-18,28.566,28.692,28.566,27.16,15800,25.709558
2015-09-21,28.671,28.692,28.534,27.139999,6200,25.690626
2015-09-22,28.703,28.703,28.565,27.08,16500,25.633833
2015-09-23,28.618,28.682,28.544,27.09,26200,25.643301
2015-09-24,28.608,28.65,28.576,27.059999,9500,25.614902
2015-09-25,28.587,28.639,28.523,27.110001,15200,25.662235
2015-09-28,28.534,28.661,28.47,27.1,34100,25.652763
2015-09-29,28.629,28.671,28.555,27.129999,20000,25.681162
2015-09-30,28.682,28.682,28.576,27.1,14200,25.652763
2015-10-01,28.543,28.596,28.48,27.1,15800,25.720144
2015-10-02,28.607,28.659,28.554,27.17,28800,25.786583
2015-10-05,28.628,28.67,28.543,27.1,13800,25.720144
2015-10-06,28.554,28.596,28.501,27.129999,18000,25.748619
2015-10-07,28.585,28.585,28.48,27.059999,5600,25.682182
2015-10-08,28.343,28.649,28.343,27.030001,13700,25.653711
2015-10-09,29.502,29.502,28.522,27.129999,13600,25.748619
2015-10-12,28.575,28.607,28.522,27.07,5400,25.691681
2015-10-13,28.543,28.564,28.427,27.030001,76600,25.653711
2015-10-14,28.596,28.628,28.512,27.110001,17900,25.729639
2015-10-15,28.67,28.67,28.491,27.08,31000,25.701166
2015-10-16,28.638,28.638,28.491,27.07,8900,25.691681
2015-10-19,28.522,28.564,28.48,27.1,9700,25.720144
2015-10-20,28.543,28.543,28.449,27.02,38700,25.644228
2015-10-21,28.638,28.638,28.48,27.08,24300,25.701166
2015-10-22,28.533,28.564,28.48,27.110001,20300,25.729639
2015-10-23,28.543,28.543,28.48,27.08,31000,25.701166
2015-10-26,28.585,28.585,28.501,27.1,11400,25.720144
2015-10-27,28.67,28.67,28.512,27.1,41800,25.720144
2015-10-28,28.522,28.607,28.48,27.059999,8500,25.682182
2015-10-29,28.522,28.522,28.396,26.950001,24400,25.577787
2015-10-30,28.385,28.522,28.385,27.07,17900,25.691681
2015-11-02,28.47,28.47,28.228,26.889999,61300,25.587006
2015-11-03,28.438,28.438,28.228,26.889999,14700,25.587006
2015-11-04,28.354,28.354,28.238,26.940001,13300,25.634584
2015-11-05,28.364,28.364,28.165,26.84,16600,25.539431
2015-11-06,28.301,28.301,28.133,26.82,42400,25.520395
2015-11-09,28.196,28.217,28.133,26.799999,10300,25.501368
2015-11-10,28.27,28.28,28.06,26.76,327800,25.463306
2015-11-11,28.133,28.165,28.049,26.780001,62100,25.482338
2015-11-12,28.27,28.27,28.112,26.83,13600,25.529909
2015-11-13,28.196,28.27,28.133,26.84,9300,25.539431
2015-11-16,28.217,28.27,28.175,26.879999,22400,25.57749
2015-11-17,28.207,28.28,28.175,26.860001,34700,25.558458
2015-11-18,28.175,28.249,28.175,26.870001,13300,25.567972
2015-11-19,28.259,28.28,28.228,26.889999,34700,25.587006
2015-11-20,28.217,28.28,28.207,26.85,13200,25.548943
2015-11-23,28.28,28.28,28.196,26.889999,27500,25.587006
2015-11-24,28.259,28.28,28.186,26.870001,24600,25.567972
2015-11-25,28.238,28.322,28.207,26.860001,24300,25.558458
2015-11-27,28.238,28.27,28.207,26.870001,6400,25.567972
2015-11-30,28.27,28.291,28.207,26.9,14600,25.596525
2015-12-01,28.217,28.228,28.144,26.9,18800,25.663303
2015-12-02,28.196,28.207,28.144,26.91,10800,25.672844
2015-12-03,28.102,28.196,27.987,26.76,15200,25.529741
2015-12-04,28.081,28.133,28.029,26.83,4300,25.596525
2015-12-07,28.133,28.196,28.133,26.889999,62900,25.653763
2015-12-08,28.186,28.238,28.123,26.83,15300,25.596525
2015-12-09,28.123,28.196,28.081,26.860001,18300,25.625145
2015-12-10,28.165,28.165,28.091,26.84,7800,25.606068
2015-12-11,28.102,28.228,28.102,26.91,8000,25.672844
2015-12-14,28.196,28.217,28.071,26.84,19200,25.606068
2015-12-15,28.165,28.165,27.976,26.82,12300,25.586981
2015-12-16,27.997,28.144,27.997,26.799999,11800,25.5679
2015-12-17,28.112,28.175,28.112,26.860001,38400,25.625145
2015-12-18,28.291,28.291,28.05,26.9,20700,25.663303
2015-12-21,28.228,28.259,28.133,26.889999,17800,25.653763
2015-12-22,28.186,28.249,28.081,26.83,24400,25.596525
2015-12-23,28.018,28.112,28.018,26.77,13900,25.539282
2015-12-24,28.091,28.102,27.997,26.75,5000,25.520205
2015-12-28,28.05,28.091,28.039,26.790001,3400,25.558359
2015-12-29,27.997,27.997,27.84,26.690001,10400,25.529663
2015-12-30,27.914,28.018,27.882,26.700001,29100,25.53923
2015-12-31,27.955,28.049,27.893,26.82,15500,25.654013
2016-01-04,28.029,28.06,27.966,26.75,10400,25.587055
2016-01-05,28.06,28.06,27.966,26.83,10100,25.66358
2016-01-06,28.049,28.091,27.997,26.870001,7600,25.701836
2016-01-07,28.102,28.102,28.018,26.83,7000,25.66358
2016-01-08,28.185,28.185,28.049,26.93,10000,25.759232
2016-01-11,28.081,28.185,28.06,26.870001,11100,25.701836
2016-01-12,28.049,28.217,28.049,26.950001,22300,25.778364
2016-01-13,28.436,28.436,28.154,26.969999,89800,25.797491
2016-01-14,28.102,28.185,28.07,26.9,14000,25.730536
2016-01-15,28.238,28.311,28.175,27.030001,14200,25.854885
2016-01-19,28.123,28.311,28.123,26.98,80900,25.807058
2016-01-20,28.269,28.342,28.175,27.01,13100,25.835754
2016-01-21,28.154,28.238,28.154,26.98,14900,25.807058
2016-01-22,28.175,28.238,28.123,26.92,19500,25.749668
2016-01-25,28.217,28.321,28.154,26.959999,56400,25.787926
2016-01-26,28.332,28.332,28.133,27.040001,14200,25.864449
2016-01-27,28.269,28.3,28.164,27,10300,25.826193
2016-01-28,28.164,28.321,28.164,27.01,13700,25.835754
2016-01-29,28.384,28.384,28.29,27.1,5400,25.921837
2016-02-01,28.453,28.453,28.181,27.040001,21700,25.925674
2016-02-02,28.202,28.296,28.171,27.129999,17600,26.011963
2016-02-03,28.296,28.307,28.213,27.049999,157800,25.935265
2016-02-04,28.369,28.369,28.192,27.07,9400,25.954437
2016-02-05,28.223,28.327,28.181,27.02,12500,25.906498
2016-02-08,28.171,28.39,28.171,27.15,17500,26.031141
2016-02-09,28.234,28.348,28.213,27.129999,41900,26.011963
2016-02-10,28.296,28.296,28.223,27.110001,14200,25.99279
2016-02-11,28.254,28.421,28.234,27.1,69200,25.983202
2016-02-12,28.202,28.348,28.171,27.15,75700,26.031141
2016-02-16,28.307,28.307,28.181,27.059999,21700,25.944849
2016-02-17,28.254,28.265,28.171,27.09,25600,25.973619
2016-02-18,28.171,28.348,28.171,27.049999,45400,25.935265
2016-02-19,28.234,28.348,28.234,27.110001,15200,25.99279
2016-02-22,28.369,28.369,28.275,27.15,10000,26.031141
2016-02-23,28.327,28.359,28.265,27.190001,20300,26.069494
2016-02-24,28.359,28.4,28.275,27.120001,10600,26.002378
2016-02-25,28.39,28.39,28.369,27.200001,4800,26.079082
2016-02-26,28.348,28.359,28.265,27.190001,25500,26.069494
2016-02-29,28.359,28.38,28.275,27.200001,24300,26.079082
2016-03-01,28.289,28.289,28.133,27.08,21200,26.028139
2016-03-02,28.039,28.133,28.039,27,25800,25.951244
2016-03-03,28.091,28.122,28.091,27.02,14000,25.97047
2016-03-04,28.091,28.112,28.05,27.02,14600,25.97047
2016-03-07,28.112,28.154,28.07,27.040001,4400,25.989695
2016-03-08,28.122,28.133,28.081,27.01,23400,25.960857
2016-03-09,28.102,28.133,28.06,27.02,35700,25.97047
2016-03-10,28.102,28.102,28.039,26.959999,27600,25.9128
2016-03-11,28.081,28.081,28.039,26.969999,19600,25.922411
2016-03-14,28.102,28.102,28.029,26.940001,64500,25.893579
2016-03-15,28.091,28.102,27.987,26.959999,25700,25.9128
2016-03-16,28.039,28.133,27.987,27.030001,16400,25.980083
2016-03-17,28.081,28.206,28.081,27.059999,141300,26.008915
2016-03-18,28.143,28.216,28.143,27.09,31600,26.037754
2016-03-21,28.154,28.174,28.122,27.030001,40600,25.980083
2016-03-22,28.143,28.164,28.091,27.030001,10700,25.980083
2016-03-23,28.133,28.164,28.081,27.07,14100,26.018528
2016-03-24,28.195,28.195,28.091,27.02,48400,25.97047
2016-03-28,28.174,28.195,28.102,27.09,10700,26.037754
2016-03-29,28.174,28.247,28.102,27.129999,11200,26.076193
2016-03-30,28.226,28.247,28.185,27.15,6400,26.095421
2016-03-31,28.195,28.289,28.174,27.190001,6600,26.133865
2016-04-01,28.165,28.165,28.082,27.09,11700,26.103996
2016-04-04,28.134,28.144,28.092,27.1,6400,26.11363
2016-04-05,28.113,28.248,28.113,27.1,9700,26.11363
2016-04-06,28.103,28.176,28.072,27.110001,11400,26.123268
2016-04-07,28.165,28.176,28.113,27.129999,6700,26.14254
2016-04-08,28.134,28.165,28.082,27.139999,14400,26.15218
2016-04-11,28.144,28.207,28.092,27.18,15800,26.190723
2016-04-12,28.165,28.186,28.082,27.110001,67100,26.123268
2016-04-13,28.082,28.196,28.082,27.15,18600,26.161812
2016-04-14,28.092,28.176,28.092,27.129999,9800,26.14254
2016-04-15,28.103,28.227,28.103,27.17,3700,26.181084
2016-04-18,28.176,28.207,28.113,27.17,13100,26.181084
2016-04-19,28.165,28.196,28.103,27.17,18400,26.181084
2016-04-20,28.186,28.186,28.124,27.110001,22100,26.123268
2016-04-21,28.103,28.134,28.03,27.07,27500,26.084726
2016-04-22,28.113,28.124,28.041,27.07,11300,26.084726
2016-04-25,28.113,28.113,28.03,27.09,12400,26.103996
2016-04-26,28.03,28.124,28.03,27.07,22200,26.084726
2016-04-27,28.103,28.144,28.082,27.09,9800,26.103996
2016-04-28,28.113,28.155,28.082,27.129999,19600,26.14254
2016-04-29,28.155,28.176,28.082,27.15,5700,26.161812
2016-05-02,27.959,28.021,27.938,27,16000,26.083561
2016-05-03,27.929,27.98,27.929,27.1,10200,26.247242
2016-05-04,27.98,28.001,27.96,27.110001,10500,26.256929
2016-05-05,27.98,28.011,27.96,27.129999,193000,26.276299
2016-05-06,27.919,28.073,27.919,27.120001,31900,26.266613
2016-05-09,28.011,28.104,27.97,27.190001,25700,26.334417
2016-05-10,28.001,28.084,27.98,27.18,20100,26.324726
2016-05-11,28.011,28.032,27.97,27.139999,15900,26.285982
2016-05-12,28.022,28.063,27.939,27.120001,4000,26.266613
2016-05-13,28.001,28.022,28.001,27.139999,8100,26.285982
2016-05-16,28.032,28.053,27.98,27.110001,12100,26.256929
2016-05-17,28.094,28.094,27.929,27.139999,23400,26.285982
2016-05-18,27.98,27.98,27.867,27,11100,26.150387
2016-05-19,27.898,27.991,27.877,27.049999,108700,26.198814
2016-05-20,27.888,27.98,27.888,27.08,16100,26.227871
2016-05-23,27.96,27.991,27.908,27.09,17300,26.237555
2016-05-24,27.939,27.991,27.877,27.059999,16700,26.208496
2016-05-25,27.96,27.991,27.888,27.059999,12200,26.208496
2016-05-26,28.011,28.011,27.939,27.110001,26500,26.256929
2016-05-27,27.98,28.022,27.919,27.110001,18000,26.256929
2016-05-31,27.96,28.022,27.939,27.1,16900,26.247242
2016-06-01,27.839,27.88,27.788,27.02,9800,26.234617
2016-06-02,27.952,27.952,27.839,27.09,17000,26.302586
2016-06-03,27.932,28.004,27.932,27.16,130800,26.370552
2016-06-06,27.942,27.983,27.839,27.059999,179800,26.273458
2016-06-07,27.973,27.973,27.849,27.09,13000,26.302586
2016-06-08,27.891,27.952,27.839,27.049999,12900,26.263746
2016-06-09,27.942,27.952,27.86,27.110001,21000,26.322004
2016-06-10,27.891,28.004,27.891,27.139999,18400,26.351133
2016-06-13,27.952,27.952,27.891,27.09,4700,26.302586
2016-06-14,28.014,28.025,27.891,27.15,65100,26.360842
2016-06-15,27.911,27.973,27.88,27.15,47400,26.360842
2016-06-16,27.942,27.973,27.911,27.139999,13400,26.351133
2016-06-17,27.911,27.973,27.88,27.139999,12900,26.351133
2016-06-20,27.952,27.963,27.819,27.030001,39700,26.244331
2016-06-21,27.942,27.973,27.891,27.110001,7000,26.322004
2016-06-22,27.839,27.901,27.819,27.059999,58200,26.273458
2016-06-23,27.808,27.86,27.757,26.99,84300,26.205492
2016-06-24,27.849,27.922,27.777,27.040001,17900,26.25404
2016-06-27,27.88,27.963,27.829,27.15,30500,26.360842
2016-06-28,27.983,28.055,27.952,27.18,47000,26.389969
2016-06-29,28.045,28.045,27.963,27.16,29400,26.370552
2016-06-30,27.973,28.066,27.952,27.24,18300,26.448227
2016-07-01,27.895,27.957,27.854,27.15,9600,26.424866
2016-07-05,28.111,28.111,27.905,27.190001,21500,26.4638
2016-07-06,27.669,27.967,27.669,27.139999,193700,26.415133
2016-07-07,27.988,27.988,27.864,27.16,3500,26.434599
2016-07-08,27.874,27.967,27.864,27.219999,4600,26.492998
2016-07-11,27.967,27.967,27.844,27.200001,5400,26.473532
2016-07-12,27.905,27.946,27.751,27.09,89000,26.366468
2016-07-13,27.844,27.957,27.844,27.139999,90200,26.415133
2016-07-14,27.936,27.936,27.833,27.139999,20400,26.415133
2016-07-15,27.833,27.885,27.772,27.139999,13900,26.415133
2016-07-18,27.782,27.926,27.782,27.1,14100,26.376205
2016-07-19,27.864,27.936,27.864,27.16,10400,26.434599
2016-07-20,27.916,27.916,27.803,27.07,35700,26.347006
2016-07-21,27.905,27.905,27.761,27.059999,49500,26.337273
2016-07-22,27.772,27.895,27.772,27.059999,14300,26.337273
2016-07-25,27.813,27.905,27.813,27.16,9500,26.434599
2016-07-26,27.792,27.895,27.792,27.139999,11200,26.415133
2016-07-27,27.813,27.946,27.813,27.17,22900,26.444334
2016-07-28,27.844,27.946,27.844,27.190001,10000,26.4638
2016-07-29,27.916,27.998,27.916,27.23,7800,26.502726
2016-08-01,27.806,27.827,27.775,27.139999,6600,26.480131
2016-08-02,27.816,27.827,27.786,27.15,5000,26.489889
2016-08-03,27.827,27.857,27.683,27.01,43800,26.353291
2016-08-04,27.693,27.796,27.693,27.110001,10600,26.450861
2016-08-05,27.786,27.837,27.663,27.120001,27700,26.460619
2016-08-08,27.765,27.816,27.765,27.139999,11600,26.480131
2016-08-09,27.786,27.857,27.786,27.18,35700,26.519159
2016-08-10,27.857,27.878,27.796,27.15,23700,26.489889
2016-08-11,27.816,27.857,27.806,27.129999,4300,26.470369
2016-08-12,27.816,27.909,27.816,27.209999,15800,26.548428
2016-08-15,27.837,27.868,27.806,27.139999,11900,26.480131
2016-08-16,27.786,27.827,27.765,27.15,8100,26.489889
2016-08-17,27.775,27.837,27.775,27.15,12100,26.489889
2016-08-18,27.837,27.857,27.837,27.16,6600,26.499643
2016-08-19,27.775,27.827,27.775,27.129999,3100,26.470369
2016-08-22,27.765,27.857,27.765,27.15,9600,26.489889
2016-08-23,27.827,27.847,27.796,27.120001,21300,26.460619
2016-08-24,27.786,27.827,27.755,27.139999,126800,26.480131
2016-08-25,27.796,27.878,27.796,27.16,14900,26.499643
2016-08-26,27.816,27.888,27.786,27.110001,52500,26.450861
2016-08-29,27.847,27.898,27.806,27.190001,15400,26.528913
2016-08-30,27.816,27.878,27.775,27.190001,20100,26.528913
2016-08-31,27.816,27.878,27.816,27.17,35600,26.509399
2016-09-01,27.695,27.695,27.623,27.059999,5500,26.468826
2016-09-02,27.746,27.746,27.695,27.120001,8100,26.527519
2016-09-06,27.756,27.808,27.736,27.190001,195300,26.595987
2016-09-07,27.756,27.797,27.736,27.17,21600,26.576427
2016-09-08,27.736,27.797,27.726,27.139999,11400,26.547083
2016-09-09,27.695,27.695,27.634,27.07,13100,26.478611
2016-09-12,27.623,27.685,27.623,27.059999,18800,26.468826
2016-09-13,27.715,27.715,27.634,27.059999,50000,26.468826
2016-09-14,27.705,27.726,27.654,27.07,12800,26.478611
2016-09-15,27.634,27.715,27.634,27.08,6500,26.488396
2016-09-16,27.675,27.715,27.654,27.1,3800,26.507957
2016-09-19,27.705,27.715,27.664,27.1,4200,26.507957
2016-09-20,27.644,27.705,27.644,27.07,7600,26.478611
2016-09-21,27.644,27.715,27.634,27.110001,12800,26.517738
2016-09-22,27.715,27.797,27.705,27.18,52800,26.58621
2016-09-23,27.777,27.797,27.726,27.17,21500,26.576427
2016-09-26,27.756,27.828,27.726,27.139999,7900,26.547083
2016-09-27,27.767,27.808,27.767,27.190001,12700,26.595987
2016-09-28,27.818,27.848,27.756,27.17,8100,26.576427
2016-09-29,27.787,27.879,27.787,27.27,4200200,26.674246
2016-09-30,27.777,27.797,27.736,27.17,40600,26.576427
2016-10-03,27.638,27.638,27.607,27.09,6200,26.56271
2016-10-04,27.679,27.679,27.587,27.08,3900,26.552908
2016-10-05,27.587,27.628,27.567,27.030001,29400,26.503881
2016-10-06,27.607,27.638,27.556,27.09,33000,26.56271
2016-10-07,27.628,27.669,27.556,27.1,15300,26.572515
2016-10-10,27.556,27.607,27.546,27.030001,24600,26.503881
2016-10-11,27.618,27.618,27.546,27.040001,92200,26.513683
2016-10-12,27.567,27.618,27.546,27.030001,22100,26.503881
2016-10-13,27.618,27.618,27.546,27.059999,14300,26.533295
2016-10-14,27.546,27.597,27.546,27.030001,12100,26.503881
2016-10-17,27.597,27.618,27.546,27.049999,24700,26.523487
2016-10-18,27.597,27.638,27.577,27.1,94300,26.572515
2016-10-19,27.618,27.638,27.587,27.059999,13100,26.533295
2016-10-20,27.607,27.658,27.556,27.08,94800,26.552908
2016-10-21,27.669,27.669,27.587,27.07,32900,26.543097
2016-10-24,27.607,27.618,27.567,27.040001,22700,26.513683
2016-10-25,27.638,27.638,27.536,27.049999,30900,26.523487
2016-10-26,27.577,27.597,27.546,27.040001,28900,26.513683
2016-10-27,27.546,27.587,27.516,27.01,35000,26.484266
2016-10-28,27.577,27.577,27.495,27.030001,15100,26.503881
2016-10-31,27.567,27.587,27.475,26.950001,27500,26.425436
