"Date","VGIT.Open","VGIT.High","VGIT.Low","VGIT.Close","VGIT.Volume","VGIT.Adjusted"
2016-08-22,67.733,67.835,67.733,66.75,101800,65.721916
2016-08-23,67.825,67.855,67.713,66.699997,62100,65.672684
2016-08-24,67.835,67.835,67.703,66.739998,143800,65.712074
2016-08-25,67.723,67.764,67.622,66.650002,71200,65.623459
2016-08-26,67.743,67.825,67.439,66.449997,59500,65.426537
2016-08-29,67.591,67.693,67.53,66.629997,81600,65.60376
2016-08-30,67.682,67.713,67.591,66.620003,35800,65.593925
2016-08-31,67.672,67.723,67.601,66.57,75600,65.544678
2016-09-01,67.295,67.528,67.264,66.550003,62000,65.60582
2016-09-02,67.457,67.498,67.264,66.480003,81800,65.536812
2016-09-06,67.457,67.721,67.356,66.709999,460300,65.763542
2016-09-07,67.761,67.761,67.629,66.730003,121000,65.783272
2016-09-08,67.609,67.65,67.396,66.489998,92900,65.546669
2016-09-09,67.356,67.356,67.274,66.360001,63600,65.41851
2016-09-12,67.295,67.427,67.224,66.419998,87700,65.477661
2016-09-13,67.325,67.396,67.112,66.279999,82600,65.339645
2016-09-14,67.264,67.406,67.234,66.400002,42100,65.457932
2016-09-15,67.356,67.447,67.203,66.440002,118200,65.497375
2016-09-16,67.376,67.427,67.274,66.440002,72400,65.497375
2016-09-19,67.396,67.396,67.315,66.379997,41900,65.438225
2016-09-20,67.376,67.457,67.285,66.43,124300,65.487511
2016-09-21,67.295,67.457,67.132,66.5,94300,65.556519
2016-09-22,67.467,67.609,67.457,66.57,97500,65.625542
2016-09-23,67.498,67.609,67.457,66.620003,75700,65.674843
2016-09-26,67.64,67.751,67.609,66.720001,110600,65.773407
2016-09-27,67.832,67.832,67.65,66.809998,124600,65.862122
2016-09-28,67.772,67.802,67.65,66.720001,130600,65.773407
2016-09-29,67.619,67.832,67.569,66.790001,467100,65.842407
2016-09-30,67.782,67.792,67.609,66.779999,128000,65.832558
2016-10-03,67.462,67.493,67.31,66.540001,107900,65.679565
2016-10-04,67.31,67.351,67.179,66.339996,314600,65.482132
2016-10-05,67.209,67.219,67.047,66.25,141100,65.393311
2016-10-06,67.027,67.118,66.966,66.099998,91700,65.245239
2016-10-07,67.037,67.138,66.956,66.230003,53600,65.373573
2016-10-10,66.956,67.047,66.875,66.089996,87000,65.235367
2016-10-11,66.925,67.047,66.875,66.089996,448500,65.235367
2016-10-12,66.875,66.976,66.844,66.110001,111500,65.255119
2016-10-13,67.037,67.128,66.986,66.199997,125800,65.343956
2016-10-14,67.037,67.098,66.925,66.089996,130600,65.235367
2016-10-17,66.986,67.118,66.976,66.220001,133100,65.363701
2016-10-18,66.996,67.179,66.996,66.279999,214400,65.422928
2016-10-19,67.118,67.209,67.067,66.300003,250300,65.442665
2016-10-20,67.199,67.209,67.067,66.25,333200,65.393311
2016-10-21,67.158,67.199,67.067,66.269997,152800,65.413048
2016-10-24,67.169,67.25,67.017,66.199997,158500,65.343956
2016-10-25,67.027,67.138,66.976,66.18,88200,65.324211
2016-10-26,67.017,67.057,66.976,66.129997,81900,65.274857
2016-10-27,66.865,66.875,66.763,66.010002,361800,65.15641
2016-10-28,66.784,66.956,66.784,66.040001,103300,65.18602
2016-10-31,66.956,66.996,66.885,66.080002,481100,65.22551
2016-11-01,66.744,66.906,66.633,66.059998,352200,65.283806
2016-11-02,66.845,67.017,66.845,66.169998,81500,65.392525
2016-11-03,66.926,67.007,66.835,66.18,255700,65.40239
2016-11-04,66.957,67.068,66.936,66.269997,54300,65.491348
2016-11-07,66.866,66.957,66.805,66.059998,212900,65.283806
2016-11-08,66.835,66.896,66.643,65.910004,418000,65.135582
2016-11-09,66.562,66.592,66.086,65.370003,266400,64.601929
2016-11-10,65.995,66.147,65.864,65.129997,204000,64.364731
2016-11-11,65.965,66.036,65.773,65.019997,64100,64.256027
2016-11-14,65.581,65.712,65.469,64.739998,198000,63.979313
2016-11-15,65.5,65.631,65.469,64.82,148600,64.058388
2016-11-16,65.419,65.601,65.388,64.800003,94600,64.038628
2016-11-17,65.469,65.56,65.317,64.610001,117700,63.850857
2016-11-18,65.338,65.439,65.135,64.389999,209000,63.633434
2016-11-21,65.206,65.267,65.135,64.459999,77900,63.702606
2016-11-22,65.247,65.348,65.176,64.5,186800,63.742134
2016-11-23,64.994,65.135,64.903,64.330002,131700,63.574142
2016-11-25,65.054,65.115,64.943,64.260002,40800,63.504967
2016-11-28,65.206,65.257,65.135,64.489998,99400,63.732254
2016-11-29,65.115,65.297,65.105,64.5,106600,63.742134
2016-11-30,65.024,65.145,64.994,64.300003,70800,63.544495
2016-12-01,64.67,64.792,64.579,64.110001,169100,63.435654
2016-12-02,64.812,64.984,64.812,64.25,187300,63.574181
2016-12-05,64.771,64.973,64.711,64.239998,354500,63.564285
2016-12-06,64.903,64.963,64.862,64.220001,140700,63.544495
2016-12-07,65.024,65.145,64.953,64.389999,412700,63.712715
2016-12-08,64.903,65.014,64.893,64.279999,327200,63.603859
2016-12-09,64.913,65.024,64.731,64.07,104200,63.396069
2016-12-12,64.701,64.832,64.66,64.089996,64700,63.415863
2016-12-13,64.781,64.832,64.65,64.050003,504100,63.376282
2016-12-14,64.842,64.903,64.337,63.700001,134700,63.029964
2016-12-15,64.195,64.337,64.135,63.529999,241300,62.861748
2016-12-16,64.256,64.397,64.185,63.580002,182200,62.911224
2016-12-19,64.418,64.498,64.357,63.759998,226500,63.089333
2016-12-20,64.347,64.438,64.266,63.73,85000,63.059647
2016-12-21,64.438,64.519,64.397,63.810001,88900,63.138809
2016-12-22,63.917,64.109,63.917,63.560001,86800,63.065388
2016-12-23,64.149,64.2,64.089,63.669998,73900,63.174526
2016-12-27,64.058,64.089,63.998,63.560001,124800,63.065388
2016-12-28,64.028,64.24,64.028,63.73,124300,63.234058
2016-12-29,64.25,64.431,64.25,63.860001,342900,63.363049
2016-12-30,64.411,64.562,64.361,63.919998,144600,63.422581
2017-01-03,64.341,64.502,64.25,63.970001,218500,63.472191
2017-01-04,64.452,64.532,64.401,63.990002,156800,63.492039
2017-01-05,64.623,64.814,64.562,64.239998,195700,63.740093
2017-01-06,64.623,64.693,64.522,64.07,96000,63.571419
2017-01-09,64.663,64.744,64.643,64.230003,201500,63.730175
2017-01-10,64.683,64.794,64.683,64.209999,110300,63.71032
2017-01-11,64.724,64.885,64.653,64.269997,103600,63.769855
2017-01-12,64.865,64.966,64.754,64.300003,147600,63.799629
2017-01-13,64.714,64.764,64.542,64.150002,104200,63.650795
2017-01-17,64.915,64.976,64.845,64.440002,183500,63.938538
2017-01-18,64.835,64.885,64.583,64.120003,120900,63.621029
2017-01-19,64.452,64.542,64.331,63.950001,217100,63.452354
2017-01-20,64.431,64.603,64.391,63.98,189500,63.482121
2017-01-23,64.593,64.845,64.562,64.290001,127300,63.789707
2017-01-24,64.683,64.744,64.542,64.050003,79500,63.551575
2017-01-25,64.421,64.482,64.371,63.900002,97900,63.40274
2017-01-26,64.381,64.532,64.331,64.010002,487300,63.511883
2017-01-27,64.552,64.623,64.502,64.040001,104200,63.541649
2017-01-30,64.572,64.643,64.522,64.029999,460200,63.531727
2017-01-31,64.572,64.754,64.572,64.150002,239100,63.650795
2017-02-01,64.359,64.51,64.279,64.040001,89600,63.613045
2017-02-02,64.56,64.621,64.419,63.990002,178300,63.563377
2017-02-03,64.581,64.671,64.44,64.059998,145700,63.632912
2017-02-06,64.701,64.772,64.601,64.300003,110400,63.871307
2017-02-07,64.721,64.842,64.651,64.309998,218000,63.881248
2017-02-08,64.862,64.953,64.832,64.510002,160900,64.07991
2017-02-09,64.862,64.903,64.681,64.279999,182000,63.851452
2017-02-10,64.621,64.701,64.611,64.230003,139000,63.801788
2017-02-13,64.55,64.601,64.5,64.139999,91200,63.712387
2017-02-14,64.581,64.591,64.319,63.959999,183200,63.533577
2017-02-15,64.279,64.369,64.279,63.880001,64800,63.454113
2017-02-16,64.389,64.57,64.359,64.089996,70000,63.662712
2017-02-17,64.671,64.691,64.591,64.220001,108500,63.791851
2017-02-21,64.53,64.671,64.53,64.190002,74800,63.762047
2017-02-22,64.691,64.732,64.53,64.269997,128200,63.841507
2017-02-23,64.772,64.812,64.722,64.379997,89500,63.950771
2017-02-24,64.893,65.034,64.893,64.599998,52100,64.169304
2017-02-27,64.983,64.983,64.782,64.400002,54900,63.97065
2017-02-28,64.862,64.913,64.762,64.360001,70400,63.930912
2017-03-01,64.282,64.332,64.222,63.91,182000,63.569843
2017-03-02,64.212,64.212,64.101,63.799999,86000,63.46043
2017-03-03,64.141,64.212,64.071,63.830002,209000,63.490273
2017-03-06,64.232,64.262,64.151,63.860001,75500,63.520111
2017-03-07,64.172,64.172,64.071,63.779999,77500,63.440536
2017-03-08,63.95,64.011,63.91,63.639999,60000,63.301281
2017-03-09,63.91,63.95,63.84,63.540001,75800,63.201813
2017-03-10,63.981,63.991,63.89,63.619999,66000,63.281384
2017-03-13,63.93,63.96,63.84,63.540001,63100,63.201813
2017-03-14,63.87,63.95,63.87,63.57,55000,63.231651
2017-03-15,63.96,64.292,63.88,63.950001,63800,63.609631
2017-03-16,64.192,64.252,64.141,63.84,72600,63.500214
2017-03-17,64.242,64.332,64.192,63.919998,49500,63.579788
2017-03-20,64.312,64.393,64.272,64.029999,52100,63.689205
2017-03-21,64.363,64.564,64.322,64.169998,52100,63.828457
2017-03-22,64.564,64.654,64.544,64.25,121400,63.908031
2017-03-23,64.604,64.634,64.473,64.230003,49000,63.888142
2017-03-24,64.554,64.624,64.493,64.230003,43000,63.888142
2017-03-27,64.724,64.765,64.644,64.330002,168300,63.98761
2017-03-28,64.724,64.724,64.483,64.18,69900,63.838409
2017-03-29,64.634,64.674,64.594,64.32,77900,63.977669
2017-03-30,64.644,64.644,64.513,64.190002,41400,63.848354
2017-03-31,64.624,64.694,64.594,64.309998,34100,63.967709
2017-04-03,64.393,64.724,64.373,64.110001,271400,63.848202
2017-04-04,64.684,64.754,64.624,64.400002,88700,64.137024
2017-04-05,64.624,64.805,64.574,64.519997,317400,64.256523
2017-04-06,64.744,64.805,64.664,64.470001,162400,64.206734
2017-04-07,64.775,64.845,64.544,64.279999,251600,64.017517
2017-04-10,64.634,64.704,64.544,64.339996,122100,64.077263
2017-04-11,64.754,64.875,64.413,64.57,188600,64.306328
2017-04-12,64.895,65.046,64.835,64.730003,147800,64.465675
2017-04-13,65.066,65.146,64.995,64.809998,90900,64.545341
2017-04-17,65.106,65.176,65.026,64.760002,54900,64.495552
2017-04-18,65.156,65.337,65.126,65.059998,57500,64.794327
2017-04-19,65.226,65.226,65.136,64.919998,198100,64.654892
2017-04-20,65.146,65.146,65.036,64.849998,324700,64.585182
2017-04-21,65.166,65.216,65.116,64.879997,159900,64.615051
2017-04-24,64.915,65.056,64.905,64.779999,85400,64.515465
2017-04-25,64.865,64.935,64.764,64.540001,130300,64.276451
2017-04-26,64.845,65.005,64.805,64.739998,116000,64.475632
2017-04-27,64.935,65.056,64.885,64.790001,184400,64.525436
2017-04-28,64.905,65.046,64.905,64.739998,156300,64.475632
2017-05-01,64.786,64.856,64.655,64.510002,48200,64.335022
2017-05-02,64.716,64.876,64.716,64.669998,50100,64.494576
2017-05-03,64.796,64.856,64.685,64.580002,78800,64.404823
2017-05-04,64.595,64.706,64.565,64.410004,69000,64.235291
2017-05-05,64.595,64.675,64.575,64.489998,149100,64.315063
2017-05-08,64.605,64.655,64.515,64.370003,66500,64.195396
2017-05-09,64.485,64.535,64.425,64.330002,110200,64.155502
2017-05-10,64.555,64.645,64.455,64.339996,380300,64.165466
2017-05-11,64.425,64.565,64.425,64.339996,50100,64.165466
2017-05-12,64.706,64.796,64.706,64.599998,63900,64.424767
2017-05-15,64.706,64.806,64.706,64.540001,72800,64.364929
2017-05-16,64.706,64.856,64.706,64.580002,61100,64.404823
2017-05-17,64.996,65.147,64.956,64.959999,78300,64.783798
2017-05-18,65.127,65.187,65.026,64.910004,70800,64.733932
2017-05-19,65.046,65.077,64.956,64.839996,59600,64.664108
2017-05-22,65.016,65.066,64.986,64.870003,60600,64.694038
2017-05-23,65.117,65.117,64.866,64.739998,55300,64.564392
2017-05-24,64.876,65.067,64.856,64.839996,57300,64.664108
2017-05-25,64.996,65.056,64.966,64.82,154800,64.644173
2017-05-26,65.026,65.117,65.006,64.870003,69100,64.694038
2017-05-30,65.377,65.377,65.046,64.980003,106800,64.803741
2017-05-31,65.157,65.217,65.117,65.040001,93500,64.863579
2017-06-01,64.94,65.01,64.89,64.839996,84300,64.749733
2017-06-02,65.101,65.191,65.081,65.050003,107000,64.959442
2017-06-05,65.091,65.141,65.011,64.940002,233800,64.849594
2017-06-06,65.201,65.241,65.151,65.089996,76800,64.999382
2017-06-07,65.151,65.201,65.061,64.970001,47500,64.879555
2017-06-08,65.061,65.111,64.97,64.970001,41600,64.879555
2017-06-09,64.93,65.051,64.93,64.910004,97500,64.819641
2017-06-12,64.97,65.071,64.96,64.879997,47400,64.789673
2017-06-13,64.93,65.031,64.93,64.889999,36300,64.799667
2017-06-14,65.231,65.371,65.131,65.07,79500,64.979416
2017-06-15,65.121,65.191,65.051,64.970001,62500,64.879555
2017-06-16,65.081,65.181,65.081,65.029999,42000,64.939468
2017-06-19,65.081,65.121,64.98,64.900002,45100,64.809654
2017-06-20,65,65.121,65,65.019997,64400,64.929482
2017-06-21,65.071,65.121,65.051,65.029999,116100,64.939468
2017-06-22,65.121,65.171,65.041,65.07,42500,64.979416
2017-06-23,65.111,65.201,65.111,65.07,218100,64.979416
2017-06-26,65.191,65.221,65.161,65.080002,50200,64.989403
2017-06-27,65.091,65.091,64.94,64.910004,96100,64.819641
2017-06-28,65.01,65.061,64.95,64.900002,79800,64.809654
2017-06-29,64.81,64.91,64.81,64.760002,83700,64.669846
2017-06-30,64.9,64.91,64.73,64.650002,99500,64.559998
2017-07-03,64.59,64.62,64.39,64.449997,65600,64.449997
2017-07-05,64.4,64.53,64.4,64.489998,162100,64.489998
2017-07-06,64.43,64.43,64.34,64.389999,103400,64.389999
2017-07-07,64.43,64.439,64.33,64.389999,96076,64.389999
