"Date","ITR.Open","ITR.High","ITR.Low","ITR.Close","ITR.Volume","ITR.Adjusted"
2015-01-20,36.91,36.963,36.813,34.509998,120400,32.294472
2015-01-21,36.92,36.942,36.803,34.459999,90800,32.247673
2015-01-22,36.92,36.92,36.792,34.490002,94600,32.275753
2015-01-23,36.92,36.984,36.878,34.610001,76700,32.388042
2015-01-26,36.952,36.984,36.899,34.580002,45800,32.359974
2015-01-27,37.027,37.038,36.952,34.619999,93800,32.397396
2015-01-28,36.963,37.134,36.931,34.740002,54000,32.509693
2015-01-29,37.059,37.081,37.016,34.639999,81300,32.416119
2015-01-30,37.091,37.198,37.07,34.810001,31500,32.575207
2015-02-02,36.981,37.045,36.939,34.73,52300,32.568638
2015-02-03,36.992,36.992,36.907,34.650002,83500,32.493626
2015-02-04,36.843,36.971,36.843,34.66,74700,32.502995
2015-02-05,36.939,36.971,36.885,34.650002,50100,32.493626
2015-02-06,36.79,36.843,36.726,34.490002,398900,32.343567
2015-02-09,36.79,36.8,36.662,34.380001,121500,32.240417
2015-02-10,36.704,36.726,36.608,34.41,53900,32.268555
2015-02-11,36.715,36.747,36.672,34.419998,83900,32.277924
2015-02-12,36.63,36.747,36.598,34.330002,272600,32.193531
2015-02-13,36.704,36.704,36.523,34.25,265900,32.1185
2015-02-17,36.566,36.651,36.406,34.23,354200,32.099751
2015-02-18,36.502,36.704,36.491,34.369999,96100,32.231041
2015-02-19,36.598,36.683,36.523,34.360001,69500,32.221661
2015-02-20,36.64,36.694,36.555,34.299999,136000,32.165401
2015-02-23,36.683,36.726,36.587,34.389999,90300,32.249802
2015-02-24,36.683,36.864,36.672,34.57,73200,32.418591
2015-02-25,36.822,36.875,36.779,34.57,134700,32.418591
2015-02-26,36.758,36.822,36.694,34.43,73900,32.287308
2015-02-27,36.747,36.79,36.672,34.459999,55900,32.315445
2015-03-02,36.6,36.621,36.472,34.299999,130400,32.238361
2015-03-03,36.493,36.525,36.451,34.290001,85400,32.228973
2015-03-04,36.493,36.504,36.419,34.27,98500,32.210167
2015-03-05,36.493,36.557,36.451,34.290001,47700,32.228973
2015-03-06,36.408,36.408,36.259,34.150002,49400,32.097389
2015-03-09,36.408,36.44,36.376,34.25,117800,32.191372
2015-03-10,36.483,36.515,36.408,34.259998,65300,32.200775
2015-03-11,36.462,36.515,36.43,34.310001,67800,32.247772
2015-03-12,36.536,36.557,36.462,34.299999,50200,32.238361
2015-03-13,36.493,36.515,36.419,34.27,101000,32.210167
2015-03-16,36.504,36.557,36.451,34.299999,78700,32.238361
2015-03-17,36.472,36.515,36.419,34.310001,107600,32.247772
2015-03-18,36.504,36.802,36.472,34.59,88100,32.510937
2015-03-19,36.696,36.728,36.547,34.419998,85000,32.351151
2015-03-20,36.621,36.738,36.621,34.52,70400,32.44516
2015-03-23,36.717,36.749,36.664,34.540001,177100,32.463947
2015-03-24,36.749,36.813,36.706,34.599998,148300,32.520332
2015-03-25,36.813,36.813,36.685,34.52,101900,32.44516
2015-03-26,36.674,36.728,36.6,34.459999,121600,32.388756
2015-03-27,36.664,36.717,36.664,34.509998,107400,32.435745
2015-03-30,36.759,36.77,36.632,34.490002,71800,32.416946
2015-03-31,36.781,36.823,36.706,34.540001,231000,32.463947
2015-04-01,36.711,36.743,36.68,34.59,170700,32.581688
2015-04-02,36.743,36.765,36.68,34.59,90400,32.581688
2015-04-06,36.828,36.839,36.711,34.639999,82300,32.62878
2015-04-07,36.754,36.786,36.669,34.650002,101100,32.638214
2015-04-08,36.818,36.818,36.69,34.599998,118000,32.591103
2015-04-09,36.765,36.765,36.669,34.560001,49700,32.553421
2015-04-10,36.722,36.722,36.669,34.549999,132800,32.544006
2015-04-13,36.68,36.881,36.68,34.59,69500,32.581688
2015-04-14,36.775,36.871,36.743,34.610001,69700,32.600533
2015-04-15,36.765,36.828,36.754,34.689999,122900,32.675888
2015-04-16,36.818,36.849,36.733,34.68,165000,32.666466
2015-04-17,36.786,36.86,36.743,34.720001,180100,32.704144
2015-04-20,36.839,36.881,36.786,34.68,93700,32.666466
2015-04-21,36.839,36.839,36.754,34.669998,53000,32.657047
2015-04-22,36.765,36.807,36.701,34.59,53400,32.581688
2015-04-23,36.701,36.828,36.637,34.650002,2684800,32.638214
2015-04-24,36.828,36.871,36.786,34.720001,87200,32.704144
2015-04-27,36.849,36.849,36.786,34.669998,93200,32.657047
2015-04-28,36.765,36.796,36.68,34.560001,75900,32.553421
2015-04-29,36.637,36.69,36.605,34.549999,138700,32.544006
2015-04-30,36.542,36.658,36.489,34.52,86500,32.515759
2015-05-01,36.399,36.483,36.367,34.360001,85600,32.435516
2015-05-04,36.42,36.462,36.356,34.330002,76900,32.407196
2015-05-05,36.409,36.409,36.282,34.349998,159500,32.426075
2015-05-06,36.325,36.356,36.187,34.200001,837100,32.284477
2015-05-07,36.293,36.377,36.219,34.299999,486500,32.378883
2015-05-08,36.452,36.568,36.43,34.439999,1049200,32.511028
2015-05-11,36.43,36.43,36.208,34.220001,321700,32.303352
2015-05-12,36.272,36.314,36.155,34.25,413000,32.331669
2015-05-13,36.356,36.367,36.24,34.25,171600,32.331669
2015-05-14,36.303,36.377,36.303,34.32,187800,32.397755
2015-05-15,36.409,36.483,36.314,34.41,104900,32.482708
2015-05-18,36.452,36.473,36.325,34.330002,128000,32.407196
2015-05-19,36.261,36.325,36.208,34.220001,106500,32.303352
2015-05-20,36.282,36.335,36.261,34.27,117500,32.350552
2015-05-21,36.335,36.367,36.293,34.32,476100,32.397755
2015-05-22,36.282,36.335,36.25,34.27,83400,32.350552
2015-05-26,36.261,36.377,36.219,34.310001,81200,32.388306
2015-05-27,36.346,36.377,36.282,34.32,79900,32.397755
2015-05-28,36.346,36.388,36.325,34.330002,122400,32.407196
2015-05-29,36.409,36.409,36.356,34.32,268300,32.397755
2015-06-01,36.248,36.248,36.09,34.139999,288100,32.295582
2015-06-02,36.005,36.047,35.984,34.09,116700,32.248283
2015-06-03,35.942,35.973,35.868,33.990002,114700,32.15369
2015-06-04,35.942,35.995,35.889,34.049999,232600,32.210442
2015-06-05,35.857,35.91,35.815,33.93,91900,32.096935
2015-06-08,35.921,35.921,35.825,33.950001,167900,32.115856
2015-06-09,35.857,35.889,35.783,33.889999,64400,32.05909
2015-06-10,35.783,35.836,35.741,33.84,106800,32.011806
2015-06-11,35.783,35.878,35.762,33.939999,76500,32.106392
2015-06-12,35.794,35.921,35.794,33.889999,195200,32.05909
2015-06-15,35.889,35.931,35.857,33.959999,84100,32.125313
2015-06-16,35.91,35.931,35.836,33.939999,186500,32.106392
2015-06-17,35.889,35.973,35.762,34.009998,193200,32.172611
2015-06-18,35.889,35.973,35.836,33.98,474600,32.144238
2015-06-19,36.005,36.037,35.973,34.09,60300,32.248283
2015-06-22,35.984,35.995,35.899,33.970001,101800,32.134769
2015-06-23,35.868,35.942,35.804,33.900002,126300,32.06855
2015-06-24,35.889,35.931,35.857,33.939999,127400,32.106392
2015-06-25,35.878,35.91,35.847,33.959999,169700,32.125313
2015-06-26,35.804,35.825,35.773,33.860001,62700,32.030704
2015-06-29,35.899,35.942,35.815,34,122800,32.163151
2015-06-30,35.878,35.942,35.868,33.970001,68400,32.134769
2015-07-01,35.737,35.737,35.589,33.860001,100200,32.100647
2015-07-02,35.737,35.811,35.726,33.939999,58900,32.176479
2015-07-06,35.842,35.885,35.769,34,62600,32.233364
2015-07-07,35.927,36.001,35.895,34.049999,85400,32.280773
2015-07-08,35.948,35.969,35.874,34.080002,75100,32.309204
2015-07-09,35.895,35.916,35.811,33.970001,56400,32.204933
2015-07-10,35.737,35.8,35.695,33.869999,55400,32.110123
2015-07-13,35.674,35.726,35.6,33.799999,138300,32.043762
2015-07-14,35.758,35.758,35.663,33.869999,131000,32.110123
2015-07-15,35.716,35.779,35.705,33.889999,156400,32.129093
2015-07-16,35.716,35.79,35.705,33.93,97300,32.167007
2015-07-17,35.705,35.79,35.705,33.919998,73000,32.15752
2015-07-20,35.726,35.747,35.695,33.869999,63300,32.110123
2015-07-21,35.705,35.769,35.674,33.889999,109600,32.129093
2015-07-22,35.758,35.79,35.716,33.889999,88900,32.129093
2015-07-23,35.695,35.79,35.684,33.919998,90600,32.15752
2015-07-24,35.779,35.821,35.747,33.939999,235600,32.176479
2015-07-27,35.79,35.832,35.779,33.970001,158400,32.204933
2015-07-28,35.8,35.821,35.758,33.950001,210300,32.185963
2015-07-29,35.769,35.79,35.726,33.919998,126400,32.15752
2015-07-30,35.747,35.8,35.705,33.91,176900,32.148041
2015-07-31,35.885,35.885,35.821,34.009998,336400,32.242851
2015-08-03,35.692,35.755,35.681,33.939999,135100,32.245697
2015-08-04,35.671,35.723,35.586,33.810001,86800,32.122189
2015-08-05,35.587,35.608,35.523,33.77,105500,32.084179
2015-08-06,35.576,35.608,35.555,33.810001,100700,32.122189
2015-08-07,35.565,35.639,35.555,33.860001,111000,32.169682
2015-08-10,35.576,35.618,35.555,33.799999,79600,32.11269
2015-08-11,35.639,35.713,35.639,33.900002,99800,32.207699
2015-08-12,35.713,35.808,35.639,33.889999,2177100,32.198189
2015-08-13,35.629,35.65,35.534,33.759998,200800,32.07468
2015-08-14,35.492,35.587,35.492,33.77,143300,32.084179
2015-08-17,35.565,35.618,35.565,33.799999,133300,32.11269
2015-08-18,35.555,35.565,35.513,33.75,93900,32.065186
2015-08-19,35.502,35.671,35.481,33.849998,124200,32.160187
2015-08-20,35.65,35.671,35.629,33.880001,87900,32.188694
2015-08-21,35.681,35.702,35.639,33.91,242600,32.21719
2015-08-24,35.786,35.786,35.502,33.73,382300,32.046185
2015-08-25,35.555,35.692,35.481,33.759998,243400,32.07468
2015-08-26,35.46,35.576,35.45,33.799999,269000,32.11269
2015-08-27,35.481,35.608,35.45,33.830002,155100,32.14119
2015-08-28,35.639,35.671,35.523,33.779999,68900,32.093685
2015-08-31,35.587,35.639,35.544,33.790001,92900,32.103184
2015-09-01,35.446,35.488,35.404,33.77,238900,32.154606
2015-09-02,35.383,35.498,35.383,33.77,109200,32.154606
2015-09-03,35.488,35.551,35.446,33.84,48700,32.221256
2015-09-04,35.54,35.603,35.498,33.889999,78200,32.268864
2015-09-08,35.477,35.551,35.467,33.779999,218700,32.16412
2015-09-09,35.425,35.561,35.393,33.849998,125900,32.230774
2015-09-10,35.54,35.561,35.467,33.82,190900,32.202202
2015-09-11,35.498,35.551,35.477,33.849998,90200,32.230774
2015-09-14,35.572,35.572,35.498,33.849998,99100,32.230774
2015-09-15,35.519,35.53,35.383,33.740002,77500,32.126038
2015-09-16,35.393,35.467,35.383,33.689999,76200,32.078438
2015-09-17,35.372,35.603,35.372,33.889999,80900,32.268864
2015-09-18,35.645,35.698,35.561,33.990002,136800,32.364079
2015-09-21,35.635,35.645,35.561,33.889999,61800,32.268864
2015-09-22,35.614,35.687,35.603,33.950001,103600,32.325996
2015-09-23,35.614,35.677,35.614,33.950001,83900,32.325996
2015-09-24,35.666,35.708,35.624,33.939999,52100,32.316463
2015-09-25,35.572,35.593,35.54,33.889999,66200,32.268864
2015-09-28,35.551,35.635,35.551,33.889999,66400,32.268864
2015-09-29,35.624,35.666,35.582,33.91,180600,32.287907
2015-09-30,35.572,35.666,35.572,33.950001,325300,32.325996
2015-10-01,35.513,35.576,35.429,33.869999,342100,32.322174
2015-10-02,35.607,35.649,35.544,33.98,50900,32.427147
2015-10-05,35.597,35.607,35.523,33.950001,83200,32.398521
2015-10-06,35.481,35.66,35.429,33.970001,116400,32.417614
2015-10-07,35.586,35.639,35.576,33.98,170200,32.427147
2015-10-08,35.607,35.649,35.544,33.98,50600,32.427147
2015-10-09,35.513,35.607,35.513,33.970001,1028400,32.417614
2015-10-12,35.586,35.67,35.586,34.040001,60200,32.484402
2015-10-13,35.618,35.639,35.544,34,236800,32.446224
2015-10-14,35.681,35.733,35.66,34.09,146900,32.532116
2015-10-15,35.691,35.691,35.628,34.040001,170100,32.484402
2015-10-16,35.639,35.681,35.618,34.029999,79200,32.474861
2015-10-19,35.681,35.691,35.597,34.02,62200,32.465317
2015-10-20,35.649,35.66,35.586,33.990002,359100,32.436699
2015-10-21,35.67,35.722,35.66,34.080002,129800,32.522583
2015-10-22,35.764,35.785,35.712,34.110001,65000,32.551216
2015-10-23,35.764,35.764,35.681,34.099998,85000,32.541656
2015-10-26,35.702,35.775,35.691,34.110001,75400,32.551216
2015-10-27,35.796,35.838,35.754,34.16,74800,32.59893
2015-10-28,35.806,35.827,35.67,34.049999,96700,32.493938
2015-10-29,35.649,35.649,35.576,33.950001,70800,32.398521
2015-10-30,35.66,35.66,35.555,33.950001,204100,32.398521
2015-11-02,35.445,35.455,35.382,33.889999,110500,32.412865
2015-11-03,35.403,35.424,35.351,33.860001,125900,32.384178
2015-11-04,35.361,35.403,35.319,33.790001,93500,32.317226
2015-11-05,35.361,35.372,35.309,33.82,94500,32.345917
2015-11-06,35.267,35.267,35.184,33.709999,83400,32.240711
2015-11-09,35.152,35.225,35.152,33.66,112900,32.192894
2015-11-10,35.236,35.278,35.173,33.73,70200,32.259834
2015-11-11,35.215,35.278,35.194,33.740002,86900,32.269402
2015-11-12,35.309,35.309,35.215,33.700001,80500,32.231148
2015-11-13,35.257,35.34,35.246,33.799999,134700,32.326786
2015-11-16,35.372,35.393,35.309,33.810001,101800,32.336357
2015-11-17,35.33,35.393,35.257,33.84,223600,32.365047
2015-11-18,35.351,35.372,35.309,33.779999,156100,32.307655
2015-11-19,35.382,35.403,35.34,33.810001,133700,32.336357
2015-11-20,35.403,35.414,35.351,33.810001,47200,32.336357
2015-11-23,35.309,35.382,35.309,33.830002,122900,32.355484
2015-11-24,35.393,35.414,35.33,33.869999,152200,32.393734
2015-11-25,35.382,35.424,35.361,33.849998,250300,32.374607
2015-11-27,35.455,35.455,35.403,33.869999,28900,32.393734
2015-11-30,35.382,35.508,35.361,33.880001,1053500,32.403301
2015-12-01,35.312,35.396,35.239,33.919998,163200,32.515453
2015-12-02,35.333,35.364,35.281,33.880001,158100,32.477112
2015-12-03,35.26,35.26,35.072,33.650002,87000,32.256638
2015-12-04,35.135,35.229,35.124,33.75,68700,32.352501
2015-12-07,35.229,35.291,35.166,33.82,350800,32.41959
2015-12-08,35.312,35.312,35.187,33.75,104400,32.352501
2015-12-09,35.208,35.26,35.135,33.779999,143800,32.381256
2015-12-10,35.229,35.239,35.156,33.700001,377800,32.304565
2015-12-11,35.218,35.218,35.114,33.720001,150300,32.323738
2015-12-14,35.051,35.124,34.999,33.549999,63200,32.160774
2015-12-15,34.957,34.999,34.916,33.48,164900,32.093678
2015-12-16,34.926,34.989,34.843,33.490002,70600,32.103264
2015-12-17,34.926,34.968,34.884,33.459999,97100,32.074505
2015-12-18,34.958,35.02,34.895,33.549999,111600,32.160774
2015-12-21,35.041,35.051,34.978,33.580002,69200,32.189541
2015-12-22,34.947,35.041,34.937,33.560001,114100,32.170368
2015-12-23,34.916,34.999,34.905,33.529999,87700,32.141602
2015-12-24,34.947,35.031,34.926,33.560001,55300,32.170368
2015-12-28,35.01,35.041,34.947,33.560001,89500,32.170368
2015-12-29,34.854,34.854,34.75,33.43,135100,32.121357
2015-12-30,34.709,34.802,34.698,33.43,93400,32.121357
2015-12-31,34.792,34.865,34.792,33.43,159200,32.121357
2016-01-04,34.782,34.896,34.782,33.52,295500,32.20784
2016-01-05,34.927,34.958,34.854,33.57,198100,32.255878
2016-01-06,34.969,35,34.906,33.630001,193000,32.313534
2016-01-07,35.021,35.052,34.948,33.650002,163100,32.332752
2016-01-08,35.011,35.063,34.99,33.68,102700,32.361568
2016-01-11,35.073,35.073,34.969,33.66,141300,32.342358
2016-01-12,35.031,35.042,34.938,33.59,320400,32.275093
2016-01-13,34.906,35.094,34.906,33.689999,450600,32.371178
2016-01-14,34.969,35.042,34.969,33.610001,368200,32.294315
2016-01-15,35.021,35.042,34.958,33.66,500100,32.342358
2016-01-19,35.052,35.052,34.865,33.560001,201100,32.246273
2016-01-20,34.875,35.011,34.875,33.560001,395400,32.246273
2016-01-21,34.969,35,34.834,33.470001,350100,32.159798
2016-01-22,34.802,34.875,34.792,33.509998,137500,32.198215
2016-01-25,34.865,34.906,34.813,33.450001,114800,32.140579
2016-01-26,34.865,34.917,34.834,33.540001,223300,32.227055
2016-01-27,34.917,34.917,34.823,33.540001,113800,32.227055
2016-01-28,34.875,34.948,34.823,33.580002,72900,32.265484
2016-01-29,34.979,35.031,34.938,33.650002,96000,32.332752
2016-02-01,34.795,34.858,34.754,33.470001,113000,32.233547
2016-02-02,34.775,34.878,34.775,33.560001,109500,32.320232
2016-02-03,34.858,34.878,34.775,33.57,98300,32.329845
2016-02-04,34.806,34.868,34.795,33.57,76700,32.329845
2016-02-05,34.764,34.878,34.764,33.490002,164200,32.252815
2016-02-08,34.827,34.951,34.827,33.650002,79400,32.406906
2016-02-09,34.941,35.034,34.816,33.610001,409100,32.368378
2016-02-10,34.837,34.941,34.795,33.650002,669200,32.406906
2016-02-11,34.91,35.034,34.816,33.740002,384300,32.49358
2016-02-12,34.827,34.878,34.754,33.470001,839700,32.233547
2016-02-16,34.764,34.847,34.733,33.540001,127400,32.300968
2016-02-17,34.806,34.816,34.733,33.52,246000,32.281708
2016-02-18,34.743,34.92,34.743,33.630001,871500,32.387646
2016-02-19,34.837,34.951,34.837,33.66,1294000,32.416531
2016-02-22,34.972,35.003,34.837,33.709999,399700,32.46468
2016-02-23,34.962,35.024,34.837,33.700001,490100,32.455051
2016-02-24,34.982,35.034,34.941,33.73,437100,32.483944
2016-02-25,35.003,35.128,35.003,33.75,167100,32.503208
2016-02-26,35.024,35.128,34.962,33.830002,123200,32.580257
2016-02-29,35.128,35.138,35.034,33.84,205000,32.589882
2016-03-01,35.016,35.016,34.736,33.580002,236800,32.414204
2016-03-02,34.767,34.871,34.757,33.619999,302200,32.452808
2016-03-03,34.788,34.902,34.788,33.650002,151600,32.48177
2016-03-04,34.829,34.902,34.705,33.68,134200,32.510735
2016-03-07,34.85,34.891,34.767,33.669998,136500,32.501072
2016-03-08,34.881,35.016,34.871,33.77,690100,32.597607
2016-03-09,34.953,35.026,34.819,33.77,2475000,32.597607
2016-03-10,34.922,35.005,34.871,33.700001,200200,32.530041
2016-03-11,34.912,34.985,34.881,33.720001,994600,32.549347
2016-03-14,34.964,35.005,34.891,33.790001,154500,32.616913
2016-03-15,35.005,35.036,34.964,33.799999,671900,32.626572
2016-03-16,34.974,35.181,34.964,33.959999,286200,32.781002
2016-03-17,35.181,35.275,35.161,34.040001,240500,32.858231
2016-03-18,35.295,35.347,35.223,34.060001,153000,32.877544
2016-03-21,35.295,35.358,35.212,34.099998,208800,32.916145
2016-03-22,35.347,35.368,35.171,33.990002,176700,32.809971
2016-03-23,35.254,35.337,35.223,34.080002,233900,32.896847
2016-03-24,35.316,35.378,35.254,34.099998,408700,32.916145
2016-03-28,35.378,35.389,35.275,34.16,133600,32.97406
2016-03-29,35.326,35.471,35.306,34.189999,287800,33.003021
2016-03-30,35.43,35.482,35.357,34.25,201700,33.060951
2016-03-31,35.44,35.544,35.409,34.27,271700,33.08025
2016-04-01,35.352,35.415,35.301,34.240002,299000,33.123783
2016-04-04,35.404,35.466,35.321,34.220001,264800,33.104435
2016-04-05,35.332,35.446,35.332,34.27,208300,33.152805
2016-04-06,35.456,35.497,35.404,34.290001,572000,33.172153
2016-04-07,35.518,35.559,35.466,34.349998,161600,33.230198
2016-04-08,35.508,35.559,35.404,34.34,174900,33.220509
2016-04-11,35.497,35.539,35.466,34.360001,91700,33.239868
2016-04-12,35.456,35.477,35.404,34.279999,245800,33.162468
2016-04-13,35.435,35.497,35.394,34.330002,269100,33.21085
2016-04-14,35.394,35.446,35.373,34.279999,150600,33.162468
2016-04-15,35.435,35.528,35.404,34.259998,271900,33.143124
2016-04-18,35.466,35.508,35.415,34.299999,174100,33.181828
2016-04-19,35.477,35.539,35.456,34.380001,163000,33.25922
2016-04-20,35.477,35.57,35.477,34.349998,163700,33.230198
2016-04-21,35.466,35.539,35.394,34.330002,181200,33.21085
2016-04-22,35.425,35.497,35.415,34.32,185300,33.201176
2016-04-25,35.466,35.497,35.425,34.32,150200,33.201176
2016-04-26,35.425,35.487,35.394,34.299999,131100,33.181828
2016-04-27,35.477,35.559,35.435,34.389999,173300,33.26889
2016-04-28,35.549,35.601,35.518,34.439999,200700,33.317257
2016-04-29,35.57,35.652,35.539,34.470001,107900,33.346294
2016-05-02,35.469,35.5,35.408,34.349998,226900,33.304592
2016-05-03,35.4,35.493,35.369,34.43,176100,33.457153
2016-05-04,35.472,35.493,35.421,34.490002,236000,33.515461
2016-05-05,35.452,35.503,35.39,34.5,226500,33.525173
2016-05-06,35.483,35.513,35.452,34.490002,848500,33.515461
2016-05-09,35.513,35.575,35.493,34.549999,623900,33.573761
2016-05-10,35.513,35.575,35.483,34.560001,1435300,33.583485
2016-05-11,35.524,35.544,35.472,34.5,592900,33.525173
2016-05-12,35.503,35.513,35.39,34.459999,612000,33.486305
2016-05-13,35.462,35.565,35.421,34.48,252400,33.505741
2016-05-16,35.483,35.483,35.4,34.43,142400,33.457153
2016-05-17,35.4,35.441,35.328,34.41,173900,33.437725
2016-05-18,35.39,35.4,35.205,34.259998,146200,33.291946
2016-05-19,35.215,35.277,35.194,34.27,89300,33.301678
2016-05-20,35.225,35.308,35.215,34.310001,146000,33.340542
2016-05-23,35.256,35.308,35.215,34.310001,131200,33.340542
2016-05-24,35.246,35.308,35.194,34.290001,120000,33.321106
2016-05-25,35.277,35.277,35.174,34.23,1158700,33.262806
2016-05-26,35.225,35.308,35.184,34.279999,591200,33.31139
2016-05-27,35.287,35.349,35.194,34.220001,2176200,33.25309
2016-05-31,35.277,35.339,35.184,34.32,534700,33.35025
2016-06-01,35.209,35.219,35.117,34.220001,615600,33.326889
2016-06-02,35.445,35.445,35.147,34.23,240700,33.336624
2016-06-03,35.25,35.373,35.25,34.43,403700,33.531403
2016-06-06,35.383,35.425,35.322,34.43,714500,33.531403
2016-06-07,35.363,35.445,35.353,34.5,289300,33.599575
2016-06-08,35.445,35.466,35.394,34.52,117100,33.619064
2016-06-09,35.476,35.496,35.435,34.540001,256900,33.638531
2016-06-10,35.476,35.527,35.455,34.59,511800,33.687233
2016-06-13,35.517,35.558,35.476,34.599998,321800,33.696968
2016-06-14,35.568,35.568,35.445,34.560001,421100,33.658012
2016-06-15,35.486,35.568,35.476,34.599998,246900,33.696968
2016-06-16,35.558,35.63,35.527,34.630001,231800,33.726189
2016-06-17,35.548,35.548,35.476,34.599998,179600,33.696968
2016-06-20,35.476,35.517,35.435,34.540001,525400,33.638531
2016-06-21,35.486,35.517,35.435,34.529999,131000,33.628792
2016-06-22,35.455,35.507,35.404,34.560001,261000,33.658012
2016-06-23,35.404,35.548,35.404,34.619999,189800,33.716446
2016-06-24,35.609,35.692,35.558,34.669998,207800,33.765141
2016-06-27,35.763,35.763,35.62,34.759998,161200,33.852791
2016-06-28,35.712,35.784,35.65,34.849998,182200,33.940441
2016-06-29,35.733,35.794,35.702,34.790001,112000,33.882008
2016-06-30,35.702,35.835,35.702,34.889999,147200,33.979408
2016-07-01,35.694,35.724,35.642,34.869999,182300,34.036011
2016-07-05,35.817,35.847,35.776,34.98,202000,34.143379
2016-07-06,35.847,35.847,35.724,34.939999,489000,34.104343
2016-07-07,35.776,35.796,35.673,34.880001,259600,34.045773
2016-07-08,35.765,35.837,35.724,34.970001,108700,34.133625
2016-07-11,35.817,35.827,35.694,34.919998,165700,34.08482
2016-07-12,35.755,35.796,35.673,34.889999,1370900,34.055531
2016-07-13,35.776,35.817,35.694,34.93,450300,34.094574
2016-07-14,35.755,35.765,35.663,34.91,474900,34.075058
2016-07-15,35.622,35.704,35.561,34.759998,563700,33.928635
2016-07-18,35.745,35.755,35.622,34.830002,278700,33.996971
2016-07-19,35.704,35.765,35.653,34.889999,297200,34.055531
2016-07-20,35.714,35.745,35.653,34.869999,220900,34.036011
2016-07-21,35.704,35.755,35.663,34.900002,212200,34.065292
2016-07-22,35.694,35.776,35.694,34.91,142100,34.075058
2016-07-25,35.755,35.776,35.704,34.869999,158800,34.036011
2016-07-26,35.714,35.817,35.683,34.869999,267400,34.036011
2016-07-27,35.735,35.786,35.704,34.93,133900,34.094574
2016-07-28,35.745,35.786,35.735,34.93,738500,34.094574
2016-07-29,35.765,35.878,35.765,35.02,226600,34.182423
2016-08-01,35.677,35.698,35.606,34.860001,140100,34.100582
2016-08-02,35.595,35.616,35.565,34.82,160300,34.061451
2016-08-03,35.565,35.626,35.524,34.84,178700,34.081017
2016-08-04,35.636,35.708,35.636,34.919998,145800,34.159271
2016-08-05,35.657,35.657,35.565,34.799999,94100,34.041893
2016-08-08,35.565,35.616,35.524,34.830002,87000,34.071243
2016-08-09,35.606,35.687,35.606,34.900002,602400,34.139713
2016-08-10,35.677,35.728,35.647,34.900002,216900,34.139713
2016-08-11,35.728,35.759,35.606,34.869999,138800,34.110363
2016-08-12,35.677,35.779,35.657,34.950001,537500,34.188625
2016-08-15,35.687,35.739,35.667,34.919998,508100,34.159271
2016-08-16,35.677,35.677,35.616,34.900002,418100,34.139713
2016-08-17,35.667,35.718,35.606,34.900002,194200,34.139713
2016-08-18,35.667,35.779,35.667,34.990002,150600,34.227749
2016-08-19,35.708,35.769,35.647,34.900002,103500,34.139713
2016-08-22,35.718,35.728,35.667,34.91,146300,34.149494
2016-08-23,35.698,35.769,35.698,34.970001,130900,34.208187
2016-08-24,35.728,35.779,35.718,34.970001,135800,34.208187
2016-08-25,35.708,35.749,35.698,34.939999,171500,34.178841
2016-08-26,35.718,35.79,35.595,34.82,154400,34.061451
2016-08-29,35.667,35.728,35.606,34.950001,105000,34.188625
2016-08-30,35.708,35.728,35.667,34.939999,393400,34.178841
2016-08-31,35.728,35.728,35.667,34.900002,248200,34.139713
2016-09-01,35.508,35.549,35.478,34.84,438600,34.154694
2016-09-02,35.519,35.549,35.468,34.82,161200,34.135082
2016-09-06,35.549,35.651,35.539,34.93,142900,34.24292
2016-09-07,35.661,35.661,35.6,34.93,119700,34.24292
2016-09-08,35.59,35.631,35.508,34.830002,149600,34.14489
2016-09-09,35.468,35.488,35.376,34.68,702500,33.997837
2016-09-12,35.417,35.437,35.396,34.73,150900,34.046856
2016-09-13,35.396,35.427,35.294,34.66,753300,33.97823
2016-09-14,35.325,35.447,35.325,34.720001,264200,34.037052
2016-09-15,35.427,35.437,35.355,34.740002,155600,34.05666
2016-09-16,35.417,35.447,35.386,34.73,466300,34.046856
2016-09-19,35.406,35.437,35.396,34.73,115500,34.046856
2016-09-20,35.447,35.478,35.417,34.73,171500,34.046856
2016-09-21,35.447,35.519,35.366,34.790001,361800,34.105675
2016-09-22,35.478,35.57,35.478,34.869999,255900,34.184097
2016-09-23,35.529,35.57,35.508,34.849998,84500,34.164497
2016-09-26,35.6,35.6,35.549,34.900002,112600,34.213512
2016-09-27,35.6,35.651,35.58,34.91,159900,34.223316
2016-09-28,35.631,35.641,35.58,34.900002,170900,34.213512
2016-09-29,35.549,35.631,35.549,34.900002,129800,34.213512
2016-09-30,35.621,35.631,35.559,34.91,213100,34.223316
2016-10-03,35.391,35.442,35.34,34.740002,108500,34.130585
2016-10-04,35.391,35.391,35.279,34.700001,1936400,34.091286
2016-10-05,35.33,35.33,35.238,34.689999,614600,34.081463
2016-10-06,35.299,35.299,35.248,34.66,411400,34.051979
2016-10-07,35.279,35.33,35.269,34.700001,109000,34.091286
2016-10-10,35.248,35.36,35.238,34.68,89900,34.071632
2016-10-11,35.279,35.299,35.228,34.669998,138600,34.06181
2016-10-12,35.238,35.309,35.238,34.689999,289400,34.081463
2016-10-13,35.289,35.36,35.269,34.700001,632900,34.091286
